title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
立頓茗閒情100％台灣茶-蜜香紅茶50.4g;米油沖泡;149,0;立頓;規格：50.4g克x1x1Bag包;立頓茗閒情100台灣茶-蜜香紅茶50.4g;179,0;1;50,4;24,0;6692;16.76%;1;14300003001;unique_master_match;1;1;g;1;bag;149,0;179,0;16,75977653631285;weight;month;16,76;1,0;37,0;29,0;26,0;1,7;12,0
立頓黃牌精選紅茶 2g X100;米油沖泡;145,0;立頓;規格：2g克x100x1BOX盒;立頓紅茶包;155,0;1;2,0;24,0;6693;6.45%;0;14300008001;unique_master_match;1;1;g;100;box;1,45;1,55;6,451612903225811;weight;month;6,45;0,0;52,0;44,0;26,0;10,78;36,0
TWININGS唐寧 英倫早餐茶 2g x 25入;米油沖泡;238,0;唐寧;規格：2g克x25x1Box盒;唐寧英倫早餐茶;0,0;1;2,0;36,0;6694;0.00%;0;14300016001;unique_master_match;1;1;g;25;box;9,52;0,0;0,0;weight;month;0,0;0,0;37,0;30,0;8,0;1,162;12,0
TWININGS唐寧 英倫早餐茶 2g x 25入;米油沖泡;238,0;唐寧;規格：2g克x25x1Box盒;唐寧歐式大吉嶺茶;0,0;1;2,0;36,0;6695;0.00%;1;14300019001;unique_master_match;1;1;g;25;box;9,52;0,0;0,0;weight;month;0,0;1,0;38,0;30,0;8,0;1,152;12,0
天仁阿薩姆紅茶防潮包;米油沖泡;159,0;天仁;規格：2g克x100x1BOX盒;天仁阿薩姆紅茶防潮包;169,0;1;2,0;24,0;6697;5.92%;0;14300025001;unique_master_match;1;1;g;100;box;1,59;1,69;5,9171597633136015;weight;month;5,92;0,0;43,0;42,0;34,0;6,63;16,0
唐寧茶皇家伯爵茶【Mia C'bon 限定】;米油沖泡;275,0;唐寧;規格：2g克x25x1Box盒;唐寧皇家伯爵低咖啡因茶;0,0;1;2,0;37,0;6698;0.00%;1;14300029001;unique_master_match;1;1;g;25;box;11,0;0,0;0,0;weight;month;0,0;1,0;42,0;17,0;17,0;1,36;12,0
台灣茶人日月潭紅玉紅茶40g;米油沖泡;169,0;台灣茶人;規格：40g克x1x1Can罐;台灣農林原片紅玉紅茶;239,0;1;40,0;36,0;6700;29.29%;0;14300046001;unique_master_match;1;1;g;1;can;169,0;239,0;29,288702928870293;weight;month;29,29;0,0;62,0;27,0;18,0;2,0;12,0
帝瑪錫蘭紅茶-2gx50;米油沖泡;155,0;帝瑪;規格：2g克x50x1Box盒;帝瑪錫蘭紅茶;0,0;1;2,0;36,0;6701;0.00%;1;14300057001;unique_master_match;1;1;g;50;box;3,1;0,0;0,0;weight;month;0,0;1,0;44,0;34,0;14,0;3,64;24,0
天仁咖啡香紅茶-古早味紅茶-45g*6;米油沖泡;79,0;天仁;規格：45g克x6x1Pack包;天仁咖啡香紅茶-古早味紅茶;89,0;1;45,0;24,0;6702;11.24%;1;14300070001;unique_master_match;1;1;g;6;pack;13,166666666666666;14,833333333333334;11,235955056179783;weight;month;11,24;1,0;44,0;31,0;33,0;7,62;24,0
T世家精選錫蘭紅茶包-2g*100;米油沖泡;97,0;;規格：2g克x100x1Box盒;T世家精選錫蘭紅茶包;109,0;1;2,0;36,0;6703;11.01%;1;14300096001;unique_master_match;1;1;g;100;box;0,97;1,09;11,009174311926614;weight;month;11,01;1,0;52,0;33,0;25,0;7,34;24,0
天仁高山烏龍茶2gx100Bag袋;米油沖泡;159,0;天仁;規格：2g克x100x1Box盒;天仁高山烏龍茶;189,0;1;2,0;24,0;6705;15.87%;1;14301013001;unique_master_match;1;1;g;100;box;1,59;1,89;15,873015873015865;weight;month;15,87;1,0;43,0;43,0;34,0;8,0;16,0
天仁台灣茗品金萱烏龍茶;米油沖泡;439,0;天仁;規格：450g克x1x1Can罐;天仁台灣茗品金萱烏龍茶;499,0;1;450,0;24,0;6706;12.02%;1;14301018001;unique_master_match;1;1;g;1;can;439,0;499,0;12,024048096192384;weight;month;12,02;1,0;47,0;36,0;28,0;7,9;12,0
天仁原片高山烏龍茶;米油沖泡;143,0;天仁;規格：3g克x40x1Box盒;天仁原片高山烏龍茶;159,0;1;3,0;24,0;6708;10.06%;1;14301023001;unique_master_match;1;1;g;40;box;3,575;3,975;10,062893081761004;weight;month;10,06;1,0;52,0;37,0;36,0;5,2;18,0
天仁茗賞-茶王;米油沖泡;999,0;天仁;規格：600g克x1x1Can罐;天仁茗賞-茶王;1049,0;1;600,0;24,0;6710;4.77%;1;14301030001;unique_master_match;1;1;g;1;can;999,0;1049,0;4,7664442326024785;weight;month;4,77;1,0;51,0;40,0;29,0;10,15;12,0
天仁茗賞-茶王;米油沖泡;999,0;天仁;規格：600g克x1x1Can罐;天仁茗賞-高山烏龍茶;1049,0;1;600,0;24,0;6711;4.77%;1;14301031001;unique_master_match;1;1;g;1;can;999,0;1049,0;4,7664442326024785;weight;month;4,77;1,0;51,0;40,0;29,0;10,09;12,0
立頓茗閒情100%台灣茶-凍頂烏龍茶-100.8g(2.8gx36);米油沖泡;149,0;立頓;規格：100.8g克x1x1Bag包;立頓茗閒情100％台灣茶-凍頂烏龍茶100.8g;175,0;1;100,8;24,0;6712;14.86%;1;14301108001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;1,0;37,0;29,0;26,0;1,8;12,0
立頓茗閒情100％台灣茶-高山烏龍茶-61.6g(2.8gx22);米油沖泡;149,0;立頓;規格：61.6g克x1x1Bag包;立頓茗閒情100％台灣茶-高山烏龍茶61.6g;175,0;1;61,6;18,0;6713;14.86%;1;14301109001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;1,0;29,0;23,0;26,0;1,2;12,0
立頓茗閒情100％台灣茶-東方美人茶-50.4g(2.8gx18);米油沖泡;149,0;立頓;規格：50.4g克x1x1Bag包;立頓茗閒情100％台灣茶-東方美人茶50.4g;175,0;1;50,4;24,0;6714;14.86%;1;14301110001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;1,0;29,0;23,0;26,0;1,2;12,0
天仁綠茶;米油沖泡;159,0;天仁;規格：2g克x100x1Pack包;天仁綠茶;189,0;1;2,0;24,0;6717;15.87%;0;14302005001;unique_master_match;1;1;g;100;pack;1,59;1,89;15,873015873015865;weight;month;15,87;0,0;43,0;43,0;34,0;7,41;16,0
天仁特選綠茶粉(日本靜岡)180g;米油沖泡;200,0;天仁;規格：180g克x1x1Bag包;天仁綠茶粉;0,0;1;180,0;18,0;6718;0.00%;1;14302006001;unique_master_match;1;1;g;1;bag;200,0;0,0;0,0;weight;month;0,0;1,0;50,0;33,0;28,0;9,16;36,0
天仁原片鮮綠茶;米油沖泡;143,0;天仁;規格：2.8g克x40x1Box盒;天仁原片鮮綠茶;159,0;1;2,8;24,0;6719;10.06%;1;14302017001;unique_master_match;1;1;g;40;box;3,575;3,975;10,062893081761004;weight;month;10,06;1,0;52,0;38,0;36,0;5,0;18,0
天仁茉香綠茶;米油沖泡;159,0;天仁;規格：2g克x100x1Box盒;天仁茉香綠茶;189,0;1;2,0;24,0;6721;15.87%;1;14302018001;ambiguous_master_match_resolved_with_order_history;2;2;g;100;box;1,59;1,89;15,873015873015865;weight;month;15,87;1,0;46,0;35,0;35,0;12,0;18,0
T世家精選茉香綠茶包;米油沖泡;97,0;T世家;規格：2g克x100x1Box盒;家福茉莉綠茶袋茶;109,0;1;2,0;36,0;6723;11.01%;1;14302060001;unique_master_match;1;1;g;100;box;0,97;1,09;11,009174311926614;weight;month;11,01;1,0;41,0;41,0;22,0;4,6;10,0
T世家精選茉香綠茶包;米油沖泡;97,0;T世家;規格：2g克x100x1Box盒;T世家精選茉香綠茶包;109,0;1;2,0;36,0;6724;11.01%;1;14302072001;unique_master_match;1;1;g;100;box;0,97;1,09;11,009174311926614;weight;month;11,01;1,0;52,0;33,0;25,0;7,39;24,0
立頓茗閒情100％台灣茶-活綠茶-90g(2.5gx36);米油沖泡;149,0;立頓;規格：90g克x1x1Bag包;立頓茗閒情100％台灣茶-活綠茶90g;175,0;1;90,0;24,0;6725;14.86%;1;14302079001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;1,0;37,0;29,0;26,0;1,7;12,0
立頓茗閒情100％台灣茶-玄米綠茶-57.6g(1.6gx36);米油沖泡;149,0;立頓;規格：57.6g克x1x1Bag包;立頓茗閒情100％台灣茶-玄米綠茶57.6g;175,0;1;57,6;24,0;6726;14.86%;1;14302080001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;1,0;37,0;29,0;26,0;1,2;12,0
西雅圖約克夏奶茶-25g*12;米油沖泡;85,0;;規格：25g克x12x1Box盒;西雅圖約克夏奶茶;149,0;1;25,0;24,0;6731;42.95%;1;14303015001;unique_master_match;1;1;g;12;box;7,083333333333333;12,416666666666666;42,95302013422819;weight;month;42,95;1,0;62,0;40,0;40,0;19,202;24,0
摩卡厚實茶道抹茶拿鐵-25gx15;米油沖泡;168,0;摩卡;規格：25g克x15x1Bag袋;摩卡厚實茶道抹茶拿鐵;198,0;1;25,0;24,0;6732;15.15%;1;14303021001;unique_master_match;1;1;g;15;bag;11,2;13,2;15,151515151515152;weight;month;15,15;1,0;55,0;34,0;17,0;5,77;12,0
薌園黑糖老薑茶;米油沖泡;98,0;;規格：10g克x18x1Bag袋;薌園黑糖老薑茶;116,0;1;10,0;24,0;6733;15.52%;1;14303022001;unique_master_match;1;1;g;18;bag;5,444444444444445;6,444444444444445;15,517241379310345;weight;month;15,52;1,0;39,0;25,0;33,0;3,87;12,0
3點1刻日月潭奶茶;米油沖泡;149,0;;規格：20g克x15x1Bag袋;3點1刻日月潭奶茶;189,0;1;20,0;24,0;6734;21.16%;1;14303024001;unique_master_match;1;1;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;month;21,16;1,0;53,0;30,0;27,0;5,2;12,0
3點1刻沖繩黑糖奶茶;米油沖泡;149,0;;規格：20g克x15x1Bag袋;3點1刻沖繩黑糖奶茶;189,0;1;20,0;24,0;6735;21.16%;1;14303026001;unique_master_match;1;1;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;month;21,16;1,0;53,0;30,0;27,0;5,2;12,0
立頓絕品醇焙香烏龍奶茶19g x15;米油沖泡;149,0;立頓;規格：19g克x15x1Bag袋;立頓絕品醇焙香烏龍奶茶;165,0;1;19,0;18,0;6737;9.70%;0;14303033001;unique_master_match;1;1;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;month;9,7;0,0;41,0;28,0;25,0;4,4;12,0
摩卡原味奶茶 18g x24;米油沖泡;109,0;摩卡;規格：18g克x24x1Bag袋;摩卡現在最好三合一奶茶隨身包;0,0;1;18,0;24,0;6738;0.00%;1;14303034001;unique_master_match;1;1;g;24;bag;4,541666666666667;0,0;0,0;weight;month;0,0;1,0;47,0;39,0;23,0;10,63;20,0
3點1刻經典炭燒奶茶;米油沖泡;149,0;;規格：20g克x15x1Bag袋;3點1刻經典炭燒奶茶;189,0;1;20,0;24,0;6740;21.16%;1;14303036001;unique_master_match;1;1;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;month;21,16;1,0;53,0;30,0;27,0;5,27;12,0
伯朗咖啡-經典醇香奶茶三合一 17g x30;米油沖泡;139,0;伯朗咖啡;規格：17g克x30x1Bag袋;伯朗奶茶3合1;172,0;1;17,0;24,0;6741;19.19%;1;14303037001;unique_master_match;1;1;g;30;bag;4,633333333333334;5,733333333333333;19,1860465116279;weight;month;19,19;1,0;33,0;25,0;22,0;3,42;6,0
立頓絕品醇翡翠茉香奶綠19g x15;米油沖泡;149,0;立頓;規格：19g克x15x1Bag袋;立頓絕品醇翡翠茉香奶綠;165,0;1;19,0;18,0;6742;9.70%;1;14303038001;unique_master_match;1;1;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;month;9,7;1,0;41,0;28,0;25,0;4,4;12,0
立頓絕品醇日式抹茶歐蕾19g x15;米油沖泡;149,0;立頓;規格：19g克x15x1Bag袋;立頓絕品醇日式抹茶歐蕾;165,0;1;19,0;18,0;6743;9.70%;1;14303039001;unique_master_match;1;1;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;month;9,7;1,0;41,0;28,0;25,0;4,4;12,0
立頓絕品醇英式皇家奶茶17.5g x15;米油沖泡;149,0;立頓;規格：17.5g克x15x1Bag袋;立頓絕品醇英式皇家奶茶;165,0;1;17,5;18,0;6744;9.70%;1;14303040001;unique_master_match;1;1;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;month;9,7;1,0;41,0;28,0;25,0;4,4;12,0
3點1刻經典原味奶茶-20gx15;米油沖泡;149,0;3點1刻;規格：20g克x15x1Bag袋;3點1刻經典原味奶茶;189,0;1;20,0;24,0;6745;21.16%;1;14303048001;unique_master_match;1;1;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;month;21,16;1,0;53,0;30,0;27,0;5,19;12,0
3點1刻經典玫瑰花果奶茶;米油沖泡;149,0;;規格：20g克x15x1Bag袋;3點1刻經典玫瑰花果奶茶;189,0;1;20,0;24,0;6746;21.16%;1;14303058001;unique_master_match;1;1;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;month;21,16;1,0;53,0;30,0;27,0;5,2;12,0
義美薑母茶;米油沖泡;124,0;義美;規格：15g克x12x1Bag袋;義美薑母茶;139,0;1;15,0;24,0;6748;10.79%;1;14303897001;unique_master_match;1;1;g;12;bag;10,333333333333334;11,583333333333334;10,79136690647482;weight;month;10,79;1,0;49,0;34,0;15,0;3,24;12,0
義美經典原味奶茶18g x18;米油沖泡;112,0;義美;規格：18g克x18x1Bag袋;義美經典原味奶茶;116,0;1;18,0;12,0;6749;3.45%;1;14303898001;unique_master_match;1;1;g;18;bag;6,222222222222222;6,444444444444445;3,448275862068967;weight;month;3,45;1,0;50,0;34,0;14,0;5,19;12,0
義美桂圓紅棗茶;米油沖泡;124,0;義美;規格：15g克x12x1Bag袋;義美桂圓紅棗茶;139,0;1;15,0;24,0;6750;10.79%;1;14303899001;unique_master_match;1;1;g;12;bag;10,333333333333334;11,583333333333334;10,79136690647482;weight;month;10,79;1,0;49,0;34,0;15,0;3,25;12,0
立頓減糖原味奶茶17g x20;米油沖泡;149,0;立頓;規格：17g克x20x1Bag袋;立頓奶茶粉-減糖原味;175,0;1;17,0;18,0;6753;14.86%;1;14303933001;unique_master_match;1;1;g;20;bag;7,45;8,75;14,857142857142854;weight;month;14,86;1,0;41,0;30,0;26,0;5,18;12,0
立頓香濃原味奶茶20g x20;米油沖泡;149,0;立頓;規格：20g克x20x1Bag袋;立頓即溶奶茶粉-香濃原味;175,0;1;20,0;18,0;6754;14.86%;1;14303934001;unique_master_match;1;1;g;20;bag;7,45;8,75;14,857142857142854;weight;month;14,86;1,0;40,0;30,0;25,0;5,96;12,0
天仁黃金麥茶25g X12;米油沖泡;74,0;天仁;規格：25g克x12x1Bag包;天仁麥茶(免濾包);90,0;1;25,0;24,0;6755;17.78%;1;14304001001;unique_master_match;1;1;g;12;bag;6,166666666666667;7,5;17,77777777777777;weight;month;17,78;1,0;44,0;32,0;33,0;7,81;24,0
天仁菊花普洱茶;米油沖泡;159,0;天仁;規格：2g克x100x1Box盒;天仁菊花普洱茶;189,0;1;2,0;24,0;6756;15.87%;1;14304003001;unique_master_match;1;1;g;100;box;1,59;1,89;15,873015873015865;weight;month;15,87;1,0;43,0;43,0;34,0;8,0;16,0
天仁原片黃金玄米茶;米油沖泡;143,0;天仁;規格：3g克x40x1Box盒;天仁原片黃金玄米茶;159,0;1;3,0;24,0;6757;10.06%;1;14304008001;unique_master_match;1;1;g;40;box;3,575;3,975;10,062893081761004;weight;month;10,06;1,0;53,0;38,0;36,0;5,2;18,0
家樂福康福茶;米油沖泡;149,0;家樂福;規格：1.5g克x32x1Box盒;家樂福康福茶;159,0;1;1,5;24,0;6758;6.29%;1;14304009001;unique_master_match;1;1;g;32;box;4,65625;4,96875;6,289308176100629;weight;month;6,29;1,0;27,0;35,0;26,0;1,57;12,0
家樂福洋甘菊茶;米油沖泡;149,0;家樂福;規格：1.5g克x32x1Box盒;家樂福洋甘菊茶;159,0;1;1,5;24,0;6759;6.29%;0;14304013001;unique_master_match;1;1;g;32;box;4,65625;4,96875;6,289308176100629;weight;month;6,29;0,0;35,0;27,0;26,0;1,61;12,0
德國恬康樂洋甘菊花茶;米油沖泡;195,0;TEEKANNE;規格：30g克x1x1Box盒;德國恬康樂洋甘菊花茶;0,0;1;30,0;36,0;6760;0.00%;1;14304014001;unique_master_match;1;1;g;1;box;195,0;0,0;0,0;weight;month;0,0;1,0;36,0;14,0;17,0;1,2;10,0
天仁茉莉花茶;米油沖泡;159,0;天仁;規格：2g克x100x1Bag袋;天仁茉莉花茶;189,0;1;2,0;24,0;6763;15.87%;1;14304028001;unique_master_match;1;1;g;100;bag;1,59;1,89;15,873015873015865;weight;month;15,87;1,0;43,0;43,0;34,0;7,28;16,0
立頓茗閒情100％台灣茶-茉莉花茶-100.8g(2.8gx36);米油沖泡;149,0;立頓;規格：100.8g克x1x1Bag包;立頓茗閒情100％台灣茶-茉莉花茶100.8g;175,0;1;100,8;18,0;6764;14.86%;0;14304047001;unique_master_match;1;1;g;1;bag;149,0;175,0;14,857142857142858;weight;month;14,86;0,0;37,0;29,0;26,0;1,8;12,0
曼寧-有機清檸康福茶;米油沖泡;199,0;曼寧;規格：2g克x20x1Pack包;曼寧-有機清檸康福茶;0,0;1;2,0;24,0;6765;0.00%;0;14304062001;unique_master_match;1;1;g;20;pack;9,95;0,0;0,0;weight;month;0,0;0,0;29,0;28,0;20,0;1,4;12,0
曼寧-有機蜜蘋舒緩茶;米油沖泡;199,0;曼寧;規格：2g克x20x1Pack包;曼寧-有機蜜蘋舒緩茶;0,0;1;2,0;24,0;6766;0.00%;0;14304064001;unique_master_match;1;1;g;20;pack;9,95;0,0;0,0;weight;month;0,0;0,0;28,0;28,0;20,0;1,4;12,0
濃純黑糖老薑母茶隨身包;米油沖泡;119,0;;規格：20g克x12x1Bag袋;濃純黑糖老薑母茶隨身包;0,0;1;20,0;22,0;6769;0.00%;1;14304084001;unique_master_match;1;1;g;12;bag;9,916666666666666;0,0;0,0;weight;month;0,0;1,0;34,0;29,0;18,0;4,12;12,0
韓味不二生黃金柚子茶(果醬);米油沖泡;330,0;;規格：1Kg公斤x1x1CAN罐;韓味不二生黃金柚子茶(果醬);390,0;1;1000,0;24,0;6772;15.38%;0;14304135001;unique_master_match;1;1;g;1;can;330,0;390,0;15,384615384615385;weight;month;15,38;0,0;42,0;32,0;18,0;18,5;12,0
曼寧-有機蜜桃國寶茶2g*20;米油沖泡;199,0;曼寧;規格：2g克x20x1BOX盒;曼寧-有機蜜桃國寶茶;0,0;1;2,0;24,0;6773;0.00%;1;14304157001;unique_master_match;1;1;g;20;box;9,95;0,0;0,0;weight;month;0,0;1,0;23,0;23,0;19,0;1,1;12,0
義美冰糖杏仁茶30g x13;米油沖泡;112,0;義美;規格：30g克x13x1Bag包;義美冰糖杏仁茶;125,0;1;30,0;24,0;6775;10.40%;0;14304194001;unique_master_match;1;1;g;13;bag;8,615384615384615;9,615384615384615;10,4;weight;month;10,4;0,0;43,0;29,0;23,0;5,94;12,0
GUANGLIN 韓國蜂蜜柚子茶 1Kg;米油沖泡;299,0;;規格：1Kg公斤x1x1CAN罐;韓國蜂蜜柚子茶 1Kg;399,0;1;1000,0;24,0;6777;25.06%;1;14304230001;unique_master_match;1;1;g;1;can;299,0;399,0;25,062656641604008;weight;month;25,06;1,0;43,0;34,0;18,0;18,552;12,0
立頓花草茶-美顏茶32.5g;米油沖泡;159,0;立頓;規格：32.5g克x1x1Bag包;立頓花草茶-美顏茶;179,0;1;32,5;18,0;6778;11.17%;1;14304301001;unique_master_match;1;1;g;1;bag;159,0;179,0;11,1731843575419;weight;month;11,17;1,0;24,0;17,0;18,0;0,4;6,0
立頓花草茶-靜寧茶27.3g;米油沖泡;159,0;立頓;規格：27.3g克x1x1Bag包;立頓花草茶-清衡茶;179,0;1;27,3;18,0;6779;11.17%;1;14304302001;unique_master_match;1;1;g;1;bag;159,0;179,0;11,1731843575419;weight;month;11,17;1,0;24,0;17,0;18,0;0,4;6,0
立頓花草茶-靜寧茶27.3g;米油沖泡;159,0;立頓;規格：27.3g克x1x1Bag包;立頓花草茶-靜寧茶;179,0;1;27,3;18,0;6780;11.17%;0;14304303001;unique_master_match;1;1;g;1;bag;159,0;179,0;11,1731843575419;weight;month;11,17;0,0;24,0;17,0;18,0;0,4;6,0
AGF Maxim濃郁即溶咖啡-金罐 80g;米油沖泡;189,0;AGF;規格：80g克x1x1Can罐;AGF Maxim濃郁即溶咖啡-金罐;0,0;1;80,0;37,0;6786;0.00%;1;14310015001;unique_master_match;1;1;g;1;can;189,0;0,0;0,0;weight;month;0,0;1,0;52,0;35,0;11,0;7,13;24,0
西雅圖 Legendary美式中烘焙綜合咖啡豆908g;米油沖泡;369,0;西雅圖;規格：908g克x1x1Bag袋;家福綜合咖啡豆;499,0;1;908,0;13,0;6787;26.05%;1;14310016001;unique_master_match;1;1;g;1;bag;369,0;499,0;26,052104208416832;weight;month;26,05;1,0;48,0;28,0;19,0;6,89;14,0
摩卡極致烘焙豆;米油沖泡;418,0;摩卡;規格：908g克x1x1Bag包;摩卡極致烘焙豆;468,0;1;908,0;12,0;6789;10.68%;0;14310020001;unique_master_match;1;1;g;1;bag;418,0;468,0;10,683760683760683;weight;month;10,68;0,0;58,0;35,0;18,0;10,1;10,0
AGF Maxim贅澤香醇即溶咖啡-藍罐金標 80g;米油沖泡;189,0;AGF;規格：80g克x1x1CAN罐;AGF Maxim贅澤香醇即溶咖啡-藍罐;0,0;1;80,0;37,0;6793;0.00%;1;14310028001;unique_master_match;1;1;g;1;can;189,0;0,0;0,0;weight;month;0,0;1,0;52,0;35,0;11,0;7,13;24,0
卡薩經典藍山特調咖啡豆-454g;米油沖泡;249,0;Casa卡薩;規格：454g克x1x1Bag袋;卡薩經典藍山特調咖啡豆;299,0;1;454,0;24,0;6809;16.72%;1;14310071001;unique_master_match;1;1;g;1;bag;249,0;299,0;16,722408026755854;weight;month;16,72;1,0;42,0;34,0;10,0;3,36;6,0
星巴克黃金烘焙咖啡豆200g;米油沖泡;265,0;星巴克;規格：200g克x1x1PACK包;星巴克黃金烘焙咖啡豆200g;369,0;1;200,0;12,0;6810;28.18%;0;14310096001;unique_master_match;1;1;g;1;pack;265,0;369,0;28,184281842818425;weight;month;28,18;0,0;39,0;11,0;20,0;2,0;6,0
貝納頌濾掛咖啡經典曼特寧風味;米油沖泡;238,0;貝納頌;規格：8g克x10x1BOX盒;貝納頌濾掛咖啡經典曼特寧風味;0,0;1;8,0;18,0;6811;0.00%;0;14310101001;unique_master_match;1;1;g;10;box;23,8;0,0;0,0;weight;month;0,0;0,0;48,0;29,0;23,0;2,57;12,0
卡薩No.6特調咖啡豆908g;米油沖泡;425,0;Casa卡薩;規格：908g克x1x1Bag包;卡薩No6特調咖啡豆;0,0;1;908,0;24,0;6813;0.00%;1;14310111001;unique_master_match;1;1;g;1;bag;425,0;0,0;0,0;weight;month;0,0;1,0;44,0;29,0;19,0;6,1;6,0
西雅圖波士頓中烘焙綜合咖啡豆 454g;米油沖泡;249,0;西雅圖;規格：454g克x1x1Bag包;西雅圖波士頓中烘焙綜合咖啡豆;439,0;1;454,0;12,0;6814;43.28%;1;14310127001;unique_master_match;1;1;g;1;bag;249,0;439,0;43,28018223234624;weight;month;43,28;1,0;42,0;31,0;23,0;6,1;12,0
西雅圖深烘焙綜合咖啡豆454g;米油沖泡;249,0;西雅圖;規格：454g克x1x1Bag袋;西雅圖深烘焙綜合咖啡豆454g;439,0;1;454,0;12,0;6815;43.28%;1;14310128001;unique_master_match;1;1;g;1;bag;249,0;439,0;43,28018223234624;weight;month;43,28;1,0;42,0;31,0;23,0;6,1;12,0
義大利LVZ濃縮咖啡豆;米油沖泡;1119,0;LAVAZZA;規格：1Kg公斤x1x1Bag袋;義大利LVZ濃縮咖啡豆;1199,0;1;1000,0;24,0;6816;6.67%;1;14310134001;unique_master_match;1;1;g;1;bag;1119,0;1199,0;6,672226855713094;weight;month;6,67;1,0;31,0;26,0;29,0;6,5;6,0
義大利illy咖啡豆(阿拉比卡咖啡豆中烘焙);米油沖泡;355,0;illy;規格：250g克x1x1CAN罐;義大利illy咖啡豆(阿拉比卡咖啡豆中烘培);359,0;1;250,0;24,0;6817;1.11%;1;14310139001;unique_master_match;1;1;g;1;can;355,0;359,0;1,1142061281337048;weight;month;1,11;1,0;42,0;34,0;15,0;5,07;12,0
星巴克派克市場烘焙咖啡豆200g;米油沖泡;265,0;星巴克;規格：200g克x1x1Bag包;星巴克派克市場烘焙咖啡豆200g;369,0;1;200,0;12,0;6824;28.18%;0;14310209001;unique_master_match;1;1;g;1;bag;265,0;369,0;28,184281842818425;weight;month;28,18;0,0;39,0;11,0;20,0;2,0;6,0
伯朗特濃湖鹽咖啡三合一(30gx10);米油沖泡;129,0;伯朗;規格：30g克x10x1BOX盒;伯朗特濃湖鹽咖啡三合一;0,0;1;30,0;24,0;6826;0.00%;0;14311002001;unique_master_match;1;1;g;10;box;12,9;0,0;0,0;weight;month;0,0;0,0;40,0;11,0;16,0;3,166;8,0
UCC職人法式深焙濾掛式咖啡 8g x12;米油沖泡;195,0;UCC;規格：8g克x12x1BOX盒;UCC法式深焙濾掛式咖啡;0,0;1;8,0;12,0;6828;0.00%;0;14311004001;unique_master_match;1;1;g;12;box;16,25;0,0;0,0;weight;month;0,0;0,0;42,0;32,0;29,0;4,73;12,0
UCC職人炭燒濾掛式咖啡 8g x12;米油沖泡;195,0;UCC;規格：8g克x12x1BoX盒;UCC炭燒濾掛式咖啡;0,0;1;8,0;12,0;6829;0.00%;0;14311005001;unique_master_match;1;1;g;12;box;16,25;0,0;0,0;weight;month;0,0;0,0;42,0;32,0;29,0;4,69;12,0
雀巢金牌咖啡重焙拿鐵三合一 20g X25;米油沖泡;398,0;雀巢;規格：20g克x25x1BOX盒;雀巢金牌咖啡重焙拿鐵三合一;0,0;1;20,0;15,0;6833;0.00%;0;14311020001;unique_master_match;1;1;g;25;box;15,92;0,0;0,0;weight;month;0,0;0,0;49,0;29,0;38,0;10,27;12,0
雀巢金牌咖啡重焙拿鐵二合一 18g X25;米油沖泡;398,0;雀巢;規格：18g克x25x1BOX盒;雀巢金牌咖啡重焙拿鐵二合一;0,0;1;18,0;15,0;6834;0.00%;1;14311022001;unique_master_match;1;1;g;25;box;15,92;0,0;0,0;weight;month;0,0;1,0;49,0;29,0;38,0;9,45;12,0
西雅圖榛果風味白咖啡二合一 21g X52;米油沖泡;399,0;西雅圖;規格：21g克x52x1BOX盒;西雅圖榛果風味白咖啡二合一 21g X52;539,0;1;21,0;24,0;6835;25.97%;1;14311025001;unique_master_match;1;1;g;52;box;7,673076923076923;10,365384615384615;25,974025974025967;weight;month;25,97;1,0;60,0;42,0;30,0;12,6;8,0
雀巢咖啡三合一濃醇原味42入;米油沖泡;163,0;雀巢;規格：15g克x42x1Bag袋;雀巢咖啡三合一濃醇原味100;172,0;1;15,0;24,0;6836;5.23%;1;14311027001;unique_master_match;1;1;g;42;bag;3,880952380952381;4,095238095238095;5,232558139534876;weight;month;5,23;1,0;58,0;31,0;33,0;14,76;8,0
