title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
優品馬桶自動清潔劑;日用生活;100,0;優品;規格：255g克x1x2Bottle瓶;優品馬桶自動清潔劑;0,0;1;255,0;60,0;1119;0.00%;1;11041014001;unique_master_match;1;1;g;2;bottle;50,0;0,0;0,0;weight;month;0,0;1,0;32,0;25,0;11,0;5,46;12,0;39,0
妙管家馬桶自動清潔劑-薄荷65gx5;日用生活;79,0;妙管家;規格：65g克x5x1Set組;妙管家馬桶自動清潔劑;95,0;1;65,0;36,0;1120;16.84%;1;11041017001;unique_master_match;1;1;g;5;set;15,8;19,0;16,84210526315789;weight;month;16,84;1,0;37,0;35,0;17,0;9,2;24,0;267,3333333
Bref妙力懸掛式馬桶清潔球-薰衣草香氛50gx3;日用生活;169,0;Bref 妙力;規格：150g克x1x1SET組;Bref妙力懸掛式馬桶清潔球;199,0;1;150,0;36,0;1123;15.08%;0;11041019001;ambiguous_master_match_resolved_with_order_history;2;2;g;1;set;169,0;199,0;15,07537688442211;weight;month;15,08;0,0;40,0;14,0;20,0;1,6;10,0;129,0
威猛先生潔廁清香凍重裝薰衣草;日用生活;139,0;威猛先生;規格：38g克x2x1Set組;威猛先生潔廁清香凍重裝薰衣草;0,0;1;38,0;36,0;1126;0.00%;1;11041024001;unique_master_match;1;1;g;2;set;69,5;0,0;0,0;weight;month;0,0;1,0;26,0;18,0;21,0;2,0;12,0;99,0
妙管家馬桶自動清潔劑-薰衣草65gx5;日用生活;79,0;妙管家;規格：65g克x5x1Set組;妙管家馬桶自動清潔劑-薰衣草;95,0;1;65,0;36,0;1129;16.84%;0;11041027001;unique_master_match;1;1;g;5;set;15,8;19,0;16,84210526315789;weight;month;16,84;0,0;38,0;34,0;18,0;8,0;24,0;102,0
威猛先生潔廁清香凍活力柑橘重;日用生活;139,0;威猛先生;規格：38g克x2x1Set組;威猛先生潔廁清香凍活力柑橘重;0,0;1;38,0;24,0;1133;0.00%;1;11041031001;unique_master_match;1;1;g;2;set;69,5;0,0;0,0;weight;month;0,0;1,0;27,0;18,0;21,0;1,6;12,0;78,0
Bref妙力懸掛式馬桶清潔球-薰衣草香氛50gx3;日用生活;169,0;Bref 妙力;規格：150g克x1x1SET組;Bref妙力懸掛式馬桶清潔球50g;199,0;1;150,0;36,0;1138;15.08%;0;11041999004;ambiguous_master_match_resolved_with_order_history;3;2;g;1;set;169,0;199,0;15,07537688442211;weight;month;15,08;0,0;41,0;14,0;18,0;0,9;10,0;284,0
【安心價】花仙子 小通排水管疏通定量包-120g;日用生活;35,0;潔霜;規格：120g克x1x1Pack包;花仙子小通排水管疏通定量包;0,0;1;120,0;60,0;1141;0.00%;0;11042003001;unique_master_match;1;1;g;1;pack;35,0;0,0;0,0;weight;month;0,0;0,0;40,0;28,0;20,0;5,5;36,0;
威猛先生通樂超濃疏通膠;日用生活;158,0;威猛先生;規格：800g克x1x1Bottle瓶;家福水管疏通劑;0,0;1;800,0;24,0;1143;0.00%;0;11042006001;unique_master_match;1;1;g;1;bottle;158,0;0,0;0,0;weight;month;0,0;0,0;29,0;23,0;19,0;6,33;12,0;172,0
妙管家管路疏通劑960g;日用生活;79,0;妙管家;規格：960g克x1x1Bottle瓶;妙管家管路疏通劑;0,0;1;960,0;60,0;1144;0.00%;0;11042007001;unique_master_match;1;1;g;1;bottle;79,0;0,0;0,0;weight;month;0,0;0,0;34,0;25,0;27,0;14,9;12,0;111,0
