title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
春風擦手紙150PCx20;日用生活;640,0;春風;規格：150PC抽x1x20PC包;春風擦手紙;660,0;1;150,0;60,0;4963;3.03%;0;12221008001;unique_master_match;1;1;pc;20;pc;32,0;33,0;3,0303030303030303;count;month;3,03;0,0;;;;;20,0
春風一秒抽抽取式廚房紙巾FSC;日用生活;86,0;春風;規格：120PC抽x3x1PC包;春風抽取式廚房紙巾;0,0;1;120,0;60,0;4964;0.00%;0;12221009001;unique_master_match;1;1;pc;3;pc;28,666666666666668;0,0;0,0;count;month;0,0;0,0;;;;;8,0
家樂福環保擦手紙-200PCx5;日用生活;492,0;家樂福;規格：200PC張x5x4PC串;家樂福環保擦手紙200抽X5包;0,0;1;200,0;60,0;4965;0.00%;0;12221012001;unique_master_match;1;1;pc;5;pc;98,4;0,0;0,0;count;month;0,0;0,0;;;;;4,0
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;900,0;倍潔雅;規格：100PC抽x1x96Bag包;薯片先生(紫薯味);1,1;1;100,0;60,0;5689;18.18%;#VALUE!;14023257001;unique_master_match;1;1;pc;96;bag;9,375;0,011458333333333334;0,0;count;month;18,18;0,0;37,0;22,0;25,0;2,7;14,0
金頂金霸王鹼性電池 4號 AAA 18粒裝;日用生活;289,0;金頂;規格：1PC個x1x1PC個;金頂金霸王4號AAA 4粒裝;405,0;1;1,0;999,0;9078;28.64%;1;30000004001;unique_master_match;1;1;pc;1;pc;289,0;405,0;28,641975308641975;count;month;28,64;1,0;28,0;17,0;12,0;2,73;48,0
金頂金霸王鹼性電池 4號 AAA 18粒裝;日用生活;289,0;金頂;規格：1PC個x1x1PC個;金頂4號AAA 18粒裝;405,0;1;1,0;999,0;9081;28.64%;1;30000056001;unique_master_match;1;1;pc;1;pc;289,0;405,0;28,641975308641975;count;month;28,64;1,0;31,0;31,0;24,0;11,6;48,0
勁量鹼性電池AA 3號 8pcs;日用生活;129,0;勁量;規格：8PC個x1x1Card卡;8pcs#3勁量鹼性電池;179,0;1;8,0;144,0;9084;27.93%;1;30001041001;unique_master_match;1;1;pc;1;card;129,0;179,0;27,932960893854748;count;month;27,93;1,0;13,0;10,0;18,0;1,5;12,0
金頂金霸王鹼性電池 3號 AA 18粒裝;日用生活;289,0;金頂;規格：1PC個x1x1PC個;金頂3號 AA 18粒裝;405,0;1;1,0;999,0;9085;28.64%;1;30001907001;unique_master_match;1;1;pc;1;pc;289,0;405,0;28,641975308641975;count;month;28,64;1,0;31,0;31,0;31,0;22,4;48,0
金頂金霸王鹼性電池 2號C 2粒裝;日用生活;103,0;金頂;規格：1PC個x1x1PC個;金頂金霸王2號C 2粒裝;129,0;1;1,0;999,0;9086;20.16%;1;30002001001;unique_master_match;1;1;pc;1;pc;103,0;129,0;20,155038759689923;count;month;20,16;1,0;30,0;21,0;21,0;7,54;48,0
金頂金霸王鹼性電池 1號D 2粒裝;日用生活;119,0;金頂;規格：1PC個x1x1PC個;金頂金霸王1號D 2粒裝;159,0;1;1,0;999,0;9087;25.16%;1;30003001001;unique_master_match;1;1;pc;1;pc;119,0;159,0;25,157232704402517;count;month;25,16;1,0;34,0;22,0;24,0;14,72;48,0
勁量鈕扣型鋰電池 2032 2入;日用生活;78,0;勁量;規格：1PC個x2x1PC個;勁量鈕扣型鋰電池 2032 2入;86,0;1;1,0;999,0;9088;9.30%;1;30005001001;unique_master_match;1;1;pc;2;pc;39,0;43,0;9,30232558139535;count;month;9,3;1,0;10,0;6,0;5,0;0,1;12,0
永備碳鋅4號電池16入量販包;日用生活;157,0;永備;規格：16PC粒x1x1Set組;永備碳鋅4號電池16入量販包;168,0;1;16,0;36,0;9090;6.55%;1;30010002001;unique_master_match;1;1;pc;1;set;157,0;168,0;6,547619047619048;count;month;6,55;1,0;30,0;26,0;5,0;3,0;30,0
[寶旺旺] 無敵強MAGICELL 4號AAA 碳鋅電池600入 收縮包(1.5V) 整盒;日用生活;1700,0;;逛逛專館：寶旺旺行銷有限公司;MAGICELL碳鋅環保電池4號20入;1,8;1;;36,0;9091;5.56%;1;30010005001;unique_master_match;1;1;pc;1;;1700,0;1,8;0,0;count;month;5,56;1,0;25,0;15,0;13,0;3,0;30,0
永備碳鋅3號電池16入量販包;日用生活;157,0;永備;規格：16PC粒x1x1Set組;永備碳鋅3號電池16入量販包;168,0;1;16,0;36,0;9094;6.55%;1;30011002001;unique_master_match;1;1;pc;1;set;157,0;168,0;6,547619047619048;count;month;6,55;1,0;30,0;13,0;19,0;6,0;30,0
永備碳鋅4號電池16入量販包;日用生活;157,0;永備;規格：16PC粒x1x1Set組;永備碳鋅1號電池4入量販包;168,0;1;16,0;36,0;9097;6.55%;1;30013002001;unique_master_match;1;1;pc;1;set;157,0;168,0;6,547619047619048;count;month;6,55;1,0;41,0;17,0;20,0;6,0;45,0
[寶旺旺]旭光LED 13WLED燈泡(白光) E27燈泡 電燈泡;日用生活;99,0;;逛逛專館：寶旺旺行銷有限公司;旭光(超高效能 )LED13W球泡燈;110,0;1;;120,0;9116;10.00%;1;30045078002;ambiguous_master_match_resolved_with_order_history;2;1;pc;1;;99,0;110,0;10,0;count;month;10,0;1,0;35,0;28,0;16,0;1,9;20,0
Glolux10瓦LED廣角高亮度燈泡-白光;日用生活;79,0;Glolux;規格：1PC個x1x1PC個;Glolux10瓦LED廣角高亮度燈泡-白;119,0;1;1,0;999,0;9117;33.61%;1;30045079001;unique_master_match;1;1;pc;1;pc;79,0;119,0;33,61344537815126;count;month;33,61;1,0;38,0;32,0;26,0;4,0;60,0
BOSS 4開3插2P高溫斷電延長線1.8米 C-57;日用生活;359,0;BOSS;規格：1PC個x1x1PC個;BOSS 4開3插2P高溫斷電延長線-1.8米;399,0;1;1,0;999,0;9126;10.03%;1;30071041001;unique_master_match;1;1;pc;1;pc;359,0;399,0;10,025062656641603;count;month;10,03;1,0;14,0;23,0;29,0;2,0;6,0
東億TY-S139 3開3插3P延長線1.8米(6尺);日用生活;349,0;東億 TY;規格：1PC個x1x1PC個;TY-S139三開三插3P 延長線6尺;540,0;1;1,0;999,0;9127;35.37%;1;30071043001;unique_master_match;1;1;pc;1;pc;349,0;540,0;35,37037037037037;count;month;35,37;1,0;34,0;28,0;25,0;12,6;10,0
東億TY-S123 3開3插2P延長線1.8米(6尺);日用生活;329,0;東億 TY;規格：1PC個x1x1PC個;TY-S123三開三插2P 延長線6尺;540,0;1;1,0;999,0;9128;39.07%;1;30071044001;unique_master_match;1;1;pc;1;pc;329,0;540,0;39,07407407407407;count;month;39,07;1,0;33,0;33,0;26,0;4,23;10,0
Tyson太順電業 台灣製 5切4座 3P延長線【現貨】多尺寸 354AS 延長線 安全防火 阻燃 抗雷擊 耐摔 耐用;日用生活;719,0;Tyson太順電業;規格：1入;4開3插3P高溫斷電延長線-2.7米;1030,0;1;1,0;999,0;9131;30.19%;1;30071051001;unique_master_match;1;1;pc;1;pc;719,0;1030,0;30,194174757281555;count;month;30,19;1,0;35,0;15,0;27,0;4,558;8,0
BOSS 按壓式7開6插3P高溫斷電延長線1.8米 S-85NC;日用生活;399,0;BOSS;規格：1PC個x1x1PC個;BOSS 7開6插3P高溫斷電延長線-1.8米;599,0;1;1,0;999,0;9135;33.39%;1;30073007001;unique_master_match;1;1;pc;1;pc;399,0;599,0;33,3889816360601;count;month;33,39;1,0;50,0;31,0;40,0;14,0;22,0
BOSS 7開6插2P高溫斷電延長線1.8米 S-57;日用生活;499,0;BOSS;規格：1PC個x1x1PC個;BOSS 7開6插2P高溫斷電延長線-1.8米;539,0;1;1,0;999,0;9136;7.42%;1;30073017001;unique_master_match;1;1;pc;1;pc;499,0;539,0;7,421150278293136;count;month;7,42;1,0;39,0;24,0;15,0;4,194;6,0
東億TY-S122 6開6插2P延長線1.8米(6尺);日用生活;419,0;東億 TY;規格：1PC個x1x1PC個;TY-S122六開六插2P 延長線6尺;479,0;1;1,0;999,0;9138;12.53%;1;30073022001;unique_master_match;1;1;pc;1;pc;419,0;479,0;12,526096033402922;count;month;12,53;1,0;40,0;25,0;28,0;5,53;10,0
BOSS 7開6插3P高溫斷電延長線2.7米 S-66(顏色隨機出貨);日用生活;599,0;BOSS;規格：1PC個x1x1PC個;7開6插3P高溫斷電延長線-2.7米;659,0;1;1,0;999,0;9139;9.10%;1;30073068001;unique_master_match;1;1;pc;1;pc;599,0;659,0;9,104704097116842;count;month;9,1;1,0;32,0;15,0;38,0;5,47;8,0
【居家修繕】棉紗手套12雙入;日用生活;89,0;;規格：1Set組x1x1SET組;棉紗工作手套2雙;115,0;1;1,0;999,0;9142;22.61%;0;30430005001;unique_master_match;1;1;set;1;set;89,0;115,0;22,608695652173914;count;month;22,61;0,0;;;;;
千輝電子式防風打火機;日用生活;18,0;;規格：1PC個x1x1PC個;千輝電子式防風打火機;0,0;1;1,0;999,0;9145;0.00%;1;30435004001;unique_master_match;1;1;pc;1;pc;18,0;0,0;0,0;count;month;0,0;1,0;13,0;7,0;9,0;0,84;25,0
四維鹿頭牌棕色PVC布紋易撕膠帶(6入);日用生活;139,0;鹿頭牌;規格：1PC個x1x1PC個;PVC棕色易撕膠帶;158,0;1;1,0;999,0;9146;12.03%;0;30450006001;unique_master_match;1;1;pc;1;pc;139,0;158,0;12,025316455696203;count;month;12,03;0,0;59,0;41,0;30,0;10,0;24,0
【安心價】6入-OPP膠帶48mm*35M;日用生活;79,0;;規格：1Set組x1x1Set組;6入-OPP膠帶48mm*35M;0,0;1;1,0;999,0;9147;0.00%;0;30450010001;unique_master_match;1;1;set;1;set;79,0;0,0;0,0;count;month;0,0;0,0;51,0;51,0;32,0;14,4;25,0
6入-OPP透明膠帶48mm*70m;日用生活;159,0;;規格：1Set組x1x1Set組;6入-OPP透明膠帶48mm*70m;0,0;1;1,0;999,0;9148;0.00%;1;30450011001;unique_master_match;1;1;set;1;set;159,0;0,0;0,0;count;month;0,0;1,0;54,0;45,0;31,0;25,0;20,0
3M Scotch 超透明封箱膠帶 48mmX40Yd(6個/組);日用生活;119,0;3M;規格：6PC個x1x1Pack包;3M Scotch 超透明封箱膠帶40Yd;129,0;1;6,0;999,0;9149;7.75%;0;30450013001;unique_master_match;1;1;pc;1;pack;119,0;129,0;7,751937984496124;count;month;7,75;0,0;57,0;40,0;30,0;15,13;24,0
【DIY】PVC布紋膠帶-1入48m/m*14y;日用生活;34,0;;規格：1PC個x1x1PC個;PVC布紋膠帶-1入;0,0;1;1,0;999,0;9151;0.00%;0;30450034001;unique_master_match;1;1;pc;1;pc;34,0;0,0;0,0;count;month;0,0;0,0;32,0;22,0;21,0;2,44;24,0
【DIY】OPP透明膠帶-1入;日用生活;19,0;;規格：1PC個x1x1PC個;OPP透明膠帶-1入;0,0;1;1,0;999,0;9152;0.00%;0;30450039001;unique_master_match;1;1;pc;1;pc;19,0;0,0;0,0;count;month;0,0;0,0;33,0;22,0;21,0;2,42;24,0
樂扣樂扣PET水壺1.5L-莫蘭迪綠;日用生活;115,0;LocknLock 樂扣樂扣;規格：1PC個x1x1PC個;樂扣樂扣PET水壺1.5L;165,0;1;1,0;999,0;9157;30.30%;1;31042914001;unique_master_match;1;1;pc;1;pc;115,0;165,0;30,303030303030305;count;month;30,3;1,0;50,0;43,0;28,0;3,6;24,0
【咖啡用品】良燒101扇形濾紙-無漂白;日用生活;79,0;;規格：1Set組x1x1SET組;良燒101扇形濾紙-無漂白;0,0;1;1,0;999,0;9160;0.00%;0;31118021001;unique_master_match;1;1;set;1;set;79,0;0,0;0,0;count;month;0,0;0,0;35,0;18,0;14,0;1,1;12,0
【咖啡用品】良燒102扇形濾紙-無漂白;日用生活;79,0;;規格：1Set組x1x1SET組;良燒102扇形濾紙-無漂白;0,0;1;1,0;60,0;9161;0.00%;1;31118023001;unique_master_match;1;1;set;1;set;79,0;0,0;0,0;count;month;0,0;1,0;23,0;22,0;19,0;1,22;12,0
304不鏽鋼餐具 台式湯匙 叉子 湯匙 圓匙【Ho覓好物】大圓湯匙 兒童餐具 不鏽鋼湯匙 甜點匙 咖啡匙;日用生活;49,0;Ho覓好物;規格：小號平底勺;台式湯匙2入;99,0;1;;36,0;9162;50.51%;0;31170002001;unique_master_match;1;1;pc;1;;49,0;99,0;50,505050505050505;count;month;50,51;0,0;17,0;5,0;10,0;0,3;12,0
23cm 不鏽鋼筷;日用生活;109,0;;規格：6Pair雙x1x1Pack包;23cm 不鏽鋼筷;0,0;1;6,0;999,0;9163;0.00%;0;31175002001;unique_master_match;1;1;pair;1;pack;109,0;0,0;0,0;count;month;0,0;0,0;33,0;14,0;10,0;1,5;12,0
KIYODO氣壓連續噴霧油瓶170ml;日用生活;199,0;KIYODO;規格：1PC個x1x1PC個;KIYODO氣壓連續噴霧油瓶170ml;0,0;1;1,0;999,0;9164;0.00%;1;31182015001;unique_master_match;1;1;pc;1;pc;199,0;0,0;0,0;count;month;0,0;1,0;25,0;19,0;17,0;2,9;12,0
【保鮮盒】樂扣4.5L長方保鮮盒827;日用生活;355,0;LocknLock 樂扣樂扣;規格：1PC個x1x1PC個;樂扣4.5L長方保鮮盒827;425,0;1;1,0;999,0;9230;16.47%;1;31401023001;unique_master_match;1;1;pc;1;pc;355,0;425,0;16,470588235294116;count;month;16,47;1,0;25,0;18,0;30,0;1,5;2,0
樂扣長形耐熱玻璃1+1超值組;日用生活;665,0;LocknLock 樂扣樂扣;規格：1PC個x1x1PC個;樂扣長形耐熱玻璃1+1超值組;905,0;1;1,0;999,0;9233;26.52%;1;31403064001;unique_master_match;1;1;pc;1;pc;665,0;905,0;26,519337016574585;count;month;26,52;1,0;50,0;43,0;18,0;9,635;6,0
妙潔PE保鮮袋(大);日用生活;45,0;妙潔;規格：1PC個x1x1PC個;妙潔PE密實袋 (大);58,0;1;1,0;999,0;9251;22.41%;1;31421003001;unique_master_match;1;1;pc;1;pc;45,0;58,0;22,413793103448278;count;month;22,41;1,0;45,0;24,0;31,0;5,0;24,0
妙潔密實袋(中);日用生活;39,0;妙潔;規格：1PC個x1x1PC個;妙潔PE密實袋 (中);45,0;1;1,0;60,0;9252;13.33%;1;31421011001;unique_master_match;1;1;pc;1;pc;39,0;45,0;13,333333333333334;count;month;13,33;1,0;38,0;21,0;23,0;4,0;24,0
妙潔立體密實袋-大24入;日用生活;55,0;妙潔;規格：1PC個x1x1PC個;妙潔立體密實袋-大24入;65,0;1;1,0;60,0;9256;15.38%;1;31421034001;unique_master_match;1;1;pc;1;pc;55,0;65,0;15,384615384615385;count;month;15,38;1,0;40,0;33,0;27,0;5,36;24,0
妙潔立體密實袋-小42入;日用生活;55,0;妙潔;規格：1PC個x1x1PC個;妙潔立體密實袋-小42入;65,0;1;1,0;60,0;9257;15.38%;1;31421035001;unique_master_match;1;1;pc;1;pc;55,0;65,0;15,384615384615385;count;month;15,38;1,0;42,0;29,0;22,0;5,6;24,0
OP生物分解抗菌密封袋 M;日用生活;49,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌密封袋 L;83,0;1;1,0;999,0;9258;40.96%;1;31421038001;unique_master_match;1;1;pc;1;pc;49,0;83,0;40,963855421686745;count;month;40,96;1,0;50,0;48,0;31,0;12,2;48,0
OP生物分解抗菌密封袋 M;日用生活;49,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌密封袋 M;83,0;1;1,0;999,0;9259;40.96%;1;31421039001;unique_master_match;1;1;pc;1;pc;49,0;83,0;40,963855421686745;count;month;40,96;1,0;50,0;48,0;23,0;10,99;48,0
OP生物分解抗菌立體密封袋 L;日用生活;55,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌立體密封袋 M;69,0;1;1,0;999,0;9260;20.29%;1;31421040001;unique_master_match;1;1;pc;1;pc;55,0;69,0;20,28985507246377;count;month;20,29;1,0;50,0;48,0;23,0;12,99;48,0
OP生物分解抗菌立體密封袋 L;日用生活;55,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌立體密封袋 L;69,0;1;1,0;999,0;9261;20.29%;0;31421041001;unique_master_match;1;1;pc;1;pc;55,0;69,0;20,28985507246377;count;month;20,29;0,0;50,0;48,0;31,0;12,01;48,0
橘之屋6號夾鏈袋-100入;日用生活;67,0;橘之屋;規格：1Set組x1x1SET組;橘之屋6號夾鏈袋-100入;0,0;1;1,0;999,0;9262;0.00%;1;31421049001;unique_master_match;1;1;set;1;set;67,0;0,0;0,0;count;month;0,0;1,0;30,0;20,0;7,0;1,13;6,0
妙潔耐熱袋量販包(一斤)135入;日用生活;66,0;妙潔;規格：1PC個x1x1PC個;妙潔耐熱袋量販包一斤135入;78,0;1;1,0;60,0;9264;15.38%;1;31422002001;unique_master_match;1;1;pc;1;pc;66,0;78,0;15,384615384615385;count;month;15,38;1,0;41,0;32,0;30,0;8,42;24,0
妙潔耐熱袋量販包(半斤)265入;日用生活;66,0;妙潔;規格：1PC個x1x1PC個;妙潔耐熱袋量販包半斤265入;78,0;1;1,0;60,0;9268;15.38%;0;31422011001;unique_master_match;1;1;pc;1;pc;66,0;78,0;15,384615384615385;count;month;15,38;0,0;39,0;25,0;34,0;8,06;24,0
台塑保鮮耐熱袋20*30cm250袋;日用生活;69,0;;規格：1PC個x1x1PC個;台塑保鮮耐熱袋20*30cm250袋;0,0;1;1,0;999,0;9269;0.00%;0;31422013001;unique_master_match;1;1;pc;1;pc;69,0;0,0;0,0;count;month;0,0;0,0;53,0;40,0;23,0;20,0;48,0
台塑保鮮耐熱袋28*41cm100袋;日用生活;69,0;;規格：1PC個x1x1PC個;台塑保鮮耐熱袋28*41cm100袋;0,0;1;1,0;999,0;9270;0.00%;1;31422014001;unique_master_match;1;1;pc;1;pc;69,0;0,0;0,0;count;month;0,0;1,0;49,0;38,0;31,0;20,0;48,0
妙潔耐熱袋量販包(六兩)345入;日用生活;66,0;妙潔;規格：1Pack包x1x1Pack包;妙潔耐熱袋六兩345入;78,0;1;1,0;60,0;9274;15.38%;1;31422019001;unique_master_match;1;1;pack;1;pack;66,0;78,0;15,384615384615385;count;month;15,38;1,0;42,0;31,0;22,0;10,5;24,0
楓康耐熱袋中280入280入;日用生活;59,0;楓康;規格：1Box盒x1x1Box盒;楓康耐熱袋中280入;69,0;1;1,0;999,0;9275;14.49%;1;31422021001;unique_master_match;1;1;box;1;box;59,0;69,0;14,492753623188406;count;month;14,49;1,0;;;;;
楓康耐熱袋小365入;日用生活;59,0;楓康;規格：1Box盒x1x1Box盒;楓康耐熱袋小365入;69,0;1;1,0;999,0;9276;14.49%;1;31422022001;unique_master_match;1;1;box;1;box;59,0;69,0;14,492753623188406;count;month;14,49;1,0;;;;;
楓康耐熱袋大140入;日用生活;59,0;楓康;規格：1Box盒x1x1Box盒;楓康耐熱袋大140入;69,0;1;1,0;999,0;9277;14.49%;1;31422023001;unique_master_match;1;1;box;1;box;59,0;69,0;14,492753623188406;count;month;14,49;1,0;;;;;
妙潔密實袋(中);日用生活;39,0;妙潔;規格：1PC個x1x1PC個;妙潔 PE 袋-中;45,0;1;1,0;60,0;9278;13.33%;1;31422898001;unique_master_match;1;1;pc;1;pc;39,0;45,0;13,333333333333334;count;month;13,33;1,0;51,0;35,0;29,0;10,24;48,0
OP蔬果保鮮袋-大;日用生活;59,0;OP;規格：1Box盒x1x1BOX盒;OP蔬果保鮮袋 (大);99,0;1;1,0;60,0;9279;40.40%;0;31422899001;unique_master_match;1;1;box;1;box;59,0;99,0;40,4040404040404;count;month;40,4;0,0;49,0;28,0;49,0;13,1;48,0
妙潔PE保鮮膜30CM*55M;日用生活;69,0;妙潔;規格：1PC支x1x1PC支;妙潔PE保鮮膜 30CM*55M;0,0;1;1,0;60,0;9281;0.00%;0;31423001001;unique_master_match;1;1;pc;1;pc;69,0;0,0;0,0;count;month;0,0;0,0;42,0;33,0;35,0;11,4;48,0
楓康食品用PE保鮮膜20M;日用生活;29,0;楓康;規格：1PC個x1x1PC個;楓康PE保鮮膜30cm*20M;49,0;1;1,0;999,0;9283;40.82%;0;31423003001;unique_master_match;1;1;pc;1;pc;29,0;49,0;40,816326530612244;count;month;40,82;0,0;;;;;
妙潔 PE保鮮膜22cm*30M;日用生活;39,0;妙潔;規格：1PC支x1x1PC支;妙潔 PE保鮮膜22cm*30M;0,0;1;1,0;60,0;9287;0.00%;1;31423013001;unique_master_match;1;1;pc;1;pc;39,0;0,0;0,0;count;month;0,0;1,0;26,0;19,0;26,0;2,5;24,0
妙潔PE保鮮膜30CM*30M;日用生活;90,0;妙潔;規格：1PC支x1x3PC支;妙潔PE保鮮膜 30CM*30M;139,0;1;1,0;999,0;9288;35.25%;0;31423019001;unique_master_match;1;1;pc;3;pc;30,0;46,333333333333336;35,251798561151084;count;month;35,25;0,0;51,0;32,0;34,0;10,53;60,0
南亞PE保鮮膜3入(30cm*62M);日用生活;195,0;南亞;規格：1Set組x1x1Set組;南亞PE保鮮膜3入(30cm*62M);0,0;1;1,0;999,0;9289;0.00%;0;31423896001;unique_master_match;1;1;set;1;set;195,0;0,0;0,0;count;month;0,0;0,0;47,0;30,0;33,0;15,6;20,0
南亞PE保鮮膜30cm*62M;日用生活;70,0;南亞;規格：1PC個x1x1PC個;南亞PE保鮮膜30cm*62M;0,0;1;1,0;999,0;9290;0.00%;1;31423897001;unique_master_match;1;1;pc;1;pc;70,0;0,0;0,0;count;month;0,0;1,0;47,0;30,0;33,0;15,6;60,0
OP生物分解抗菌保鮮膜(500尺);日用生活;209,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌保鮮膜500尺;269,0;1;1,0;999,0;9293;22.30%;0;31423902001;unique_master_match;1;1;pc;1;pc;209,0;269,0;22,304832713754646;count;month;22,3;0,0;38,0;32,0;37,0;13,24;20,0
南亞保鮮膜真省包 3支/組;日用生活;219,0;南亞;規格：1Set組x1x1Set組;南亞保鮮膜真省包 3支/組;0,0;1;1,0;60,0;9295;0.00%;0;31424001001;unique_master_match;1;1;set;1;set;219,0;0,0;0,0;count;month;0,0;0,0;48,0;30,0;33,0;15,0;20,0
抗菌砧板(小);日用生活;95,0;日光生活;規格：1PC個x1x1PC個;抗菌砧板Q218;99,0;1;1,0;999,0;9303;4.04%;1;31437078001;unique_master_match;1;1;pc;1;pc;95,0;99,0;4,040404040404041;count;month;4,04;1,0;;;;;
妙潔萬用料理紙(小烤箱適用);日用生活;64,0;妙潔;規格：1PC支x1x1PC支;妙潔萬用料理紙(小烤箱適用)22*7M;69,0;1;1,0;60,0;9304;7.25%;0;31455002001;unique_master_match;1;1;pc;1;pc;64,0;69,0;7,246376811594203;count;month;7,25;0,0;27,0;19,0;26,0;2,8;24,0
妙潔萬用料理紙 30cm*5M;日用生活;45,0;妙潔;規格：1PC支x1x1PC支;妙潔萬用料理紙 30CM*5M;0,0;1;1,0;60,0;9305;0.00%;1;31455003001;unique_master_match;1;1;pc;1;pc;45,0;0,0;0,0;count;month;0,0;1,0;30,0;23,0;34,0;2,0;24,0
楓康烘焙料理紙10M;日用生活;79,0;楓康;規格：1PC個x1x1PC個;楓康烘焙料理紙10M;99,0;1;1,0;60,0;9306;20.20%;0;31455014001;unique_master_match;1;1;pc;1;pc;79,0;99,0;20,2020202020202;count;month;20,2;0,0;;;;;
優得氣炸鍋專用紙20.4cm-15入;日用生活;39,0;;規格：1PC個x1x1PC個;優得氣炸鍋專用紙20.4cm-15入;0,0;1;1,0;999,0;9307;0.00%;1;31455016001;unique_master_match;1;1;pc;1;pc;39,0;0,0;0,0;count;month;0,0;1,0;23,0;23,0;3,0;0,39;12,0
OP無雙酚A萬用烘焙紙(8公尺);日用生活;85,0;OP;規格：1PC個x1x1PC個;OP無雙酚A萬用烘焙紙8M;158,0;1;1,0;999,0;9310;46.20%;0;31466156001;unique_master_match;1;1;pc;1;pc;85,0;158,0;46,20253164556962;count;month;46,2;0,0;34,0;15,0;20,0;2,4;12,0
日光生活排水口濾渣網(每包約200入);日用生活;89,0;日光生活;規格：1PC個x1x1PC個;排水口濾網-200入 X008-5;99,0;1;1,0;999,0;9312;10.10%;1;31473004001;unique_master_match;1;1;pc;1;pc;89,0;99,0;10,1010101010101;count;month;10,1;1,0;;;;;
OP生物分解抗菌防蟲濾水網170入;日用生活;109,0;OP;規格：1PC個x1x1PC個;OP生物分解抗菌防蟲濾水網170入;188,0;1;1,0;999,0;9313;42.02%;1;31473013001;unique_master_match;1;1;pc;1;pc;109,0;188,0;42,02127659574468;count;month;42,02;1,0;48,0;39,0;30,0;9,13;24,0
家簡塵除香氛清潔袋 小;日用生活;59,0;家簡塵除;規格：1Pack包x1x1Pack包;家簡塵除香氛清潔袋 小;79,0;1;1,0;999,0;9357;25.32%;1;31500003002;ambiguous_master_match_resolved_with_order_history;2;2;pack;1;pack;59,0;79,0;25,31645569620253;count;month;25,32;1,0;;;;;
可家芬抗蟑驅蠅清潔袋(小);日用生活;69,0;;規格：1Pack包x1x1Pack包;可家芬抗蟑驅蠅清潔袋(小);99,0;1;1,0;120,0;9358;30.30%;0;31500006001;unique_master_match;1;1;pack;1;pack;69,0;99,0;30,303030303030305;count;month;30,3;0,0;49,0;33,0;18,0;10,85;24,0
愛家環保分解袋-抗蟑驅蠅(小);日用生活;49,0;愛家環;規格：1Pack包x1x1PACK包;環保生活家清潔袋(小);0,0;1;1,0;999,0;9359;0.00%;1;31500008001;unique_master_match;1;1;pack;1;pack;49,0;0,0;0,0;count;month;0,0;1,0;31,0;30,0;26,0;24,0;30,0
妙潔新防漏大師清潔袋-特小;日用生活;105,0;妙潔;規格：168PC張x1x1Set組;妙潔新防漏大師清潔袋--特小;142,0;1;168,0;60,0;9362;26.06%;1;31500014001;unique_master_match;1;1;pc;1;set;105,0;142,0;26,056338028169012;count;month;26,06;1,0;58,0;24,0;12,0;8,1;15,0
妙潔新防漏大師清潔袋-特小;日用生活;105,0;妙潔;規格：168PC張x1x1Set組;妙潔新防漏大師清潔袋--小;142,0;1;168,0;60,0;9363;26.06%;1;31500015001;unique_master_match;1;1;pc;1;set;105,0;142,0;26,056338028169012;count;month;26,06;1,0;57,0;24,0;13,0;8,79;15,0
驅塵氏香氛清潔袋(小)-檸檬香;日用生活;55,0;驅塵氏;規格：1PC包x1x1PC包;驅塵氏香氛清潔袋(小);65,0;1;1,0;120,0;9365;15.38%;1;31500022004;ambiguous_master_match_resolved_with_order_history;2;1;pc;1;pc;55,0;65,0;15,384615384615385;count;month;15,38;1,0;46,0;32,0;13,0;6,24;20,0
楓康環保實心垃圾袋(小);日用生活;69,0;楓康;規格：135PC張x1x1Pack包;楓康環保實心垃圾袋 (小);99,0;1;135,0;120,0;9367;30.30%;1;31500024001;unique_master_match;1;1;pc;1;pack;69,0;99,0;30,303030303030305;count;month;30,3;1,0;;;;;
OP花香分解袋(小)-檸檬;日用生活;69,0;OP;規格：1Pack包x1x1PACK包;OP花香環保袋(小);75,0;1;1,0;999,0;9370;8.00%;1;31500025002;ambiguous_master_match_resolved_with_order_history;3;3;pack;1;pack;69,0;75,0;8,0;count;month;8,0;1,0;50,0;26,0;25,0;15,1;30,0
【垃圾袋】家簡塵除防漏環保清潔袋 小 3捲入;日用生活;59,0;家簡塵除;規格：1Pack包x1x1Pack包;家簡塵除防漏環保清潔袋-小;79,0;1;1,0;120,0;9371;25.32%;1;31500026001;unique_master_match;1;1;pack;1;pack;59,0;79,0;25,31645569620253;count;month;25,32;1,0;;;;;
