title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
金車奧利多Can240ml;飲料零食;96,0;金車;規格：240ml毫升x1x6Bottle瓶;金車奧利多Can240ml;0,0;1;240,0;18,0;311;0.00%;1;10022030001;unique_master_match;1;1;ml;6;bottle;16,0;0,0;0,0;volume;month;0,0;1,0;33,0;22,0;14,0;6,53;24,0;6410,0
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189,0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;白魔爪能量碳酸飲料(超越)Can355ml;204,0;1;355,0;24,0;312;7.35%;1;10022908001;unique_master_match;1;1;ml;4;bottle;47,25;51,0;7,352941;volume;month;7,35;1,0;24,0;36,0;17,0;9,32;24,0;1392,0
魔爪芒果狂歡能量碳酸飲料355ml;飲料零食;158,0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;魔爪芒果狂歡能量碳酸飲料can355ml;204,0;1;355,0;24,0;313;22.55%;0;10022910001;unique_master_match;1;1;ml;4;bottle;39,5;51,0;22,54902;volume;month;22,55;0,0;36,0;24,0;17,0;9,518;24,0;448,0
保力達蠻牛EX能量飲料Can250ml;飲料零食;32,0;保力達;規格：250ml毫升x1x1BOTTLE瓶;保力達蠻牛EX能量飲料Can250ml;0,0;1;250,0;13,0;315;0.00%;0;10022915001;unique_master_match;1;1;ml;1;bottle;32,0;0,0;0,0;volume;month;0,0;0,0;33,0;22,0;14,0;6,682;24,0;174,0
保力達蠻牛Slim維他命B Can250ml;飲料零食;96,0;;規格：250ml毫升x1x4BOTTLE瓶;保力達蠻牛Slim維他命B Can250ml;0,0;1;250,0;13,0;316;0.00%;1;10022916001;unique_master_match;1;1;ml;4;bottle;24,0;0,0;0,0;volume;month;0,0;1,0;32,0;22,0;14,0;6,88;24,0;304,0
[限量]桂格蜜人蔘60mlx19;飲料零食;985,0;桂格;規格：60ml毫升x19x1Box盒;桂格無糖養氣人蔘60mlx19;999,0;1;60,0;24,0;318;1.40%;0;10023002001;unique_master_match;1;1;ml;19;box;51,842105;52,578947;1,401401;volume;month;1,4;0,0;56,0;32,0;20,0;13,58;4,0;196,333333
歐典生機養身黑木耳180ml;飲料零食;210,0;歐典生機;規格：180ml毫升x1x6Bottle瓶;歐典生機養身黑木耳180ml;0,0;1;180,0;18,0;320;0.00%;0;10023004001;unique_master_match;1;1;ml;6;bottle;35,0;0,0;0,0;volume;month;0,0;0,0;35,0;24,0;17,0;7,89;24,0;794,0
老協珍人蔘精無糖60mlx14入;飲料零食;840,0;老協珍;規格：60ml毫升x14x1Set組;老協珍人蔘精60mlx14入;0,0;1;60,0;25,0;321;0.00%;1;10023005001;unique_master_match;1;1;ml;14;set;60,0;0,0;0,0;volume;month;0,0;1,0;47,0;37,0;22,0;13,35;5,0;150,0
白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;飲料零食;939,0;白蘭氏;規格：60ml毫升x18x1BOX盒;白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;0,0;1;60,0;24,0;323;0.00%;0;10023008001;unique_master_match;1;1;ml;18;box;52,166667;0,0;0,0;volume;month;0,0;0,0;48,0;33,0;21,0;13,54;4,0;36,666667
【限量】桂格熬雞精52mlx9(無提袋);飲料零食;1269,0;桂格;規格：52ml毫升x1x1BOX盒;桂格滴雞精52mlx9;0,0;1;52,0;24,0;325;0.00%;0;10023017001;unique_master_match;1;1;ml;1;box;1269,0;0,0;0,0;volume;month;0,0;0,0;43,0;36,0;20,0;6,3;6,0;124,0
老協珍熬雞精42ml毫升 x 14 x 1Box盒;飲料零食;1493,0;老協珍;規格：42ml毫升x14x1Box盒;老協珍熬雞精14入;0,0;1;42,0;18,0;326;0.00%;0;10023020001;unique_master_match;1;1;ml;14;box;106,642857;0,0;0,0;volume;month;0,0;0,0;60,0;37,0;29,0;12,52;12,0;730,0
白蘭氏旭沛人蔘蜆精60ml*15;飲料零食;765,0;白蘭氏;規格：60ml毫升x15x1Box盒;白蘭氏旭沛人蔘蜆精60ml*15;0,0;1;60,0;24,0;327;0.00%;1;10023023001;unique_master_match;1;1;ml;15;box;51,0;0,0;0,0;volume;month;0,0;1,0;38,0;30,0;27,0;17,0;6,0;23,666667
台糖蜆精62mlx19;飲料零食;945,0;台糖;規格：62ml毫升x19x1Box盒;台糖蜆精62mlx19;1011,0;1;62,0;24,0;328;6.53%;1;10023025001;unique_master_match;1;1;ml;19;box;49,736842;53,210526;6,52819;volume;month;6,53;1,0;38,0;31,0;20,0;11,3;3,0;21,0
[限量]桂格蜜人蔘60mlx19;飲料零食;985,0;桂格;規格：60ml毫升x19x1Box盒;桂格養氣人蔘滋補液60mlx19;999,0;1;60,0;24,0;330;1.40%;0;10023027001;unique_master_match;1;1;ml;19;box;51,842105;52,578947;1,401401;volume;month;1,4;0,0;56,0;33,0;20,0;13,58;4,0;1412,0
白蘭氏旭沛蜆精60ml*12;飲料零食;585,0;白蘭氏;規格：60ml毫升x12x1Box盒;白蘭氏旭沛蜆精60ml*12;0,0;1;60,0;24,0;332;0.00%;0;10023031001;unique_master_match;1;1;ml;12;box;48,75;0,0;0,0;volume;month;0,0;0,0;36,0;25,0;25,0;13,0;6,0;69,0
愛健萬丹紅紅豆水Pet530ml;飲料零食;626,0;愛之味;規格：530ml毫升x1x24Bottle瓶;愛健萬丹紅紅豆水Pet530ml;0,0;1;530,0;12,0;334;0.00%;0;10023035001;unique_master_match;1;1;ml;24;bottle;26,083333;0,0;0,0;volume;month;0,0;0,0;41,0;28,0;24,0;14,08;24,0;3320,0
天地合補葉黃素功能飲60mlx18;飲料零食;939,0;天地合補;規格：60ml毫升x18x1BoX盒;天地合補葉黃素功能飲60mlx18;0,0;1;60,0;24,0;339;0.00%;0;10023044001;unique_master_match;1;1;ml;18;box;52,166667;0,0;0,0;volume;month;0,0;0,0;56,0;32,0;20,0;11,28;4,0;184,0
