item_code;carton_length_cm;carton_width_cm;carton_height_cm;units_per_carton;cartons_per_slot;max_fit;item_initial_inventory;item_initial_inventory/max_fit
14503019001;43;29;23;12;8;96;4;0.041666667
14503024001;42;32;13;12;14;168;3;0.017857143
14503034001;39;33;29;40;6;240;13;0.054166667
14503047001;42;32;13;12;14;168;12;0.071428571
14503048001;42;32;13;12;14;168;4;0.023809524
14503049001;41;32;13;12;14;168;3;0.017857143
14504001001;40;31;13;30;15;450;8;0.017777778
14504002001;41;31;13;30;15;450;2;0.004444444
14504006001;41;33;14;30;13;390;3;0.007692308
14504008001;39;32;15;30;13;390;3;0.007692308
14504009001;36;31;14;30;16;480;1;0.002083333
14504012001;39;33;29;40;6;240;3;0.0125
14504015001;40;31;13;30;15;450;24;0.053333333
14504027001;40;31;13;30;15;450;20;0.044444444
14504028001;39;33;15;30;13;390;12;0.030769231
14504055001;41;33;15;30;12;360;4;0.011111111
14504056001;49;35;17;12;8;96;4;0.041666667
14504076001;38;35;15;6;12;72;3;0.041666667
14505003001;39;33;29;40;6;240;10;0.041666667
14505005001;36;31;15;30;15;450;8;0.017777778
14505008001;41;30;13;40;15;600;4;0.006666667
14505011001;37;32;14;24;15;360;2;0.005555556
14505013001;35;32;14;30;16;480;26;0.054166667
14505014001;42;29;18;12;11;132;2;0.015151515
14505016001;46;33;20;24;8;192;3;0.015625
14505020001;40;34;14;30;13;390;312;0.8
14505021001;40;33;14;30;13;390;8;0.020512821
14505031001;43;28;22;12;9;108;31;0.287037037
14505035001;42;32;27;8;7;56;9;0.160714286
14505039001;36;29;13;12;18;216;1;0.00462963
14505041001;39;31;12;40;17;680;19;0.027941176
14505043001;37;31;14;20;15;300;1;0.003333333
14505046001;37;29;13;12;18;216;6;0.027777778
14505048001;31;30;14;30;19;570;7;0.012280702
14505053001;36;29;13;12;18;216;6;0.027777778
14505059001;41;30;13;40;15;600;1;0.001666667
14505099001;42;33;13;12;14;168;30;0.178571429
14505105001;35;34;15;24;14;336;2;0.005952381
14505106001;35;34;15;24;14;336;6;0.017857143
14505115001;38;33;14;24;14;336;1;0.00297619
14505125001;31;20;25;30;16;480;4;0.008333333
14505138001;42;34;13;12;13;156;3;0.019230769
14505139001;31;19;25;30;17;510;2;0.003921569
14505148001;55;29;32;18;4;72;18;0.25
14505899001;40;31;13;40;15;600;2;0.003333333
14505911001;41;28;17;12;13;156;8;0.051282051
14505913001;40;32;28;8;7;56;1;0.017857143
14505917001;39;31;12;40;17;680;2;0.002941176
14505973001;37;32;14;24;15;360;4;0.011111111
14506001001;46;26;23;12;9;108;4;0.037037037
14506002001;41;32;28;8;6;48;3;0.0625
14506004001;36;23;22;6;13;78;5;0.064102564
14506005001;46;25;23;12;9;108;1;0.009259259
14506006001;46;26;23;12;9;108;3;0.027777778
14506011001;38;24;13;20;21;420;2;0.004761905
14506012001;37;24;11;20;26;520;4;0.007692308
14506013001;65;28;40;20;3;60;2;0.033333333
14506014001;34;32;28;8;8;64;10;0.15625
14506015001;39;32;27;8;7;56;4;0.071428571
14506021001;66;32;21;60;5;300;13;0.043333333
14506033001;37;24;16;24;17;408;2;0.004901961
14506036001;37;32;27;32;7;224;5;0.022321429
14506038001;46;23;14;20;17;340;4;0.011764706
14506041001;37;35;21;6;9;54;3;0.055555556
14506042001;36;24;16;24;18;432;1;0.002314815
14506044001;50;40;29;16;4;64;4;0.0625
14506049001;28;25;10;12;36;432;7;0.016203704
14506057001;36;24;16;24;18;432;3;0.006944444
14506060001;51;35;23;12;6;72;3;0.041666667
14506062001;46;26;23;12;9;108;4;0.037037037
14506065001;28;25;10;12;36;432;2;0.00462963
14506066001;27;24;10;12;39;468;1;0.002136752
14506067001;29;24;10;12;36;432;3;0.006944444
14506069001;46;26;23;12;9;108;2;0.018518519
14506070001;52;39;25;12;5;60;12;0.2
14506072001;27;24;10;12;39;468;15;0.032051282
14506074001;38;32;29;8;7;56;2;0.035714286
14506076001;63;35;27;12;4;48;1;0.020833333
14506081001;38;26;13;20;19;380;3;0.007894737
14506082001;38;26;13;20;19;380;2;0.005263158
14506085001;37;32;28;40;7;280;10;0.035714286
14506087001;40;32;28;8;7;56;4;0.071428571
14506089001;33;32;28;32;8;256;12;0.046875
14506090001;53;39;25;12;4;48;2;0.041666667
14506099001;53;37;14;10;9;90;6;0.066666667
14506103001;36;27;16;24;16;384;5;0.013020833
14506109001;54;36;29;12;4;48;3;0.0625
14506111001;37;31;14;8;15;120;5;0.041666667
14506112001;63;35;27;12;4;48;1;0.020833333
14506122001;36;34;28;32;7;224;1;0.004464286
14506124001;53;31;43;12;3;36;3;0.083333333
14506127001;65;27;41;20;3;60;2;0.033333333
14506129001;35;32;14;4;16;64;7;0.109375
14506130001;54;36;29;12;4;48;1;0.020833333
14506131001;54;36;29;12;4;48;1;0.020833333
14506132001;48;30;43;12;4;48;3;0.0625
14506135001;62;34;27;12;4;48;2;0.041666667
14506139001;48;30;43;12;4;48;4;0.083333333
14506140001;40;32;27;32;7;224;7;0.03125
14506141001;51;40;28;12;4;48;3;0.0625
14506143001;46;32;28;48;6;288;3;0.010416667
14506145001;46;35;27;8;5;40;2;0.05
14506150001;51;40;32;12;3;36;1;0.027777778
14506159001;46;30;15;6;12;72;2;0.027777778
14506164001;53;37;30;12;4;48;1;0.020833333
14506165001;44;34;13;12;13;156;4;0.025641026
14506171001;65;33;20;60;5;300;2;0.006666667
14506174001;34;32;27;40;8;320;8;0.025
14506190001;45;27;18;12;11;132;2;0.015151515
14506199001;52;28;26;80;6;480;4;0.008333333
14506204001;47;29;15;24;12;288;4;0.013888889
14506222001;39;33;42;12;4;48;3;0.0625
14506225001;38;32;14;16;14;224;3;0.013392857
14506248001;40;30;25;12;8;96;2;0.020833333
14506262001;50;29;43;12;4;48;5;0.104166667
14506264001;37;32;28;40;7;280;5;0.017857143
14506286001;40;33;28;8;6;48;1;0.020833333
14506313001;38;24;12;20;23;460;4;0.008695652
14506314001;38;24;15;20;18;360;4;0.011111111
14506315001;39;24;12;20;22;440;3;0.006818182
14506328001;44;34;13;12;13;156;3;0.019230769
14506329001;44;34;13;12;13;156;4;0.025641026
14506334001;38;31;14;4;15;60;4;0.066666667
14506352001;39;23;12;20;23;460;1;0.002173913
14506357001;28;28;12;12;27;324;4;0.012345679
14506358001;44;34;13;12;13;156;4;0.025641026
14506366001;45;27;16;20;13;260;8;0.030769231
14506400001;32;32;28;8;8;64;5;0.078125
14506488001;40;40;27;12;5;60;2;0.033333333
14506490001;40;32;28;8;7;56;3;0.053571429
14506887001;37;33;14;30;14;420;3;0.007142857
14507042001;42;29;14;24;14;336;2;0.005952381
14507044001;42;36;33;24;5;120;6;0.05
14507045001;42;36;26;24;6;144;2;0.013888889
14507047001;41;28;14;24;15;360;5;0.013888889
14507061001;40;30;15;24;14;336;2;0.005952381
14507076001;31;14;28;20;20;400;2;0.005
14507083001;25;21;28;24;17;408;4;0.009803922
14507085001;25;20;28;24;18;432;12;0.027777778
14507087001;25;20;28;24;18;432;80;0.185185185
14507202001;54;26;33;24;5;120;9;0.075
14508004001;52;39;42;20;2;40;3;0.075
14508013001;59;43;29;16;3;48;3;0.0625
14508016001;53;47;25;18;4;72;6;0.083333333
14508022001;39;25;25;12;10;120;1;0.008333333
14508918001;40;28;19;24;11;264;66;0.25
14509001001;47;30;39;18;4;72;231;3.208333333
14509005001;46;33;27;24;6;144;172;1.194444444
14509007001;56;35;26;12;5;60;101;1.683333333
14509008001;43;31;27;12;7;84;771;9.178571429
14509013001;44;27;27;24;7;168;101;0.601190476
14509015001;30;30;29;12;9;108;25;0.231481481
14509016001;49;38;27;40;5;200;6;0.03
14509021001;33;26;13;12;22;264;6;0.022727273
14509024001;30;29;37;12;7;84;42;0.5
14509025001;30;29;29;12;10;120;36;0.3
14509026001;30;30;40;12;7;84;12;0.142857143
14509035001;33;26;13;12;22;264;137;0.518939394
14509036001;51;36;23;12;6;72;60;0.833333333
14509037001;33;26;13;12;22;264;30;0.113636364
14510014001;54;36;13;6;10;60;18;0.3
14511005001;54;36;13;6;10;60;2;0.033333333
14512015001;45;30;21;8;8;64;3;0.046875
14512916001;51;39;17;6;7;42;3;0.071428571
14520044001;50;31;23;12;7;84;4;0.047619048
14520065001;35;29;34;96;7;672;4;0.005952381
14520067001;35;29;34;96;7;672;5;0.007440476
14520068001;35;29;34;96;7;672;5;0.007440476
14521148001;21;19;13;12;49;588;44;0.074829932
14521156001;35;29;34;96;7;672;71;0.105654762
14521157001;35;29;34;96;7;672;27;0.040178571
14521158001;35;29;34;96;7;672;82;0.12202381
14521178001;48;27;20;60;9;540;506;0.937037037
14521179001;48;27;20;60;9;540;24;0.044444444
14521180001;48;27;20;60;9;540;15;0.027777778
14521181001;48;27;20;60;9;540;6;0.011111111
14522044001;21;19;13;12;49;588;12;0.020408163
14522048001;35;29;34;96;7;672;6;0.008928571
14522049001;36;29;34;96;7;672;18;0.026785714
14522050001;35;29;34;96;7;672;21;0.03125
14522051001;35;29;34;96;7;672;12;0.017857143
14522065001;36;30;34;96;6;576;24;0.041666667
14524015001;41;31;22;12;9;108;6;0.055555556
14600005001;61;38;9;24;12;288;95;0.329861111
14600007001;37;19;24;16;15;240;62;0.258333333
14600010001;13;9;11;6;198;1188;33;0.027777778
14600011001;37;19;20;24;18;432;95;0.219907407
14600013001;38;19;21;24;16;384;9;0.0234375
14600017001;47;32;16;24;10;240;211;0.879166667
14600020001;38;20;20;24;16;384;27;0.0703125
14600022001;32;25;20;24;15;360;59;0.163888889
14600023001;50;36;12;24;11;264;51;0.193181818
14600032001;37;20;22;24;15;360;36;0.1
14600898001;37;21;12;12;27;324;90;0.277777778
14600899001;28;19;16;12;29;348;75;0.215517241
14600907001;20;13;16;12;61;732;44;0.06010929
14600912001;38;18;20;24;18;432;12;0.027777778
14600999001;40;30;15;6;14;84;18;0.214285714
14601001001;44;34;15;24;11;264;9;0.034090909
14601003001;46;28;16;30;12;360;3;0.008333333
14601004001;44;22;36;24;7;168;45;0.267857143
14601009001;32;25;20;24;15;360;117;0.325
14601015001;50;21;28;24;8;192;168;0.875
14601016001;52;27;20;10;9;90;3;0.033333333
14601027001;42;23;15;12;17;204;9;0.044117647
14601028001;44;33;14;12;12;144;2;0.013888889
14601047001;42;25;20;12;12;144;33;0.229166667
14601051001;30;23;17;24;21;504;27;0.053571429
14601063001;34;24;29;24;10;240;24;0.1
14601065001;34;28;19;60;14;840;6;0.007142857
14601067001;37;28;21;80;11;880;41;0.046590909
14601073001;34;24;30;24;10;240;4;0.016666667
14601999001;37;28;21;12;11;132;33;0.25
14602013001;39;13;18;36;27;972;3;0.00308642
14602022001;27;18;12;24;43;1032;90;0.087209302
14602033001;43;33;20;20;8;160;3;0.01875
14602034001;43;32;13;20;14;280;30;0.107142857
14602035001;43;32;13;20;14;280;6;0.021428571
14602036001;43;32;13;20;14;280;3;0.010714286
14602037001;43;32;13;20;14;280;8;0.028571429
14602049001;14;11;13;6;127;762;9;0.011811024
14602050001;12;18;12;6;98;588;12;0.020408163
14602052001;14;11;13;6;127;762;15;0.019685039
14602058001;27;18;12;24;43;1032;7;0.006782946
14602060001;26;18;12;24;45;1080;5;0.00462963
14602061001;27;18;12;24;43;1032;4;0.003875969
14602063001;27;18;12;24;43;1032;3;0.002906977
14602074001;12;18;12;6;98;588;21;0.035714286
14602085001;22;15;17;6;45;270;2;0.007407407
14602087001;22;15;17;6;45;270;8;0.02962963
14602089001;22;15;17;6;45;270;18;0.066666667
14602091001;22;15;17;6;45;270;2;0.007407407
14602092001;22;15;17;6;45;270;15;0.055555556
14602112001;18;13;11;12;99;1188;1;0.000841751
14602113001;18;13;11;12;99;1188;8;0.006734007
14602115001;13;9;11;6;198;1188;158;0.132996633
14602116001;13;9;11;6;198;1188;12;0.01010101
14602120001;22;16;11;12;65;780;177;0.226923077
14603001001;18;18;15;10;52;520;81;0.155769231
14603003001;44;32;28;60;6;360;69;0.191666667
14603004001;44;32;28;60;6;360;27;0.075
14603005001;42;31;26;60;7;420;24;0.057142857
14603010001;42;31;26;60;7;420;10;0.023809524
14603012001;42;31;26;60;7;420;87;0.207142857
14603013001;18;18;15;10;52;520;63;0.121153846
14603014001;18;18;15;10;52;520;99;0.190384615
14603019001;42;31;26;60;7;420;3;0.007142857
14603026001;18;18;15;10;52;520;1;0.001923077
14603030001;43;32;28;60;6;360;15;0.041666667
14603038001;24;22;13;10;37;370;4;0.010810811
14603116001;27;12;16;10;49;490;1;0.002040816
14604001001;27;19;12;24;41;984;10;0.010162602
14604042001;26;18;13;24;41;984;3;0.00304878
14610001001;30;19;26;12;17;204;1;0.004901961
14610002001;44;31;28;9;6;54;4;0.074074074
14610008001;35;24;29;6;10;60;1;0.016666667
14610009001;29;23;26;12;14;168;8;0.047619048
14610010001;25;23;25;12;17;204;6;0.029411765
14610011001;35;31;31;6;7;42;2;0.047619048
14611002001;29;27;29;12;11;132;2;0.015151515
14611007001;33;30;32;6;8;48;3;0.0625
14611009001;35;25;29;6;10;60;4;0.066666667
14611010001;42;29;33;6;6;36;4;0.111111111
14611013001;35;27;27;6;9;54;2;0.037037037
14611014001;45;31;28;9;6;54;30;0.555555556
14611020001;35;20;30;12;12;144;2;0.013888889
14611022001;37;26;30;6;8;48;17;0.354166667
14611899001;34;24;29;6;10;60;31;0.516666667
14611901001;31;22;30;6;12;72;12;0.166666667
14612005001;33;25;28;12;11;132;20;0.151515152
14612012001;20;13;30;6;32;192;7;0.036458333
14612018002;33;24;28;12;11;132;48;0.363636364
14612031001;19;13;28;6;36;216;6;0.027777778
14612034001;28;23;29;9;13;117;6;0.051282051
14612035001;33;25;28;12;11;132;12;0.090909091
14612059001;34;26;27;12;10;120;6;0.05
14612075001;34;23;28;6;11;66;6;0.090909091
14612088001;29;22;30;12;13;156;12;0.076923077
14612900001;21;15;30;6;26;156;48;0.307692308
14612922001;34;25;24;12;12;144;6;0.041666667
14612946001;30;23;33;12;11;132;12;0.090909091
14613007001;35;24;30;6;10;60;229;3.816666667
14613013001;40;30;28;9;7;63;12;0.19047619
14613017001;28;24;30;9;12;108;9;0.083333333
14613018001;25;20;30;12;16;192;6;0.03125
14613019001;35;26;27;12;10;120;6;0.05
14613024001;34;23;28;6;11;66;96;1.454545455
14613026001;38;27;29;6;8;48;36;0.75
14613899001;35;23;30;6;10;60;2;0.033333333
14613900001;29;27;25;24;13;312;24;0.076923077
14613902001;34;25;29;12;10;120;5;0.041666667
14613904001;37;33;34;4;6;24;203;8.458333333
14613907001;24;17;32;6;19;114;84;0.736842105
14613908001;38;26;31;6;8;48;806;16.79166667
14613918001;35;25;28;6;10;60;591;9.85
14614001001;37;25;31;6;8;48;3171;66.0625
14615002001;26;21;28;12;16;192;2493;12.984375
14615009001;29;26;24;16;14;224;1296;5.785714286
14615011001;32;32;30;6;8;48;189;3.9375
14615012001;33;25;33;12;9;108;24;0.222222222
14615013001;24;19;20;12;27;324;926;2.858024691
14615019001;22;18;17;12;37;444;422;0.95045045
14615021001;26;21;28;12;16;192;280;1.458333333
14615030001;35;25;30;6;9;54;192;3.555555556
14615031001;23;30;30;12;12;144;150;1.041666667
14615035001;18;13;21;6;51;306;72;0.235294118
14615038001;41;29;33;6;6;36;72;2
14615041001;39;12;24;10;22;220;651;2.959090909
14615048001;39;26;31;6;8;48;624;13
14615052001;24;18;23;12;25;300;60;0.2
14615057001;32;25;30;12;10;120;129;1.075
14615059001;24;24;30;9;14;126;24;0.19047619
14615061001;36;33;35;4;6;24;228;9.5
14615063001;31;22;17;6;21;126;12;0.095238095
14615067001;27;21;28;12;16;192;30;0.15625
14615070001;35;24;29;6;10;60;851;14.18333333
14615072001;16;11;24;6;60;360;119;0.330555556
14615076001;24;18;23;12;25;300;190;0.633333333
14615079001;34;25;30;6;9;54;168;3.111111111
14615082001;32;25;33;12;9;108;192;1.777777778
14615083001;21;17;15;12;47;564;120;0.212765957
14615084001;38;26;30;6;8;48;232;4.833333333
14615107001;29;23;29;12;13;156;335;2.147435897
14615108001;25;19;26;12;20;240;251;1.045833333
14615114001;27;24;26;12;15;180;544;3.022222222
14615133001;33;23;29;6;11;66;336;5.090909091
14615897001;35;24;28;6;10;60;1083;18.05
14615898001;35;24;28;6;10;60;24;0.4
14616001001;32;25;26;12;12;144;221;1.534722222
14616002001;30;24;26;12;13;156;192;1.230769231
14616006001;31;24;26;12;13;156;114;0.730769231
14616009001;31;24;31;12;11;132;2;0.015151515
14616013001;31;24;26;12;13;156;1;0.006410256
14616017001;32;25;26;12;12;144;7;0.048611111
14616018001;29;22;30;12;13;156;1;0.006410256
14616019001;33;33;32;6;7;42;8;0.19047619
14616020001;23;16;23;12;30;360;5;0.013888889
14616021001;37;30;32;6;7;42;2;0.047619048
14616022001;37;30;32;6;7;42;2;0.047619048
14616033001;32;26;28;12;10;120;14;0.116666667
14616038001;31;24;26;12;13;156;10;0.064102564
14616044001;30;24;27;12;13;156;2;0.012820513
14616053001;32;25;26;12;12;144;10;0.069444444
14616054001;33;25;26;12;11;132;3;0.022727273
14616060001;30;24;27;12;13;156;2;0.012820513
14616075001;31;23;31;12;11;132;1;0.007575758
14616194001;24;19;24;12;23;276;1;0.003623188
14616195001;24;19;24;12;23;276;1;0.003623188
14616203001;33;25;26;12;11;132;4;0.03030303
14620001001;33;25;26;12;11;132;1;0.007575758
14620006001;34;22;28;6;12;72;1;0.013888889
14620007001;29;23;24;12;15;180;7;0.038888889
14620012001;40;28;20;24;11;264;12;0.045454545
14620014001;33;23;28;6;11;66;4;0.060606061
14620019001;32;25;26;12;12;144;4;0.027777778
14620021001;32;25;26;12;12;144;2;0.013888889
14620022001;27;21;23;12;19;228;1;0.004385965
14620028001;36;26;23;12;11;132;2;0.015151515
14620030001;34;23;27;6;12;72;1;0.013888889
14620035001;24;17;27;6;23;138;2;0.014492754
14620036001;36;26;23;12;11;132;2;0.015151515
14620039001;32;26;26;12;11;132;3;0.022727273
14620042001;35;23;32;6;9;54;1;0.018518519
14620046001;31;23;21;12;17;204;2;0.009803922
14620051001;49;33;25;24;6;144;11;0.076388889
14620057001;30;23;26;12;14;168;5;0.029761905
14620060001;34;24;29;6;10;60;5;0.083333333
14620061001;27;21;30;12;14;168;5;0.029761905
14620062001;37;28;27;12;9;108;7;0.064814815
14620070001;30;23;26;12;14;168;1;0.005952381
14620072001;28;21;29;12;14;168;1;0.005952381
14620081001;34;22;29;6;11;66;2;0.03030303
14620083001;29;22;20;12;19;228;4;0.01754386
14620084001;33;25;29;12;10;120;3;0.025
14620092001;36;26;23;12;11;132;3;0.022727273
14620103001;27;21;30;12;14;168;5;0.029761905
14620107001;28;19;27;6;17;102;4;0.039215686
14620110001;24;19;26;12;21;252;2;0.007936508
14620111001;24;19;26;12;21;252;2;0.007936508
14620112001;27;20;17;12;27;324;1;0.00308642
14620113001;25;20;29;12;17;204;2;0.009803922
14620114001;33;25;28;12;11;132;2;0.015151515
14620115001;29;21;29;12;14;168;2;0.011904762
14620119001;26;20;22;12;22;264;5;0.018939394
14620124001;32;24;28;12;11;132;5;0.037878788
14620133001;25;20;28;12;18;216;2;0.009259259
14620138001;32;23;17;6;20;120;3;0.025
14620149001;33;25;19;12;16;192;8;0.041666667
14620158001;32;25;26;12;12;144;6;0.041666667
14620168001;49;33;24;8;6;48;3;0.0625
14620171001;28;21;20;12;21;252;4;0.015873016
14620178001;32;24;19;12;17;204;2;0.009803922
14620894001;37;28;27;12;9;108;8;0.074074074
14620907001;33;23;28;6;11;66;3;0.045454545
14620908001;36;27;29;12;9;108;6;0.055555556
14620909001;36;27;29;12;9;108;1;0.009259259
14620920001;33;25;19;12;16;192;3;0.015625
14620922001;33;22;28;6;12;72;8;0.111111111
14620999001;32;24;19;12;17;204;1;0.004901961
14621005001;27;21;30;12;14;168;2;0.011904762
14621009001;32;26;20;12;15;180;1;0.005555556
14621012001;26;20;29;12;16;192;10;0.052083333
14621013001;36;28;27;12;9;108;6;0.055555556
14621017001;31;31;31;4;8;32;2;0.0625
14621018001;27;21;23;12;19;228;12;0.052631579
14621021001;30;22;25;12;15;180;3;0.016666667
14621026001;33;32;33;4;7;28;2;0.071428571
14621029001;30;22;26;12;14;168;6;0.035714286
14621034001;25;20;24;12;21;252;3;0.011904762
14621035001;27;20;28;12;16;192;10;0.052083333
14621041001;37;29;27;12;8;96;2;0.020833333
14621044001;28;22;25;12;16;192;6;0.03125
14621045001;32;25;26;12;12;144;5;0.034722222
14621048001;34;33;30;12;7;84;18;0.214285714
14621058001;27;21;30;12;14;168;18;0.107142857
14621062001;28;22;27;12;15;180;27;0.15
14621069001;29;22;22;12;18;216;2;0.009259259
14621070001;32;25;19;12;16;192;14;0.072916667
14621095001;28;22;32;12;12;144;18;0.125
14630050001;30;23;11;12;33;396;5;0.012626263
14630056001;38;26;21;24;12;288;6;0.020833333
14631013001;31;25;10;12;32;384;7;0.018229167
14631014001;22;17;11;12;61;732;1;0.00136612
14631018001;30;39;18;48;12;576;31;0.053819444
14631022001;21;17;11;12;64;768;9;0.01171875
14631028001;33;22;18;12;19;228;6;0.026315789
14631042001;17;13;15;12;76;912;15;0.016447368
14631043001;27;22;27;24;15;360;11;0.030555556
14631047001;27;22;27;24;15;360;8;0.022222222
14631064001;28;22;14;12;29;348;5;0.014367816
14631082001;27;20;13;12;36;432;4;0.009259259
14631100001;29;22;15;12;26;312;4;0.012820513
14631925001;18;12;19;6;62;372;28;0.075268817
14631944001;31;24;11;12;31;372;4;0.010752688
14631948001;28;22;14;12;29;348;7;0.020114943
14631949001;28;22;14;12;29;348;16;0.045977011
14632005001;33;25;21;12;14;168;4;0.023809524
14632009001;26;20;17;12;28;336;8;0.023809524
14632014001;22;15;14;10;55;550;5;0.009090909
14632019001;29;18;13;10;37;370;5;0.013513514
14632022001;33;25;18;12;17;204;1;0.004901961
14632030001;26;19;17;12;30;360;6;0.016666667
14632044001;32;25;22;12;14;168;9;0.053571429
14632058001;28;28;30;9;10;90;5;0.055555556
14632059001;18;12;19;6;62;372;8;0.021505376
14632067001;19;13;19;6;54;324;6;0.018518519
14632071001;18;12;19;6;62;372;1;0.002688172
14632103001;31;25;10;12;32;384;4;0.010416667
14632186001;25;19;15;12;35;420;4;0.00952381
14632194001;36;26;16;12;17;204;2;0.009803922
14632215001;36;26;16;12;17;204;7;0.034313725
14632223001;32;25;19;12;16;192;5;0.026041667
14632295001;18;12;19;6;62;372;21;0.056451613
14632352001;31;23;9;12;39;468;6;0.012820513
14632449001;19;14;19;6;50;300;4;0.013333333
14632450001;19;14;19;6;50;300;10;0.033333333
14632482001;34;27;13;12;21;252;1;0.003968254
14633001001;36;23;18;48;17;816;6;0.007352941
14633039001;34;23;11;24;29;696;4;0.005747126
14633043001;42;30;20;72;10;720;4;0.005555556
14633045001;42;30;21;72;9;648;8;0.012345679
14633046001;27;23;10;12;41;492;6;0.012195122
14633108001;30;25;12;12;28;336;12;0.035714286
14633896001;42;28;10;24;21;504;1;0.001984127
14633897001;42;28;10;24;21;504;12;0.023809524
14633900001;43;33;11;12;16;192;16;0.083333333
14633934001;34;28;16;72;16;1152;1;0.000868056
14633935001;34;28;16;72;16;1152;2;0.001736111
14633936001;34;28;16;72;16;1152;4;0.003472222
14633937001;34;28;16;72;16;1152;6;0.005208333
14633938001;47;31;12;24;14;336;4;0.011904762
14634023001;27;20;12;12;39;468;6;0.012820513
14634027001;29;23;13;12;29;348;1;0.002873563
14634047001;26;20;16;12;30;360;1;0.002777778
14700007001;32;22;15;12;24;288;5;0.017361111
14700008001;38;31;16;12;13;156;1;0.006410256
14700026001;36;31;13;12;17;204;2;0.009803922
14700031001;25;42;13;12;18;216;2;0.009259259
14700035001;38;22;14;12;21;252;4;0.015873016
14700036001;39;32;17;12;12;144;2;0.013888889
14700037001;38;22;16;12;19;228;8;0.035087719
14700077001;44;33;17;20;10;200;6;0.03
14700078001;42;26;12;12;19;228;2;0.00877193
14701008002;41;22;18;24;15;360;32;0.088888889
14701012001;38;32;16;12;13;156;26;0.166666667
14701022001;44;22;13;12;20;240;5;0.020833333
14701045001;19;12;10;12;111;1332;47;0.035285285
14701067001;22;17;15;6;45;270;2;0.007407407
14710006001;36;26;19;6;14;84;1;0.011904762
14710007001;38;22;16;6;19;114;4;0.035087719
14711001001;36;26;19;12;14;168;1;0.005952381
14711008001;38;21;16;12;19;228;4;0.01754386
14711014001;27;22;18;12;23;276;3;0.010869565
14720003001;50;21;14;20;17;340;5;0.014705882
14720022001;41;18;14;20;24;480;4;0.008333333
14720029001;44;22;13;12;20;240;4;0.016666667
14721003001;42;33;19;12;9;108;3;0.027777778
14721943001;43;33;17;20;10;200;1;0.005
14721944001;46;35;23;20;6;120;2;0.016666667
14730041001;38;26;19;12;13;156;2;0.012820513
14730898001;43;28;27;30;7;210;2;0.00952381
14730900001;20;10;10;24;127;3048;1;0.000328084
14731905001;45;23;15;20;16;320;4;0.0125
14740003001;45;34;19;12;8;96;2;0.020833333
14740006001;38;30;26;12;8;96;4;0.041666667
14740013001;37;29;24;24;9;216;6;0.027777778
14740016001;37;27;26;12;9;108;4;0.037037037
14740017001;37;28;26;12;9;108;2;0.018518519
14740018001;37;28;26;12;9;108;2;0.018518519
14740024001;45;34;19;12;8;96;2;0.020833333
14740035001;43;33;25;12;7;84;1;0.011904762
14740036001;38;31;25;12;8;96;1;0.010416667
14740037001;38;30;26;12;8;96;5;0.052083333
14740038001;45;34;19;12;8;96;1;0.010416667
14740050001;37;28;26;12;9;108;4;0.037037037
14740061001;56;29;20;12;7;84;4;0.047619048
14740074001;37;35;24;12;8;96;4;0.041666667
14741003001;37;28;26;12;9;108;6;0.055555556
14741008001;37;29;16;12;14;168;2;0.011904762
14741009001;37;29;16;12;14;168;1;0.005952381
14741010001;28;22;15;12;27;324;3;0.009259259
14741015001;36;28;14;12;18;216;5;0.023148148
14741017001;44;32;16;12;11;132;3;0.022727273
14741026001;36;27;14;12;18;216;2;0.009259259
14741028001;36;27;23;24;11;264;2;0.007575758
14741049001;35;27;9;12;29;348;2;0.005747126
14741050001;24;18;10;12;59;708;16;0.02259887
14741051001;24;18;10;12;59;708;4;0.005649718
14742018001;40;28;12;24;18;432;4;0.009259259
14742048001;45;32;21;24;8;192;4;0.020833333
14801002001;36;28;12;24;21;504;2;0.003968254
14801003001;35;27;12;12;22;264;3;0.011363636
14801012001;34;27;12;12;23;276;5;0.018115942
14801020001;37;27;12;24;21;504;4;0.007936508
14802005001;36;28;11;24;22;528;6;0.011363636
14802010001;31;23;13;12;27;324;6;0.018518519
14804001001;41;28;10;24;22;528;6;0.011363636
14804002001;41;28;14;24;15;360;5;0.013888889
14804004001;41;28;13;24;17;408;6;0.014705882
14804005001;41;28;10;24;22;528;6;0.011363636
14804007001;41;28;13;24;17;408;2;0.004901961
14804010001;40;27;12;24;19;456;1;0.002192982
14804012001;42;28;13;2;16;32;1;0.03125
14804013001;43;28;13;2;16;32;1;0.03125
14804014001;44;28;25;4;8;32;1;0.03125
14804016001;41;27;12;24;19;456;3;0.006578947
14805001001;41;28;13;24;17;408;6;0.014705882
14805002001;41;28;12;24;18;432;2;0.00462963
14805004001;41;28;10;24;22;528;7;0.013257576
14805005001;41;28;13;24;17;408;1;0.00245098
14805010001;41;28;12;24;18;432;2;0.00462963
14805012001;41;27;13;24;17;408;1;0.00245098
14805013001;44;29;25;4;7;28;3;0.107142857
14805016001;41;27;12;24;19;456;15;0.032894737
14805017001;41;28;11;24;20;480;4;0.008333333
14805023001;42;28;12;24;18;432;5;0.011574074
14805028001;42;28;13;24;16;384;20;0.052083333
14805056001;41;28;13;24;17;408;120;0.294117647
14805059001;41;27;13;24;17;408;1;0.00245098
14805063001;41;28;13;24;17;408;1;0.00245098
