item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
14831009001;45,60000000000001;46;full_horizon_lead_time_percentile_n_plus_one;;47;21;21;19,8;19;0,8000000000000007
14831011001;51,0;51;full_horizon_lead_time_percentile_n_plus_one;;86;18;18;17,1;17;0,10000000000000142
14831013001;32,7;33;full_horizon_lead_time_percentile_n_plus_one;;59;20;20;18,900000000000002;18;0,9000000000000021
14831020001;81,60000000000001;82;full_horizon_lead_time_percentile_n_plus_one;;154;21;21;19,8;19;0,8000000000000007
14831021001;68,4;69;full_horizon_lead_time_percentile_n_plus_one;;118;21;21;19,8;19;0,8000000000000007
14831022001;32,400000000000006;33;full_horizon_lead_time_percentile_n_plus_one;;80;21;21;19,8;19;0,8000000000000007
14831027001;9,599999999999998;10;full_horizon_lead_time_percentile_n_plus_one;;6;17;17;16,2;16;0,1999999999999993
14832003001;17,400000000000002;18;full_horizon_lead_time_percentile_n_plus_one;;9;10;10;9,9;9;0,9000000000000004
14832005001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;11;19;19;18,0;18;0,0
14832009001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14832012001;38,400000000000006;39;full_horizon_lead_time_percentile_n_plus_one;;74;20;20;18,900000000000002;18;0,9000000000000021
14832018001;101,40000000000002;102;full_horizon_lead_time_percentile_n_plus_one;;194;21;21;19,8;19;0,8000000000000007
14832021001;160,20000000000002;161;full_horizon_lead_time_percentile_n_plus_one;;418;21;21;19,8;19;0,8000000000000007
14832024001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
14832037001;7,200000000000001;8;full_horizon_lead_time_percentile_n_plus_one;;10;15;15;14,4;14;0,40000000000000036
14832043001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;7;7;7,2;7;0,0
14832052001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;33;21;21;19,8;19;0,8000000000000007
14832054001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;25;19;19;18,0;18;0,0
14832057001;20,4;21;full_horizon_lead_time_percentile_n_plus_one;;15;13;13;12,6;12;0,5999999999999996
14832909001;4,5;5;full_horizon_lead_time_percentile_n_plus_one;;5;14;14;13,5;13;0,5
14833003001;18,0;18;full_horizon_lead_time_percentile_n_plus_one;;40;20;20;18,900000000000002;18;0,9000000000000021
14833005001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
14833011001;14,10000000000003;15;full_horizon_lead_time_percentile_n_plus_one;;16;18;18;17,1;17;0,10000000000000142
14833017001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
14833024001;52,800000000000004;53;full_horizon_lead_time_percentile_n_plus_one;;102;21;21;19,8;19;0,8000000000000007
14833033001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;21;21;19,8;19;0,8000000000000007
14833035001;29,400000000000002;30;full_horizon_lead_time_percentile_n_plus_one;;20;11;11;10,8;10;0,8000000000000007
14833036001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;12;18;18;17,1;17;0,10000000000000142
14833037001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;21;21;19,8;19;0,8000000000000007
14833040001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;4;8;8;8,1;8;0,0
14833049001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;13;20;20;18,900000000000002;18;0,9000000000000021
14833052001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;23;19;19;18,0;18;0,0
14833056001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;18;19;19;18,0;18;0,0
14833058001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;15;16;16;15,3;15;0,3000000000000007
14833059001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;13;13;13;12,6;12;0,5999999999999996
14833060001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;16;19;19;18,0;18;0,0
14833063001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
14833066001;18,300000000000004;19;full_horizon_lead_time_percentile_n_plus_one;;25;18;18;17,1;17;0,10000000000000142
14833069001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
14833072001;6,900000000000002;7;full_horizon_lead_time_percentile_n_plus_one;;24;20;20;18,900000000000002;18;0,9000000000000021
14833075001;13,500000000000007;14;full_horizon_lead_time_percentile_n_plus_one;;16;18;18;17,1;17;0,10000000000000142
14833077001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;9;15;15;14,4;14;0,40000000000000036
14833078001;15,0;15;full_horizon_lead_time_percentile_n_plus_one;;4;8;8;8,1;8;0,0
14833079001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;6;13;13;12,6;12;0,5999999999999996
14833086001;4,400000000000006;5;full_horizon_lead_time_percentile_n_plus_one;;19;18;18;17,1;17;0,10000000000000142
14840003001;143,4;144;full_horizon_lead_time_percentile_n_plus_one;;394;21;21;19,8;19;0,8000000000000007
14840005001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14840006001;171,00000000000003;172;full_horizon_lead_time_percentile_n_plus_one;;406;21;21;19,8;19;0,8000000000000007
14840017001;78,0;78;full_horizon_lead_time_percentile_n_plus_one;;159;21;21;19,8;19;0,8000000000000007
14840018001;40,2;41;full_horizon_lead_time_percentile_n_plus_one;;79;21;21;19,8;19;0,8000000000000007
14841001001;24,300000000000004;25;full_horizon_lead_time_percentile_n_plus_one;;22;18;18;17,1;17;0,10000000000000142
14841002001;14,400000000000013;15;full_horizon_lead_time_percentile_n_plus_one;;18;20;20;18,900000000000002;18;0,9000000000000021
14841003001;8,400000000000002;9;full_horizon_lead_time_percentile_n_plus_one;;32;21;21;19,8;19;0,8000000000000007
14850001001;49,400000000000006;50;full_horizon_lead_time_percentile_n_plus_one;;177;21;21;19,8;19;0,8000000000000007
14850010001;57,0;57;full_horizon_lead_time_percentile_n_plus_one;;272;21;21;19,8;19;0,8000000000000007
14850011001;36,400000000000006;37;full_horizon_lead_time_percentile_n_plus_one;;173;21;21;19,8;19;0,8000000000000007
14850019001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
14850020001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
14850034001;6,800000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;43;21;21;19,8;19;0,8000000000000007
14850042001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
14850060001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;14;14;13,5;13;0,5
14850093001;5,800000000000001;6;full_horizon_lead_time_percentile_n_plus_one;;33;21;21;19,8;19;0,8000000000000007
14850102001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;11;20;20;18,900000000000002;18;0,9000000000000021
14850103001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
14850126001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;12;13;13;12,6;12;0,5999999999999996
14850133001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14850194001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;18;19;19;18,0;18;0,0
14850195001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;17;19;19;18,0;18;0,0
14851001001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
14851006001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14851009001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;5;15;15;14,4;14;0,40000000000000036
14851010001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14851014001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;3;2;2;2,7;2;0,0
14851023001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;19;19;18,0;18;0,0
14851025001;16,8;17;full_horizon_lead_time_percentile_n_plus_one;;102;21;21;19,8;19;0,8000000000000007
14851032001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
14851034001;10,900000000000002;11;full_horizon_lead_time_percentile_n_plus_one;;15;20;20;18,900000000000002;18;0,9000000000000021
14851063001;16,400000000000002;17;full_horizon_lead_time_percentile_n_plus_one;;44;21;21;19,8;19;0,8000000000000007
14851071001;11,800000000000004;12;full_horizon_lead_time_percentile_n_plus_one;;27;20;20;18,900000000000002;18;0,9000000000000021
14851072001;14,400000000000006;15;full_horizon_lead_time_percentile_n_plus_one;;30;21;21;19,8;19;0,8000000000000007
14851121001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;6;21;21;19,8;19;0,8000000000000007
14852005001;48,0;48;full_horizon_lead_time_percentile_n_plus_one;;5;9;9;9,0;9;0,0
14852006001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14852008001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
14852009001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
14852011001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
14852012001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
14852016001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;1;6;6;6,3;6;0,0
14852019001;33,59999999999999;34;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
14852020001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
14852031001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
14852044001;229,0;229;full_horizon_lead_time_percentile_n_plus_one;;49;9;9;9,0;9;0,0
14852062001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
14852064001;5,799999999999997;6;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
14852898001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
14852899001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
14853003001;96,0;96;full_horizon_lead_time_percentile_n_plus_one;;9;17;17;16,2;16;0,1999999999999993
14853013001;36,0;36;full_horizon_lead_time_percentile_n_plus_one;;4;3;3;3,6;3;0,0
14853031001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
14853048001;10,000000000000014;11;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
14854027001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;0;3;3;3,6;3;0,0
15020001001;129,60000000000002;130;full_horizon_lead_time_percentile_n_plus_one;;29;21;21;19,8;19;0,8000000000000007
15020007001;84,0;84;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
15020010001;688,8000000000001;689;full_horizon_lead_time_percentile_n_plus_one;;115;21;21;19,8;19;0,8000000000000007
15020046001;477,60000000000014;478;full_horizon_lead_time_percentile_n_plus_one;;67;21;21;19,8;19;0,8000000000000007
15020047001;2665,200000000001;2666;full_horizon_lead_time_percentile_n_plus_one;;371;21;21;19,8;19;0,8000000000000007
15020050001;858,0000000000003;859;full_horizon_lead_time_percentile_n_plus_one;;130;21;21;19,8;19;0,8000000000000007
15020920001;1265,4;1266;full_horizon_lead_time_percentile_n_plus_one;;54;12;12;11,700000000000001;11;0,7000000000000011
15020922001;153,60000000000002;154;full_horizon_lead_time_percentile_n_plus_one;;38;21;21;19,8;19;0,8000000000000007
15020925001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;8;18;18;17,1;17;0,10000000000000142
15021001001;831,6;832;full_horizon_lead_time_percentile_n_plus_one;;153;21;21;19,8;19;0,8000000000000007
15021003001;327,6000000000003;328;full_horizon_lead_time_percentile_n_plus_one;;30;20;20;18,900000000000002;18;0,9000000000000021
15021035001;145,20000000000002;146;full_horizon_lead_time_percentile_n_plus_one;;51;21;21;19,8;19;0,8000000000000007
15021042001;170,4000000000001;171;full_horizon_lead_time_percentile_n_plus_one;;35;12;12;11,700000000000001;11;0,7000000000000011
15021047001;141,60000000000002;142;full_horizon_lead_time_percentile_n_plus_one;;18;10;10;9,9;9;0,9000000000000004
15021057001;52,79999999999998;53;full_horizon_lead_time_percentile_n_plus_one;;16;17;17;16,2;16;0,1999999999999993
15021060001;71,4;72;full_horizon_lead_time_percentile_n_plus_one;;21;20;20;18,900000000000002;18;0,9000000000000021
15022004001;351,6;352;full_horizon_lead_time_percentile_n_plus_one;;84;21;21;19,8;19;0,8000000000000007
15022005001;609,5999999999999;610;full_horizon_lead_time_percentile_n_plus_one;;40;13;13;12,6;12;0,5999999999999996
15022009001;46,800000000000026;47;full_horizon_lead_time_percentile_n_plus_one;;29;20;20;18,900000000000002;18;0,9000000000000021
15022013001;90,00000000000003;91;full_horizon_lead_time_percentile_n_plus_one;;33;21;21;19,8;19;0,8000000000000007
15022014001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
15022017001;144,0;144;full_horizon_lead_time_percentile_n_plus_one;;38;19;19;18,0;18;0,0
15022019001;7,199999999999996;8;full_horizon_lead_time_percentile_n_plus_one;;5;17;17;16,2;16;0,1999999999999993
15022021001;19,200000000000017;20;full_horizon_lead_time_percentile_n_plus_one;;13;18;18;17,1;17;0,10000000000000142
15022026001;446,4;447;full_horizon_lead_time_percentile_n_plus_one;;101;21;21;19,8;19;0,8000000000000007
15023001001;93,60000000000005;94;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
15023003001;141,00000000000006;142;full_horizon_lead_time_percentile_n_plus_one;;39;20;20;18,900000000000002;18;0,9000000000000021
15023004001;168,0;168;full_horizon_lead_time_percentile_n_plus_one;;30;19;19;18,0;18;0,0
15023005001;168,0;168;full_horizon_lead_time_percentile_n_plus_one;;36;19;19;18,0;18;0,0
15023008001;120,0;120;full_horizon_lead_time_percentile_n_plus_one;;4;6;6;6,3;6;0,0
15023011001;146,40000000000003;147;full_horizon_lead_time_percentile_n_plus_one;;44;21;21;19,8;19;0,8000000000000007
15023012001;310,8;311;full_horizon_lead_time_percentile_n_plus_one;;140;21;21;19,8;19;0,8000000000000007
15023013001;105,00000000000006;106;full_horizon_lead_time_percentile_n_plus_one;;42;20;20;18,900000000000002;18;0,9000000000000021
15023017001;255,0000000000002;256;full_horizon_lead_time_percentile_n_plus_one;;38;20;20;18,900000000000002;18;0,9000000000000021
15023020001;220,20000000000005;221;full_horizon_lead_time_percentile_n_plus_one;;61;20;20;18,900000000000002;18;0,9000000000000021
15023035001;240,0;240;full_horizon_lead_time_percentile_n_plus_one;;33;21;21;19,8;19;0,8000000000000007
15023036001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
15024004001;192,00000000000006;193;full_horizon_lead_time_percentile_n_plus_one;;61;21;21;19,8;19;0,8000000000000007
15024011001;172,80000000000007;173;full_horizon_lead_time_percentile_n_plus_one;;7;21;21;19,8;19;0,8000000000000007
15024014001;98,40000000000003;99;full_horizon_lead_time_percentile_n_plus_one;;34;21;21;19,8;19;0,8000000000000007
15081020001;1,5;2;full_horizon_lead_time_percentile_n_plus_one;;3;14;14;13,5;13;0,5
30000004001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
30000056001;4,599999999999998;5;full_horizon_lead_time_percentile_n_plus_one;;19;17;17;16,2;16;0,1999999999999993
30001041001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
30001907001;5,599999999999998;6;full_horizon_lead_time_percentile_n_plus_one;;23;17;17;16,2;16;0,1999999999999993
30002001001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;3;5;5;5,4;5;0,0
30003001001;1,9000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;4;10;10;9,9;9;0,9000000000000004
30005001001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
30010002001;7,599999999999994;8;full_horizon_lead_time_percentile_n_plus_one;;33;17;17;16,2;16;0,1999999999999993
30011002001;8,8;9;full_horizon_lead_time_percentile_n_plus_one;;28;15;15;14,4;14;0,40000000000000036
30013002001;1,5999999999999996;2;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
30045078002;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
30071041001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
30071043001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;16;16;15,3;15;0,3000000000000007
30071044001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
30071051001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
30073007001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;12;12;11,700000000000001;11;0,7000000000000011
30073017001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
30073022001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
30435004001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
30450006001;4,999999999999998;5;full_horizon_lead_time_percentile_n_plus_one;;6;13;13;12,6;12;0,5999999999999996
30450011001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;4;2;2;2,7;2;0,0
30450013001;3,400000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
30450034001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
30450039001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
31042914001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31118023001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
31175002001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
31214010001;1,3000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
31225014001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;3;11;11;10,8;10;0,8000000000000007
31226017001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31227009001;0,9000000000000021;1;full_horizon_lead_time_percentile_n_plus_one;;1;20;20;18,900000000000002;18;0,9000000000000021
31235015001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;6;21;21;19,8;19;0,8000000000000007
31235016001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;17;20;20;18,900000000000002;18;0,9000000000000021
31236026001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
31236027001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;17;15;15;14,4;14;0,40000000000000036
31240002001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
31244001001;4,5;5;full_horizon_lead_time_percentile_n_plus_one;;8;14;14;13,5;13;0,5
31244002001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;9;17;17;16,2;16;0,1999999999999993
31250003001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
31251002001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31253001001;1,9000000000000021;2;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
31253002001;3,1999999999999993;4;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
31253004001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
31254009001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;11;11;10,8;10;0,8000000000000007
31254899001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;2;9;9;9,0;9;0,0
31255010001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;19;19;18,0;18;0,0
31258003001;1,9000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
31258006001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
31260001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31268003001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
31270006001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31271003001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31273002001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
31403064001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;19;19;18,0;18;0,0
31420003001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;3;2;2;2,7;2;0,0
31421003001;2,6000000000000085;3;full_horizon_lead_time_percentile_n_plus_one;;4;18;18;17,1;17;0,10000000000000142
31421011001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;9;13;13;12,6;12;0,5999999999999996
31421034001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
31421035001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;21;21;19,8;19;0,8000000000000007
31421038001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
31421039001;3,9999999999999964;4;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
31421040001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
31421041001;1,9999999999999964;2;full_horizon_lead_time_percentile_n_plus_one;;2;17;17;16,2;16;0,1999999999999993
31421049001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
31422002001;2,1000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;3;18;18;17,1;17;0,10000000000000142
31422011001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;11;21;21;19,8;19;0,8000000000000007
31422013001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
31422014001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;6;15;15;14,4;14;0,40000000000000036
31422019001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;11;11;10,8;10;0,8000000000000007
31422898001;6,400000000000006;7;full_horizon_lead_time_percentile_n_plus_one;;7;18;18;17,1;17;0,10000000000000142
31423001001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;10;21;21;19,8;19;0,8000000000000007
31423013001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
31423019001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;10;19;19;18,0;18;0,0
31423896001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;5;11;11;10,8;10;0,8000000000000007
31423897001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
31423902001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
31424001001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;14;21;21;19,8;19;0,8000000000000007
31424002001;8,399999999999999;9;full_horizon_lead_time_percentile_n_plus_one;;27;17;17;16,2;16;0,1999999999999993
31455002001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
31455003001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
31455016001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;3;3;3;3,6;3;0,0
31466156001;11,600000000000001;12;full_horizon_lead_time_percentile_n_plus_one;;29;21;21;19,8;19;0,8000000000000007
31473013001;14,0;14;full_horizon_lead_time_percentile_n_plus_one;;52;21;21;19,8;19;0,8000000000000007
31500006001;19,6;20;full_horizon_lead_time_percentile_n_plus_one;;55;21;21;19,8;19;0,8000000000000007
31500008001;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;1;12;12;11,700000000000001;11;0,7000000000000011
31500014001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;18;19;19;18,0;18;0,0
31500015001;12,400000000000006;13;full_horizon_lead_time_percentile_n_plus_one;;26;16;16;15,3;15;0,3000000000000007
31500022004;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;15;20;20;18,900000000000002;18;0,9000000000000021
31500025002;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;22;21;21;19,8;19;0,8000000000000007
31500030001;4,999999999999998;5;full_horizon_lead_time_percentile_n_plus_one;;14;13;13;12,6;12;0,5999999999999996
31500032001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;20;20;18,900000000000002;18;0,9000000000000021
31501003001;16,800000000000004;17;full_horizon_lead_time_percentile_n_plus_one;;28;21;21;19,8;19;0,8000000000000007
31501007001;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
31501010001;19,6;20;full_horizon_lead_time_percentile_n_plus_one;;58;21;21;19,8;19;0,8000000000000007
31501013001;2,4000000000000057;3;full_horizon_lead_time_percentile_n_plus_one;;2;18;18;17,1;17;0,10000000000000142
31501021001;14,0;14;full_horizon_lead_time_percentile_n_plus_one;;80;21;21;19,8;19;0,8000000000000007
31501901003;10,200000000000003;11;full_horizon_lead_time_percentile_n_plus_one;;14;11;11;10,8;10;0,8000000000000007
31501903003;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;14;19;19;18,0;18;0,0
31501904001;4,9;5;full_horizon_lead_time_percentile_n_plus_one;;7;10;10;9,9;9;0,9000000000000004
31501907002;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
31502003001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;11;21;21;19,8;19;0,8000000000000007
31502006001;16,900000000000002;17;full_horizon_lead_time_percentile_n_plus_one;;44;20;20;18,900000000000002;18;0,9000000000000021
31502010001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
31502012001;6,100000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;5;18;18;17,1;17;0,10000000000000142
31502025001;15,800000000000004;16;full_horizon_lead_time_percentile_n_plus_one;;61;20;20;18,900000000000002;18;0,9000000000000021
31502032004;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;7;20;20;18,900000000000002;18;0,9000000000000021
31502034001;4,900000000000002;5;full_horizon_lead_time_percentile_n_plus_one;;16;20;20;18,900000000000002;18;0,9000000000000021
