item_code;minimum_inventory;inventory_basis_source;paired_historical_product;pre_t_order_count
14102246001;40;historical_empirical_quantile;;196
14102250001;90;historical_empirical_quantile;;441
14102258001;38;historical_empirical_quantile;;232
14103009001;50;historical_empirical_quantile;;236
14103018001;25;historical_empirical_quantile;;80
14103030001;16;historical_empirical_quantile;;81
14103053001;9;historical_empirical_quantile;;36
14103057001;17;historical_empirical_quantile;;35
14103058001;53;random_allocation_historical_average_proxy;;1
14103084001;2;historical_empirical_quantile;;5
14104002001;53;historical_empirical_quantile;;238
14104012001;65;historical_empirical_quantile;;276
14104017001;54;historical_empirical_quantile;;184
14104028001;53;random_allocation_historical_average_proxy;;1
14104030001;20;historical_empirical_quantile;;8
14104042001;24;historical_empirical_quantile;;131
14104060001;4;historical_empirical_quantile;;26
14104067001;53;historical_empirical_quantile;;208
14104088001;2;historical_empirical_quantile;;6
14104090001;11;historical_empirical_quantile;;36
14104098001;4;historical_empirical_quantile;;11
14104101001;36;historical_empirical_quantile;;106
14104108001;14;historical_empirical_quantile;;50
14104113001;14;historical_empirical_quantile;;58
14104114001;13;historical_empirical_quantile;;21
14104117001;3;historical_empirical_quantile;;4
14104129001;45;historical_empirical_quantile;;276
14104139001;1;historical_empirical_quantile;;4
14104146001;73;historical_empirical_quantile;;21
14104148001;7;historical_empirical_quantile;;25
14104150001;15;historical_empirical_quantile;;41
14104151001;12;historical_empirical_quantile;;32
14104162001;4;historical_empirical_quantile;;15
14104169001;32;historical_empirical_quantile;;135
14104193001;3;historical_empirical_quantile;;11
14104200001;8;historical_empirical_quantile;;29
14105129001;17;historical_empirical_quantile;;46
14105130001;16;historical_empirical_quantile;;53
14110002001;5;historical_empirical_quantile;;16
14110003001;9;historical_empirical_quantile;;29
14110006001;15;historical_empirical_quantile;;87
14110010001;10;historical_empirical_quantile;;13
14110011001;4;historical_empirical_quantile;;14
14110015001;81;historical_empirical_quantile;;329
14110019001;16;historical_empirical_quantile;;19
14110028001;4;historical_empirical_quantile;;9
14110029001;22;historical_empirical_quantile;;108
14110054001;28;historical_empirical_quantile;;176
14110056001;21;historical_empirical_quantile;;32
14110078001;2;historical_empirical_quantile;;11
14110081001;22;historical_empirical_quantile;;68
14110084001;25;historical_empirical_quantile;;151
14110106001;68;historical_empirical_quantile;;107
14110145001;2;historical_empirical_quantile;;9
14110154001;16;historical_empirical_quantile;;16
14110163001;8;historical_empirical_quantile;;25
14111001001;28;historical_empirical_quantile;;114
14111004001;14;historical_empirical_quantile;;33
14111005001;7;historical_empirical_quantile;;20
14111006001;7;historical_empirical_quantile;;32
14111008001;11;historical_empirical_quantile;;35
14111010001;12;historical_empirical_quantile;;38
14111011001;10;historical_empirical_quantile;;36
14111012001;2;historical_empirical_quantile;;6
14111015001;7;historical_empirical_quantile;;19
14111017001;5;historical_empirical_quantile;;15
14111018001;13;historical_empirical_quantile;;10
14111020001;16;historical_empirical_quantile;;57
14111023001;3;historical_empirical_quantile;;10
14111034001;8;historical_empirical_quantile;;23
14111036001;26;historical_empirical_quantile;;76
14111037001;14;historical_empirical_quantile;;35
14111038001;12;historical_empirical_quantile;;44
14111040001;11;historical_empirical_quantile;;6
14111041001;7;historical_empirical_quantile;;12
14111050001;12;historical_empirical_quantile;;13
14111053001;53;random_allocation_historical_average_proxy;;1
14111055001;5;historical_empirical_quantile;;21
14111090001;2;historical_empirical_quantile;;6
14111098001;4;historical_empirical_quantile;;8
14111102001;3;historical_empirical_quantile;;8
14111107001;1;historical_empirical_quantile;;3
14111118001;29;historical_empirical_quantile;;108
14111119001;2;historical_empirical_quantile;;2
14111134001;34;historical_empirical_quantile;;55
14112007001;177;historical_empirical_quantile;;651
14112009001;8;historical_empirical_quantile;;38
14112013001;188;historical_empirical_quantile;;738
14112014001;82;historical_empirical_quantile;;365
14112016001;46;historical_empirical_quantile;;184
14112021001;11;historical_empirical_quantile;;62
14112038001;9;historical_empirical_quantile;;40
14112054001;22;historical_empirical_quantile;;95
14113013001;4;historical_empirical_quantile;;12
14113066001;66;historical_empirical_quantile;;281
14120002001;3;historical_empirical_quantile;;23
14120017001;16;historical_empirical_quantile;;45
14120019001;35;historical_empirical_quantile;;131
14120020001;18;historical_empirical_quantile;;72
14120024001;3;historical_empirical_quantile;;8
14121014001;49;historical_empirical_quantile;;266
14121017001;33;historical_empirical_quantile;;113
14121019001;61;historical_empirical_quantile;;255
14121057001;47;historical_empirical_quantile;;136
14121059001;36;historical_empirical_quantile;;51
14121061001;6;historical_empirical_quantile;;24
14121062001;32;historical_empirical_quantile;;115
14121063001;39;historical_empirical_quantile;;164
14121064001;14;historical_empirical_quantile;;23
14121074001;47;historical_empirical_quantile;;171
14121075001;7;historical_empirical_quantile;;30
14121104001;18;historical_empirical_quantile;;80
14121112001;9;historical_empirical_quantile;;29
14121136001;23;historical_empirical_quantile;;80
14121143001;29;historical_empirical_quantile;;96
14121164001;30;historical_empirical_quantile;;81
14130001001;21;historical_empirical_quantile;;104
14130007001;44;historical_empirical_quantile;;246
14130009001;23;historical_empirical_quantile;;105
14130013001;7;historical_empirical_quantile;;30
14130015001;17;historical_empirical_quantile;;52
14130016001;22;historical_empirical_quantile;;127
14130017001;25;historical_empirical_quantile;;125
14130042001;22;historical_empirical_quantile;;83
14130054001;26;historical_empirical_quantile;;60
14131008001;17;historical_empirical_quantile;;71
14131020001;27;historical_empirical_quantile;;98
14131026001;8;historical_empirical_quantile;;34
14131040001;17;historical_empirical_quantile;;35
14131041001;70;historical_empirical_quantile;;323
14131043001;24;historical_empirical_quantile;;59
14131044001;6;historical_empirical_quantile;;18
14131047001;63;historical_empirical_quantile;;342
14131074001;11;historical_empirical_quantile;;15
14131075001;51;historical_empirical_quantile;;212
14131105001;24;historical_empirical_quantile;;121
14131121001;15;historical_empirical_quantile;;55
14132003001;28;historical_empirical_quantile;;55
14132015001;49;historical_empirical_quantile;;262
14132038001;11;historical_empirical_quantile;;48
14132071001;12;historical_empirical_quantile;;31
14132074001;14;historical_empirical_quantile;;42
14132116001;6;historical_empirical_quantile;;28
14132130001;5;historical_empirical_quantile;;15
14132131001;1;historical_empirical_quantile;;3
14132149001;5;historical_empirical_quantile;;22
14132153001;7;historical_empirical_quantile;;16
14133007001;7;historical_empirical_quantile;;17
14133013001;2;historical_empirical_quantile;;3
14133027001;4;historical_empirical_quantile;;18
14133028001;18;historical_empirical_quantile;;28
14133029001;20;historical_empirical_quantile;;91
14133030001;20;historical_empirical_quantile;;72
14133899001;53;random_allocation_historical_average_proxy;;1
14133914001;5;historical_empirical_quantile;;11
14200002001;2;historical_empirical_quantile;;8
14200006001;19;historical_empirical_quantile;;51
14200011001;17;historical_empirical_quantile;;22
14200012001;10;historical_empirical_quantile;;16
14200018001;5;historical_empirical_quantile;;21
14200019001;4;historical_empirical_quantile;;11
14200033001;11;historical_empirical_quantile;;19
14200046001;6;historical_empirical_quantile;;23
14200047001;13;historical_empirical_quantile;;27
14200049001;8;historical_empirical_quantile;;20
14200059001;6;historical_empirical_quantile;;6
14200060001;13;historical_empirical_quantile;;6
14200061001;4;historical_empirical_quantile;;3
14200069001;32;historical_empirical_quantile;;184
14200070001;5;historical_empirical_quantile;;9
14200086001;5;historical_empirical_quantile;;17
14200087001;10;historical_empirical_quantile;;36
14200088001;3;historical_empirical_quantile;;13
14200089001;5;historical_empirical_quantile;;6
14200090001;7;historical_empirical_quantile;;9
14200091001;6;historical_empirical_quantile;;18
14200092001;11;historical_empirical_quantile;;10
14200093001;7;historical_empirical_quantile;;18
14200096001;5;historical_empirical_quantile;;11
14200119001;15;historical_empirical_quantile;;79
14201003001;5;historical_empirical_quantile;;6
14201013001;10;historical_empirical_quantile;;20
14201019001;10;historical_empirical_quantile;;3
14201020001;5;historical_empirical_quantile;;7
14201021001;12;historical_empirical_quantile;;25
14201022001;6;historical_empirical_quantile;;15
14202001001;18;historical_empirical_quantile;;30
14202011001;3;historical_empirical_quantile;;7
14202013001;4;historical_empirical_quantile;;16
14202017001;9;historical_empirical_quantile;;24
14202018001;8;historical_empirical_quantile;;12
14202023001;3;historical_empirical_quantile;;18
14203001001;15;historical_empirical_quantile;;69
14203003001;8;historical_empirical_quantile;;12
14203004001;6;historical_empirical_quantile;;22
14203016001;3;historical_empirical_quantile;;12
14203017001;115;historical_empirical_quantile;;464
14203027001;15;historical_empirical_quantile;;48
14203032001;8;historical_empirical_quantile;;22
14203048001;5;historical_empirical_quantile;;21
14203053001;2;historical_empirical_quantile;;9
14203055001;6;historical_empirical_quantile;;4
14203058001;3;historical_empirical_quantile;;12
14203061001;4;historical_empirical_quantile;;5
14203062001;6;historical_empirical_quantile;;26
14203064001;4;historical_empirical_quantile;;15
14203065001;2;historical_empirical_quantile;;5
14203078001;19;historical_empirical_quantile;;107
14203080001;8;historical_empirical_quantile;;21
14203089001;9;historical_empirical_quantile;;14
14204010001;25;historical_empirical_quantile;;21
14204022001;53;random_allocation_historical_average_proxy;;1
14204025001;10;historical_empirical_quantile;;11
14204041001;53;historical_empirical_quantile;;155
14204044001;5;historical_empirical_quantile;;20
14204051001;4;historical_empirical_quantile;;11
14204052001;8;historical_empirical_quantile;;10
14204053001;11;historical_empirical_quantile;;12
14204054001;21;historical_empirical_quantile;;73
14204055001;8;historical_empirical_quantile;;28
14204061001;26;historical_empirical_quantile;;127
14204062001;9;historical_empirical_quantile;;38
14204065001;21;historical_empirical_quantile;;28
14204066001;53;random_allocation_historical_average_proxy;;1
14204070001;21;historical_empirical_quantile;;46
14204071001;16;historical_empirical_quantile;;74
14204073001;53;random_allocation_historical_average_proxy;;1
14204077001;3;historical_empirical_quantile;;10
14204078001;13;historical_empirical_quantile;;17
14204083001;13;historical_empirical_quantile;;29
14204086001;15;historical_empirical_quantile;;27
14204118001;3;historical_empirical_quantile;;7
14204125001;23;historical_empirical_quantile;;47
14204126001;16;historical_empirical_quantile;;31
14204127001;8;historical_empirical_quantile;;3
14204129001;24;historical_empirical_quantile;;40
14204131001;112;historical_empirical_quantile;;48
14204132001;21;historical_empirical_quantile;;34
14204135001;12;historical_empirical_quantile;;9
14204136001;4;historical_empirical_quantile;;11
14204148001;4;historical_empirical_quantile;;10
14204150001;4;historical_empirical_quantile;;11
14204197001;2;historical_empirical_quantile;;3
14204198001;2;historical_empirical_quantile;;4
14204892001;27;historical_empirical_quantile;;91
14210015001;2;historical_empirical_quantile;;6
14210019001;1;historical_empirical_quantile;;3
14210021001;4;historical_empirical_quantile;;8
14210025001;4;historical_empirical_quantile;;6
14210026001;4;historical_empirical_quantile;;5
14210029001;2;historical_empirical_quantile;;5
14210031001;1;historical_empirical_quantile;;4
14210034001;16;historical_empirical_quantile;;11
14210035001;2;historical_empirical_quantile;;12
14210045001;1;historical_empirical_quantile;;3
14210046001;4;historical_empirical_quantile;;14
14210047001;53;random_allocation_historical_average_proxy;;1
14210048001;12;historical_empirical_quantile;;7
14210051001;12;historical_empirical_quantile;;24
14210068001;4;historical_empirical_quantile;;6
14210084001;3;historical_empirical_quantile;;4
14210108001;8;historical_empirical_quantile;;11
14210110001;3;historical_empirical_quantile;;11
14210127001;5;historical_empirical_quantile;;4
14211055001;4;historical_empirical_quantile;;15
14213004001;10;historical_empirical_quantile;;32
14213008001;1;historical_empirical_quantile;;3
14213055001;12;historical_empirical_quantile;;5
14213092001;10;historical_empirical_quantile;;7
14220002001;6;historical_empirical_quantile;;22
14220005001;6;historical_empirical_quantile;;19
14220085001;3;historical_empirical_quantile;;7
14220086001;8;historical_empirical_quantile;;13
14220140001;12;historical_empirical_quantile;;26
14220141001;16;historical_empirical_quantile;;47
14220155001;3;historical_empirical_quantile;;3
14221113001;8;historical_empirical_quantile;;7
14222001001;3;historical_empirical_quantile;;4
14222005001;4;historical_empirical_quantile;;10
14222019001;4;historical_empirical_quantile;;21
14222025001;2;historical_empirical_quantile;;11
14222042001;9;historical_empirical_quantile;;33
14222043001;11;historical_empirical_quantile;;54
14222045001;6;historical_empirical_quantile;;2
14222046001;10;historical_empirical_quantile;;51
14222048001;12;historical_empirical_quantile;;6
14222049001;2;historical_empirical_quantile;;8
14222053001;8;historical_empirical_quantile;;16
14222068001;19;historical_empirical_quantile;;97
14222072001;24;historical_empirical_quantile;;87
14222087001;6;historical_empirical_quantile;;17
14222114001;13;historical_empirical_quantile;;69
14222119001;3;historical_empirical_quantile;;2
14222141001;6;historical_empirical_quantile;;11
14222142001;24;historical_empirical_quantile;;61
14222896001;18;historical_empirical_quantile;;9
14222897001;36;historical_empirical_quantile;;17
14222898001;24;historical_empirical_quantile;;9
14222999001;13;historical_empirical_quantile;;15
14223005001;3;historical_empirical_quantile;;13
14223008001;11;historical_empirical_quantile;;10
14223018001;6;historical_empirical_quantile;;26
14223037001;24;historical_empirical_quantile;;64
14223039001;18;historical_empirical_quantile;;49
14223045001;30;historical_empirical_quantile;;74
14223046001;53;random_allocation_historical_average_proxy;;1
14223048001;2;historical_empirical_quantile;;4
14223065001;1;historical_empirical_quantile;;5
14223080001;9;historical_empirical_quantile;;28
14223094001;28;historical_empirical_quantile;;48
14223155001;2;historical_empirical_quantile;;2
14223176001;7;historical_empirical_quantile;;23
14223179001;21;historical_empirical_quantile;;111
14223247001;3;historical_empirical_quantile;;4
14224002001;13;historical_empirical_quantile;;16
14224003001;8;historical_empirical_quantile;;26
14225014001;1;historical_empirical_quantile;;3
14225016001;2;historical_empirical_quantile;;3
14225023001;6;historical_empirical_quantile;;6
14225029001;3;historical_empirical_quantile;;6
14225030001;9;historical_empirical_quantile;;3
14225041001;2;historical_empirical_quantile;;6
14225045001;4;historical_empirical_quantile;;4
14225052001;2;historical_empirical_quantile;;6
14225056001;4;historical_empirical_quantile;;7
14225057001;5;historical_empirical_quantile;;4
14226003001;3;historical_empirical_quantile;;5
14226005001;23;historical_empirical_quantile;;9
14226007001;9;historical_empirical_quantile;;22
14226012001;13;historical_empirical_quantile;;9
14226016001;15;historical_empirical_quantile;;7
14226019001;2;historical_empirical_quantile;;3
14226020001;10;historical_empirical_quantile;;9
14226032001;2;historical_empirical_quantile;;2
14226046001;2;historical_empirical_quantile;;4
14226059001;16;historical_empirical_quantile;;10
14226063001;3;historical_empirical_quantile;;7
14226067001;6;historical_empirical_quantile;;8
14226100001;5;historical_empirical_quantile;;4
14227002001;6;historical_empirical_quantile;;10
14227005001;7;historical_empirical_quantile;;16
14230034001;27;historical_empirical_quantile;;44
14231003001;40;historical_empirical_quantile;;128
14232107001;5;historical_empirical_quantile;;15
14240001001;8;historical_empirical_quantile;;12
14240008001;10;historical_empirical_quantile;;5
14240014001;4;historical_empirical_quantile;;6
14241002001;4;historical_empirical_quantile;;4
14241004001;3;historical_empirical_quantile;;10
14241030001;8;historical_empirical_quantile;;23
14241032001;6;historical_empirical_quantile;;10
14241033001;9;historical_empirical_quantile;;15
14241035001;1;historical_empirical_quantile;;3
14241042001;16;historical_empirical_quantile;;34
14241043001;2;historical_empirical_quantile;;2
14241044001;2;historical_empirical_quantile;;2
14242003001;6;historical_empirical_quantile;;15
14242007001;12;historical_empirical_quantile;;7
14242010001;3;historical_empirical_quantile;;10
14242036001;5;historical_empirical_quantile;;16
14242039001;6;historical_empirical_quantile;;12
14242042001;6;historical_empirical_quantile;;15
14242056001;12;historical_empirical_quantile;;27
14242072001;11;historical_empirical_quantile;;8
14242081001;3;historical_empirical_quantile;;3
14242105001;3;historical_empirical_quantile;;9
14242126001;2;historical_empirical_quantile;;3
14242131001;11;historical_empirical_quantile;;36
14242144001;6;historical_empirical_quantile;;11
14242145001;7;historical_empirical_quantile;;12
14242151001;12;historical_empirical_quantile;;30
14242154001;5;historical_empirical_quantile;;12
14242155001;10;historical_empirical_quantile;;22
14242164001;6;historical_empirical_quantile;;8
14242210001;6;historical_empirical_quantile;;2
14243006001;36;historical_empirical_quantile;;9
14243007001;12;historical_empirical_quantile;;8
14243009001;2;historical_empirical_quantile;;4
14243012001;12;historical_empirical_quantile;;4
14243013001;5;historical_empirical_quantile;;12
14243016001;4;historical_empirical_quantile;;8
14243017001;4;historical_empirical_quantile;;6
14243020001;3;historical_empirical_quantile;;15
14243021001;4;historical_empirical_quantile;;2
14243026001;16;historical_empirical_quantile;;11
14243028001;2;historical_empirical_quantile;;4
14243031001;1;historical_empirical_quantile;;2
14243036001;10;historical_empirical_quantile;;12
14243040001;19;historical_empirical_quantile;;32
14243042001;24;historical_empirical_quantile;;36
14243044001;14;historical_empirical_quantile;;36
14243045001;25;historical_empirical_quantile;;39
14243046001;29;historical_empirical_quantile;;40
14243053001;53;random_allocation_historical_average_proxy;;1
14243054001;2;historical_empirical_quantile;;4
14243055001;1;historical_empirical_quantile;;4
14243058001;19;historical_empirical_quantile;;46
14243061001;10;historical_empirical_quantile;;21
14243076001;53;random_allocation_historical_average_proxy;;1
14243081001;1;historical_empirical_quantile;;2
14243106001;1;historical_empirical_quantile;;3
14243107001;4;historical_empirical_quantile;;14
14243111001;2;historical_empirical_quantile;;2
14243120001;8;historical_empirical_quantile;;11
14243129001;22;historical_empirical_quantile;;29
14243166001;7;historical_empirical_quantile;;19
14244003001;43;historical_empirical_quantile;;220
14244005001;2;historical_empirical_quantile;;5
14244009001;10;historical_empirical_quantile;;10
14244012001;3;historical_empirical_quantile;;5
14244014001;24;historical_empirical_quantile;;64
14244016001;30;historical_empirical_quantile;;110
14244017001;64;historical_empirical_quantile;;138
14244021001;28;historical_empirical_quantile;;95
14244025001;8;historical_empirical_quantile;;10
14244026001;5;historical_empirical_quantile;;17
14244027001;10;historical_empirical_quantile;;29
14244028001;9;historical_empirical_quantile;;37
14244031001;4;historical_empirical_quantile;;8
14244034001;2;historical_empirical_quantile;;4
14244039001;7;historical_empirical_quantile;;12
14244046001;1;historical_empirical_quantile;;5
14244049001;12;historical_empirical_quantile;;18
14244051001;4;historical_empirical_quantile;;5
14244052001;24;historical_empirical_quantile;;75
14244053001;15;historical_empirical_quantile;;34
14244056001;4;historical_empirical_quantile;;10
14244059001;32;historical_empirical_quantile;;52
14244062001;2;historical_empirical_quantile;;2
14244898001;35;historical_empirical_quantile;;26
14244906001;4;historical_empirical_quantile;;12
14244918001;23;historical_empirical_quantile;;51
14244930001;53;random_allocation_historical_average_proxy;;1
14244999001;12;historical_empirical_quantile;;28
14300003001;3;historical_empirical_quantile;;6
14300008001;4;historical_empirical_quantile;;18
14300016001;2;historical_empirical_quantile;;3
14300025001;7;historical_empirical_quantile;;28
14300029001;5;historical_empirical_quantile;;3
14300046001;3;historical_empirical_quantile;;10
14300057001;2;historical_empirical_quantile;;8
14300070001;11;historical_empirical_quantile;;7
14300096001;2;historical_empirical_quantile;;4
14301013001;14;historical_empirical_quantile;;18
14301018001;3;historical_empirical_quantile;;9
14301023001;7;historical_empirical_quantile;;13
14301030001;1;historical_empirical_quantile;;4
14301108001;8;historical_empirical_quantile;;13
14301109001;3;historical_empirical_quantile;;6
14301110001;2;historical_empirical_quantile;;3
14302005001;7;historical_empirical_quantile;;24
14302006001;12;historical_empirical_quantile;;11
14302017001;5;historical_empirical_quantile;;8
14302018001;10;historical_empirical_quantile;;7
14302072001;2;historical_empirical_quantile;;6
14302079001;6;historical_empirical_quantile;;15
14302080001;3;historical_empirical_quantile;;10
14303015001;4;historical_empirical_quantile;;16
14303021001;1;historical_empirical_quantile;;3
14303022001;1;historical_empirical_quantile;;3
14303024001;3;historical_empirical_quantile;;10
14303026001;1;historical_empirical_quantile;;2
14303033001;4;historical_empirical_quantile;;9
14303034001;1;historical_empirical_quantile;;4
14303036001;4;historical_empirical_quantile;;9
14303037001;2;historical_empirical_quantile;;5
14303038001;2;historical_empirical_quantile;;3
14303039001;1;historical_empirical_quantile;;2
14303040001;2;historical_empirical_quantile;;7
14303048001;6;historical_empirical_quantile;;28
14303058001;2;historical_empirical_quantile;;4
14303897001;7;historical_empirical_quantile;;6
14303898001;2;historical_empirical_quantile;;8
14303899001;5;historical_empirical_quantile;;4
14303933001;7;historical_empirical_quantile;;35
14303934001;7;historical_empirical_quantile;;30
14304001001;3;historical_empirical_quantile;;5
14304003001;53;random_allocation_historical_average_proxy;;1
14304008001;5;historical_empirical_quantile;;5
14304009001;7;historical_empirical_quantile;;4
14304013001;1;historical_empirical_quantile;;4
14304028001;3;historical_empirical_quantile;;12
14304047001;3;historical_empirical_quantile;;4
14304062001;2;historical_empirical_quantile;;5
14304064001;1;historical_empirical_quantile;;2
14304128001;53;random_allocation_historical_average_proxy;;1
14304135001;1;historical_empirical_quantile;;4
14304194001;6;historical_empirical_quantile;;8
14304230001;1;historical_empirical_quantile;;5
14310015001;3;historical_empirical_quantile;;8
14310016001;7;historical_empirical_quantile;;12
14310020001;7;historical_empirical_quantile;;6
14310028001;2;historical_empirical_quantile;;7
14310071001;6;historical_empirical_quantile;;4
14310096001;53;random_allocation_historical_average_proxy;;1
14310101001;53;random_allocation_historical_average_proxy;;1
14310111001;7;historical_empirical_quantile;;3
14310127001;1;historical_empirical_quantile;;2
14310128001;6;historical_empirical_quantile;;2
14310134001;10;historical_empirical_quantile;;5
14310139001;53;random_allocation_historical_average_proxy;;1
14310209001;53;random_allocation_historical_average_proxy;;1
14311004001;44;historical_empirical_quantile;;135
14311005001;28;historical_empirical_quantile;;77
14311020001;8;historical_empirical_quantile;;12
14311022001;14;historical_empirical_quantile;;26
14311031001;53;random_allocation_historical_average_proxy;;1
14311036001;1;historical_empirical_quantile;;3
14311041001;13;historical_empirical_quantile;;4
14311043001;13;historical_empirical_quantile;;23
14311044001;3;historical_empirical_quantile;;8
14311046001;16;historical_empirical_quantile;;10
14311054001;5;historical_empirical_quantile;;9
14311059001;8;historical_empirical_quantile;;9
14311065001;10;historical_empirical_quantile;;12
14311071001;4;historical_empirical_quantile;;4
14311076001;53;random_allocation_historical_average_proxy;;1
14311081001;7;historical_empirical_quantile;;9
14311086001;8;historical_empirical_quantile;;4
14311095001;2;historical_empirical_quantile;;7
14311112001;25;historical_empirical_quantile;;38
14311115001;53;random_allocation_historical_average_proxy;;1
14311117001;53;random_allocation_historical_average_proxy;;1
14311118001;6;historical_empirical_quantile;;16
14311119001;9;historical_empirical_quantile;;9
14311134001;4;historical_empirical_quantile;;5
14311158001;40;historical_empirical_quantile;;39
14311220001;2;historical_empirical_quantile;;3
14311234001;1;historical_empirical_quantile;;3
14311235001;7;historical_empirical_quantile;;4
14311256001;1;historical_empirical_quantile;;3
14311258001;5;historical_empirical_quantile;;4
14311261001;1;historical_empirical_quantile;;3
14311262001;53;random_allocation_historical_average_proxy;;1
14311270001;3;historical_empirical_quantile;;5
14311898001;10;historical_empirical_quantile;;3
14312001001;2;historical_empirical_quantile;;2
14312003001;53;random_allocation_historical_average_proxy;;1
14312008001;53;random_allocation_historical_average_proxy;;1
14312011001;3;historical_empirical_quantile;;5
14312012001;53;random_allocation_historical_average_proxy;;1
14312016001;4;historical_empirical_quantile;;4
14312018001;8;historical_empirical_quantile;;3
14312032001;14;historical_empirical_quantile;;11
14312042001;1;historical_empirical_quantile;;4
14312045001;8;historical_empirical_quantile;;9
14312055001;7;historical_empirical_quantile;;8
14312068001;2;historical_empirical_quantile;;3
14312070001;8;historical_empirical_quantile;;11
14312999001;13;historical_empirical_quantile;;41
14315008001;5;historical_empirical_quantile;;12
14315016001;12;historical_empirical_quantile;;32
14315017001;21;historical_empirical_quantile;;34
14320008001;6;historical_empirical_quantile;;7
14320899001;1;historical_empirical_quantile;;3
14321008001;6;historical_empirical_quantile;;3
14321009001;2;historical_empirical_quantile;;5
14321011001;12;historical_empirical_quantile;;7
14330003001;5;historical_empirical_quantile;;6
14330004001;5;historical_empirical_quantile;;10
14330006001;1;historical_empirical_quantile;;2
14330011001;9;historical_empirical_quantile;;32
14330015001;2;historical_empirical_quantile;;4
14330897001;2;historical_empirical_quantile;;3
14331004001;3;historical_empirical_quantile;;8
14331005001;2;historical_empirical_quantile;;6
14331020001;3;historical_empirical_quantile;;5
14331022001;4;historical_empirical_quantile;;15
14331026001;3;historical_empirical_quantile;;10
14331028001;12;historical_empirical_quantile;;32
14331029001;2;historical_empirical_quantile;;4
14331037001;2;historical_empirical_quantile;;9
14331039001;2;historical_empirical_quantile;;10
14331044001;4;historical_empirical_quantile;;17
14331898001;2;historical_empirical_quantile;;3
14331997001;3;historical_empirical_quantile;;5
14332004001;1;historical_empirical_quantile;;2
14332005001;1;historical_empirical_quantile;;2
14332007001;4;historical_empirical_quantile;;7
14332008001;10;historical_empirical_quantile;;19
14332010001;2;historical_empirical_quantile;;2
14332013001;6;historical_empirical_quantile;;10
14332014001;8;historical_empirical_quantile;;17
14332016001;6;historical_empirical_quantile;;22
14332018001;3;historical_empirical_quantile;;4
14333004001;53;random_allocation_historical_average_proxy;;1
14333006001;5;historical_empirical_quantile;;6
14340002001;2;historical_empirical_quantile;;7
14340006001;9;historical_empirical_quantile;;24
14340008001;2;historical_empirical_quantile;;4
14340026001;2;historical_empirical_quantile;;2
14341019001;5;historical_empirical_quantile;;2
14341068001;3;historical_empirical_quantile;;7
14342007001;2;historical_empirical_quantile;;4
14342010001;3;historical_empirical_quantile;;7
14342020001;11;historical_empirical_quantile;;3
14343012001;1;historical_empirical_quantile;;2
14343026001;2;historical_empirical_quantile;;8
14343027001;1;historical_empirical_quantile;;3
14343028001;2;historical_empirical_quantile;;5
14343036001;3;historical_empirical_quantile;;3
14344005001;2;historical_empirical_quantile;;5
14344010001;8;historical_empirical_quantile;;4
14350005001;16;historical_empirical_quantile;;57
14350007001;3;historical_empirical_quantile;;10
14350011001;2;historical_empirical_quantile;;5
14351007001;11;historical_empirical_quantile;;12
14351017001;2;historical_empirical_quantile;;6
14351024001;5;historical_empirical_quantile;;10
14351033001;4;historical_empirical_quantile;;11
14351034001;27;historical_empirical_quantile;;12
14351038001;4;historical_empirical_quantile;;11
14351041001;3;historical_empirical_quantile;;10
14351059001;2;historical_empirical_quantile;;3
14352027001;6;historical_empirical_quantile;;3
14352031001;3;historical_empirical_quantile;;3
14352058001;4;historical_empirical_quantile;;7
14352060001;18;historical_empirical_quantile;;57
14352069001;8;historical_empirical_quantile;;17
14352076001;2;historical_empirical_quantile;;3
14353001001;2;historical_empirical_quantile;;2
14353002001;8;historical_empirical_quantile;;4
14353003001;5;historical_empirical_quantile;;2
14353010001;15;historical_empirical_quantile;;12
14353013001;11;historical_empirical_quantile;;10
14353016001;1;historical_empirical_quantile;;3
14353017001;4;historical_empirical_quantile;;7
14353019001;65;historical_empirical_quantile;;95
14353023001;3;historical_empirical_quantile;;5
14353024001;37;historical_empirical_quantile;;110
14353025001;5;historical_empirical_quantile;;6
14353035001;2;historical_empirical_quantile;;2
14353036001;19;historical_empirical_quantile;;16
14353039001;35;historical_empirical_quantile;;137
14353040001;3;historical_empirical_quantile;;16
14353045001;4;historical_empirical_quantile;;14
14353047001;1;historical_empirical_quantile;;4
14353052001;4;historical_empirical_quantile;;13
14353073001;7;historical_empirical_quantile;;4
14353899001;11;historical_empirical_quantile;;21
14353900001;6;historical_empirical_quantile;;2
14360001001;1;historical_empirical_quantile;;4
14360007001;5;historical_empirical_quantile;;11
14360008001;13;historical_empirical_quantile;;31
14360019001;1;historical_empirical_quantile;;5
14360022001;8;historical_empirical_quantile;;31
14360044001;2;historical_empirical_quantile;;2
14360045001;21;historical_empirical_quantile;;51
14361002001;3;historical_empirical_quantile;;7
14361004001;4;historical_empirical_quantile;;9
14361007001;5;historical_empirical_quantile;;16
14361008001;4;historical_empirical_quantile;;10
14361009001;3;historical_empirical_quantile;;16
14361010001;16;historical_empirical_quantile;;30
14361011001;2;historical_empirical_quantile;;2
14361014001;8;historical_empirical_quantile;;7
14361015001;13;historical_empirical_quantile;;5
14361022001;3;historical_empirical_quantile;;10
14361034001;3;historical_empirical_quantile;;11
