title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;is_new_product;item_role;log_capacity;log_original_price;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_original_price_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
[限量]黑松沙士600 ml;飲料零食;89.0;黑松沙士;規格：600ml毫升x1x4Bottle瓶;黑松沙士600 ml;107.0;1;600.0;9.0;45;16.82%;1;10002009001;unique_master_match;1;1;ml;4;bottle;22.25;26.75;16.822429906542055;volume;month;16.82;1.0;43.0;28.0;24.0;16.02;24.0;0;historical;6.398594934535208;4.68213122712422;2.880457771138513;2.302585092994046;0.6587581226451357;0.18687164464616965;0.5406888788889687;0.8472783717564031;-0.9889154229422368;173;4.013849784074529;1;1
美粒果柳橙汁Pet1250ml;飲料零食;39.0;美粒果;規格：1250ml毫升x1x1Bottle瓶;雪碧汽水1250ml;52.0;1;1250.0;9.0;27;25.00%;1;10001010001;unique_master_match;1;1;ml;1;bottle;39.0;52.0;25.0;volume;month;25.0;1.0;37.0;28.0;29.0;11.02;12.0;0;historical;7.1316985104669115;3.970291913552122;3.258096538021482;2.302585092994046;0.6587581226451357;0.9615234410827413;0.23997696106593117;1.1371068449987258;-0.9889154229422368;21;4.029014972030581;1;1
美粒果柳橙汁Pet1250ml;飲料零食;39.0;美粒果;規格：1250ml毫升x1x1Bottle瓶;美粒果柳橙汁Pet1250ml;52.0;1;1250.0;9.0;120;25.00%;1;10012004001;unique_master_match;1;1;ml;1;bottle;39.0;52.0;25.0;volume;month;25.0;1.0;36.0;27.0;30.0;16.2;12.0;0;historical;7.1316985104669115;3.970291913552122;3.258096538021482;2.302585092994046;0.6587581226451357;0.9615234410827413;0.23997696106593117;1.1371068449987258;-0.9889154229422368;21;4.029014972030581;1;1
美粒果白葡萄加蘆薈Pet1250ml;飲料零食;39.0;美粒果;規格：1250ml毫升x1x1BOTTLE瓶;美粒果白葡萄加蘆薈Pet1250ml;52.0;1;1250.0;9.0;181;25.00%;1;10014092001;unique_master_match;1;1;ml;1;bottle;39.0;52.0;25.0;volume;month;25.0;1.0;37.0;26.0;28.0;16.31;12.0;0;historical;7.1316985104669115;3.970291913552122;3.258096538021482;2.302585092994046;0.6587581226451357;0.9615234410827413;0.23997696106593117;1.1371068449987258;-0.9889154229422368;21;4.029014972030581;1;1
雪碧汽水2L;飲料零食;39.0;Sprite 雪碧;規格：2000ml毫升x1x1Bottle瓶;雪碧汽水2L;50.0;1;2000.0;9.0;21;22.00%;1;10001004001;unique_master_match;1;1;ml;1;bottle;39.0;50.0;22.0;volume;month;22.0;1.0;34.0;23.0;31.0;12.52;6.0;0;historical;7.601402334583733;3.9318256327243257;3.1354942159291497;2.302585092994046;0.6587581226451357;1.4578474573485145;0.22372712931499827;1.0430125757019613;-0.9889154229422368;90;4.031793070274212;1;1
芬達橘子汽水2L;飲料零食;39.0;Fanta 芬達;規格：2000ml毫升x1x1Bottle瓶;芬達橘子汽水2L;50.0;1;2000.0;9.0;61;22.00%;1;10002040001;unique_master_match;1;1;ml;1;bottle;39.0;50.0;22.0;volume;month;22.0;1.0;34.0;23.0;31.0;13.1;6.0;0;historical;7.601402334583733;3.9318256327243257;3.1354942159291497;2.302585092994046;0.6587581226451357;1.4578474573485145;0.22372712931499827;1.0430125757019613;-0.9889154229422368;90;4.031793070274212;1;1
波蜜一日蔬果100蔬果汁 250ml;飲料零食;225.0;波蜜;規格：250ml毫升x1x18Bottle瓶;波蜜一日水果100蘋果汁250ml;274.0;1;250.0;12.0;112;17.88%;1;10011004001;unique_master_match;1;1;ml;18;bottle;12.5;15.22222222222222;17.88321167883211;volume;month;17.88;1.0;31.0;17.0;13.0;2.0;18.0;0;historical;5.5254529391317835;5.616771097666572;2.938273256357904;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.9355214521761696;0.8916503358669974;-0.2269901202749257;163;4.0361343231572775;1;1
統一麥香阿薩姆紅茶Pet600ml;飲料零食;78.0;統一;規格：600ml毫升x1x4Bottle瓶;麥香阿薩姆奶茶Pet600ml;80.0;1;600.0;9.0;451;2.50%;0;10032015001;unique_master_match;1;1;ml;4;bottle;19.5;20.0;2.5;volume;month;2.5;0.0;41.0;27.0;24.0;16.1;24.0;0;historical;6.398594934535208;4.394449154672439;1.252762968495368;2.302585092994046;-1.5180078478344428;0.18687164464616965;0.41915944650040615;-0.4019373892428456;-0.9889154229422368;107;4.052236508754791;1;1
[限量]黑松沙士245ml;飲料零食;235.0;黑松沙士;規格：245ml毫升x1x24Can罐;黑松沙士245ml;286.0;1;245.0;12.0;26;17.83%;1;10001009001;unique_master_match;1;1;ml;24;can;9.791666666666666;11.916666666666666;17.832167832167833;volume;month;17.83;1.0;40.0;27.0;10.0;6.77;24.0;0;historical;5.5053315359323625;5.659482215759621;2.9355664625516917;2.5649493574615367;0.6587581226451357;-0.75701693963649;0.9535644879979419;0.8895729381392388;-0.2269901202749257;163;4.053033635682455;1;1
法國Contrex天然礦泉水;飲料零食;780.0;Contrex;規格：1500ml毫升x1x12Bottle瓶;法國Contrex天然礦泉水;864.0;1;1500.0;24.0;592;9.72%;0;10040001001;unique_master_match;1;1;ml;12;bottle;65.0;72.0;9.722222222222223;volume;month;9.72;0.0;36.0;27.0;32.0;20.01;12.0;0;historical;7.313886831633462;6.762729506931879;2.372318431008721;3.2188758248682006;-1.5180078478344428;1.154037179816133;1.4196241765204398;0.45729391555299903;1.6720608903962488;29;4.056085161111274;1;1
黑松FIN補給飲料Can240ml;飲料零食;172.0;黑松;規格：240ml毫升x1x24Bottle瓶;黑松FIN健康補給飲料Can240ml;219.0;1;240.0;12.0;289;21.46%;1;10021027001;unique_master_match;1;1;ml;24;bottle;7.166666666666667;9.125;21.46118721461187;volume;month;21.46;1.0;40.0;27.0;10.0;6.35;24.0;0;historical;5.484796933490655;5.393627546352362;3.1117888069788386;2.5649493574615367;0.6587581226451357;-0.7787153287766101;0.8412559009679712;1.0248192568847152;-0.2269901202749257;163;4.073409607803492;1;1
貝思寶兒覆盆子果茶330ml;飲料零食;96.0;貝思寶兒 Bessie Byer;規格：330ml毫升x1x6Bottle瓶;貝思寶兒覆盆子果茶 330ml;109.0;1;330.0;13.0;533;11.93%;0;10034015001;unique_master_match;1;1;ml;6;bottle;16.0;18.166666666666668;11.926605504587162;volume;month;11.93;0.0;35.0;21.0;14.0;9.0;24.0;0;historical;5.802118375377063;4.700480365792417;2.559287629669537;2.6390573296152584;-1.5180078478344428;-0.44340987798441633;0.5484403539397428;0.6007881808226396;-0.01177506715826356;136;4.075339354912081;1;1
魔爪芒果狂歡能量碳酸飲料355ml;飲料零食;158.0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;魔爪芒果狂歡能量碳酸飲料can355ml;204.0;1;355.0;24.0;313;22.55%;0;10022910001;unique_master_match;1;1;ml;4;bottle;39.5;51.0;22.54901960784314;volume;month;22.55;0.0;36.0;24.0;17.0;9.518;24.0;0;historical;5.87493073085203;5.3230099791384085;3.159084189355658;3.2188758248682006;-1.5180078478344428;-0.3664709244405361;0.8114239660579103;1.061117300591476;1.6720608903962488;78;4.091687188061711;1;1
樹頂100%純蘋果汁200ml;飲料零食;364.0;樹頂 Tree Top;規格：200ml毫升x1x24Bottle瓶;樹頂100純蘋果汁200ml;416.0;1;200.0;12.0;111;12.50%;1;10011003001;unique_master_match;1;1;ml;24;bottle;15.166666666666666;17.333333333333332;12.499999999999996;volume;month;12.5;1.0;33.0;16.0;13.0;5.44;24.0;0;historical;5.303304908059076;6.0330862217988015;2.6026896854443833;2.5649493574615367;0.6587581226451357;-0.9704933096175906;1.1113910859679803;0.6340981920395234;-0.2269901202749257;133;4.095665619496317;1;1
每朝健康雙纖綠茶(無糖) 650ml;飲料零食;115.0;每朝;規格：650ml毫升x1x4Bottle瓶;每朝健康雙纖綠茶650ml;156.0;1;650.0;10.0;512;26.28%;1;10033057001;unique_master_match;1;1;ml;4;bottle;28.75;39.0;26.282051282051285;volume;month;26.28;1.0;40.0;27.0;23.0;17.18;24.0;0;historical;6.478509642208569;5.056245805348308;3.306229023771943;2.3978952727983707;0.6587581226451357;0.27131547208514534;0.6987311647789959;1.174047344973235;-0.7121275846972759;121;4.103930854349013;1;1
可口可樂歡聚雙享組 350mlx12;飲料零食;199.0;CocaCola 可口可樂;規格：350ml毫升x12x1SET組;可樂雪碧350ml*12入組;222.0;1;350.0;9.0;19;10.36%;1;10000998001;unique_master_match;1;1;ml;12;set;16.583333333333332;18.5;10.360360360360367;volume;month;10.36;1.0;28.0;20.0;19.0;4.8;1.0;0;historical;5.860786223465865;5.407171771460119;2.430130134652586;2.302585092994046;0.6587581226451357;-0.3814170635893974;0.8469775713364454;0.5016629773973079;-0.9889154229422368;97;4.108144294337582;1;1
黑松FIN健康補給飲料-300ml;飲料零食;168.0;黑松;規格：300ml毫升x1x24Bottle瓶;黑松FIN健康補給飲料TP300ml;179.0;1;300.0;12.0;287;6.15%;0;10021025001;unique_master_match;1;1;ml;24;bottle;7.0;7.458333333333333;6.145251396648041;volume;month;6.15;0.0;35.0;20.0;13.0;7.77;24.0;0;historical;5.707110264748875;5.19295685089021;1.9664479957380872;2.5649493574615367;-1.5180078478344428;-0.5438025182476066;0.7564838624857296;0.14579833060650088;-0.2269901202749257;37;4.111171059240782;1;1
天地合補含鐵玫瑰四物 120ml*6;飲料零食;296.0;桂格;規格：120ml毫升x6x1BoX盒;天地合補含鐵玫瑰四物120ml x6;309.0;1;120.0;24.0;365;4.21%;0;10023110001;unique_master_match;1;1;ml;6;box;49.333333333333336;51.5;4.207119741100319;volume;month;4.21;0.0;53.0;25.0;12.0;7.25;6.0;0;historical;4.795790545596741;5.736572297479192;1.650026870094637;3.2188758248682006;-1.5180078478344428;-1.5067707545872961;0.9861306948328765;-0.09704710738657116;1.6720608903962488;70;4.116006426751378;1;1
原萃文山包種烏龍茶(無糖) 1250ml;飲料零食;33.0;原萃;規格：1250ml毫升x1x1Bottle瓶;原萃文山包種烏龍茶1250ml;48.0;1;1250.0;9.0;407;31.25%;1;10030049001;unique_master_match;1;1;ml;1;bottle;33.0;48.0;31.25;volume;month;31.25;1.0;35.0;26.0;31.0;15.95;12.0;0;historical;7.1316985104669115;3.8918202981106265;3.4735180432417816;2.302585092994046;0.6587581226451357;0.9615234410827413;0.2068271342382029;1.3024375563473072;-0.9889154229422368;21;4.1203176201729885;1;1
黑松C&C氣泡飲(檸檬)500ml;飲料零食;85.0;黑松汽水C&C氣泡飲;規格：500ml毫升x1x4Bottle瓶;黑松CC檸檬氣泡飲PET 500ml;107.0;1;500.0;9.0;32;20.56%;1;10001022001;unique_master_match;1;1;ml;4;bottle;21.25;26.75;20.5607476635514;volume;month;20.56;1.0;42.0;28.0;23.0;13.81;24.0;0;historical;6.2166061010848646;4.68213122712422;3.0708744237118473;2.302585092994046;0.6587581226451357;-0.005431300520254936;0.5406888788889687;0.99341847318393;-0.9889154229422368;139;4.1231370132000045;1;1
鮮採蕃茄綜合蔬菜汁升級配方 530ml;飲料零食;108.0;愛之味;規格：530ml毫升x1x4Bottle瓶;鮮採蕃茄綜合蔬菜汁升級配方 530ml;115.0;1;530.0;10.0;222;6.09%;0;10016020001;unique_master_match;1;1;ml;4;bottle;27.0;28.75;6.086956521739131;volume;month;6.09;0.0;41.0;28.0;25.0;14.5;24.0;0;historical;6.274762021241939;4.7535901911063645;1.9582559848776127;2.3978952727983707;-1.5180078478344428;0.05602057272404681;0.5708762564263034;0.13951116358688279;-0.7121275846972759;151;4.133726136039814;1;1
七喜汽水2L;飲料零食;216.0;七喜;規格：2000ml毫升x1x6Bottle瓶;七喜汽水2L;310.0;1;2000.0;12.0;20;30.32%;1;10001001001;unique_master_match;1;1;ml;6;bottle;36.0;51.66666666666666;30.322580645161285;volume;month;30.32;1.0;34.0;24.0;31.0;13.34;6.0;0;historical;7.601402334583733;5.739792912179234;3.4443392638061785;2.5649493574615367;0.6587581226451357;1.4578474573485145;0.9874912226999856;1.280043560188761;-0.2269901202749257;38;4.135027117702195;1;1
美粒果柳橙汁450ml;飲料零食;78.0;美粒果;規格：450ml毫升x1x4Bottle瓶;美粒果柳橙汁450mlPet;99.0;1;450.0;9.0;125;21.21%;1;10012899001;unique_master_match;1;1;ml;4;bottle;19.5;24.75;21.21212121212121;volume;month;21.21;1.0;40.0;27.0;22.0;11.88;24.0;0;historical;6.111467339502679;4.605170185988092;3.100638140420171;2.302585092994046;0.6587581226451357;-0.11652874051193253;0.5081771844145966;1.0162613943246608;-0.9889154229422368;139;4.140377900475086;1;1
美粒果白葡萄汁450ml;飲料零食;78.0;美粒果;規格：450ml毫升x1x4Bottle瓶;美粒果白葡萄蘆薈450mlPet;99.0;1;450.0;9.0;208;21.21%;1;10014898001;unique_master_match;1;1;ml;4;bottle;19.5;24.75;21.21212121212121;volume;month;21.21;1.0;40.0;27.0;22.0;11.87;24.0;0;historical;6.111467339502679;4.605170185988092;3.100638140420171;2.302585092994046;0.6587581226451357;-0.11652874051193253;0.5081771844145966;1.0162613943246608;-0.9889154229422368;139;4.140377900475086;1;1
愛之味莎莎亞椰奶TP250ml;飲料零食;79.0;愛之味;規格：250ml毫升x1x6Bottle瓶;愛之味莎莎亞椰奶TP250ml;88.0;1;250.0;12.0;167;10.23%;0;10014067001;unique_master_match;1;1;ml;6;bottle;13.166666666666666;14.666666666666666;10.227272727272728;volume;month;10.23;0.0;41.0;17.0;14.0;6.75;24.0;0;historical;5.5254529391317835;4.48863636973214;2.4183458832696614;2.5649493574615367;-1.5180078478344428;-0.7357551675663615;0.4589482268262412;0.4926188540547613;-0.2269901202749257;179;4.165785473721181;1;1
動元素運動飲料Pet1250ml;飲料零食;27.0;AQUARIUS 動元素;規格：1250ml毫升x1x1Bottle瓶;動元素運動飲料Pet1250ml;30.0;1;1250.0;9.0;292;10.00%;0;10021040001;unique_master_match;1;1;ml;1;bottle;27.0;30.0;10.0;volume;month;10.0;0.0;37.0;27.0;29.0;16.0;12.0;0;historical;7.1316985104669115;3.4339872044851463;2.3978952727983707;2.302585092994046;-1.5180078478344428;0.9615234410827413;0.013418502539992992;0.47692351308463127;-0.9889154229422368;148;4.170956137363653;1;1
美粒果零加糖蘋果蘇打500ml;飲料零食;76.0;美粒果;規格：500ml毫升x1x4Bottle瓶;美粒果蘋果蘇打Pet 500ml;100.0;1;500.0;9.0;73;24.00%;1;10002906001;unique_master_match;1;1;ml;4;bottle;19.0;25.0;24.0;volume;month;24.0;1.0;42.0;29.0;22.0;13.2;24.0;0;historical;6.2166061010848646;4.61512051684126;3.2188758248682006;2.302585092994046;0.6587581226451357;-0.005431300520254936;0.5123806373804278;1.1070059114888633;-0.9889154229422368;139;4.175809975232909;1;1
波蜜BCE果菜汁TP250ml;飲料零食;159.0;波蜜;規格：250ml毫升x1x24Bottle瓶;波蜜果菜汁TP250ml;171.0;1;250.0;12.0;91;7.02%;0;10010002001;unique_master_match;1;1;ml;24;bottle;6.625;7.125;7.017543859649122;volume;month;7.02;0.0;35.0;20.0;11.0;6.63;24.0;0;historical;5.5254529391317835;5.147494476813453;2.0816321230596544;2.5649493574615367;-1.5180078478344428;-0.7357551675663615;0.7372785763533762;0.23419931771624;-0.2269901202749257;37;4.194554843415787;1;1
波蜜BCE果菜汁TP250ml;飲料零食;159.0;波蜜;規格：250ml毫升x1x24Bottle瓶;波蜜BCE果菜汁TP250ml;171.0;1;250.0;12.0;105;7.02%;0;10010035001;unique_master_match;1;1;ml;24;bottle;6.625;7.125;7.017543859649122;volume;month;7.02;0.0;34.0;20.0;11.0;6.61;24.0;0;historical;5.5254529391317835;5.147494476813453;2.0816321230596544;2.5649493574615367;-1.5180078478344428;-0.7357551675663615;0.7372785763533762;0.23419931771624;-0.2269901202749257;37;4.194554843415787;1;1
金車冰淇淋汽水Pet 2000ml;飲料零食;270.0;金車;規格：2000ml毫升x1x6Bottle瓶;金車冰淇淋汽水Pet 2000ml;360.0;1;2000.0;11.0;70;25.00%;1;10002078001;unique_master_match;1;1;ml;6;bottle;45.0;60.0;25.0;volume;month;25.0;1.0;34.0;23.0;30.0;13.31;6.0;0;historical;7.601402334583733;5.8888779583328805;3.258096538021482;2.4849066497880004;0.6587581226451357;1.4578474573485145;1.05047123699932;1.1371068449987258;-0.4594400859524239;38;4.196364800736273;1;1
黃金康貝特能量飲料150ml;飲料零食;106.0;葡萄王;規格：150ml毫升x6x6BOTTLE瓶;黃金康貝特能量飲料150ml;128.0;1;150.0;25.0;310;17.19%;0;10022024001;unique_master_match;1;1;ml;6;bottle;17.666666666666668;21.33333333333333;17.18749999999999;volume;month;17.19;0.0;31.0;20.0;16.0;7.01;24.0;0;historical;5.017279836814924;4.859812404361672;2.900734544931711;3.258096538021482;-1.5180078478344428;-1.2727286860902622;0.6157491439648137;0.8628402973480723;1.7859607532483586;15;4.205487156584846;1;1
維大力零熱量汽水 330ml;飲料零食;238.0;維大力;規格：330ml毫升x1x24Can罐;維大力零熱量汽水 330ml;476.0;1;330.0;18.0;71;50.00%;1;10002102001;unique_master_match;1;1;ml;24;can;9.916666666666666;19.83333333333333;50.0;volume;month;50.0;1.0;40.0;27.0;12.0;9.0;24.0;0;historical;5.802118375377063;6.1675164908883415;3.9318256327243257;2.9444389791664403;0.6587581226451357;-0.44340987798441633;1.1681802844017195;1.6541773685267578;0.8750759155225646;51;4.214617676786593;1;1
雪碧600ml;飲料零食;89.0;Sprite 雪碧;規格：600ml毫升x1x4Bottle瓶;雪碧汽水600ml;120.0;1;600.0;9.0;30;25.83%;1;10001015001;unique_master_match;1;1;ml;4;bottle;22.25;30.0;25.833333333333336;volume;month;25.83;1.0;45.0;30.0;24.0;15.6;24.0;0;historical;6.398594934535208;4.795790545596741;3.289644895756408;2.302585092994046;0.6587581226451357;0.18687164464616965;0.588703523464889;1.161319434270446;-0.9889154229422368;61;4.217860360344854;1;1
原萃鐵觀音580ml;飲料零食;78.0;原萃;規格：580ml毫升x1x4Bottle瓶;原萃木柵鐵觀音 580ml;107.0;1;580.0;9.0;406;27.10%;1;10030048001;unique_master_match;1;1;ml;4;bottle;19.5;26.75;27.102803738317757;volume;month;27.1;1.0;38.0;25.0;24.0;14.97;24.0;0;historical;6.364750756851911;4.68213122712422;3.335869348526623;2.302585092994046;0.6587581226451357;0.1511093677974113;0.5406888788889687;1.1967955658218579;-0.9889154229422368;61;4.2206798898807865;1;1
原萃錫蘭紅茶(無糖) 580ml;飲料零食;78.0;原萃;規格：580ml毫升x1x4Bottle瓶;原萃錫蘭無糖紅茶580ml;107.0;1;580.0;9.0;430;27.10%;1;10031033001;unique_master_match;1;1;ml;4;bottle;19.5;26.75;27.102803738317757;volume;month;27.1;1.0;37.0;25.0;24.0;14.95;24.0;0;historical;6.364750756851911;4.68213122712422;3.335869348526623;2.302585092994046;0.6587581226451357;0.1511093677974113;0.5406888788889687;1.1967955658218579;-0.9889154229422368;61;4.2206798898807865;1;1
原萃綠茶玉露580ml;飲料零食;78.0;原萃;規格：580ml毫升x1x4Bottle瓶;原萃綠茶玉露 Pet 580ml;107.0;1;580.0;9.0;482;27.10%;1;10033018001;unique_master_match;1;1;ml;4;bottle;19.5;26.75;27.102803738317757;volume;month;27.1;1.0;37.0;25.0;24.0;14.89;24.0;0;historical;6.364750756851911;4.68213122712422;3.335869348526623;2.302585092994046;0.6587581226451357;0.1511093677974113;0.5406888788889687;1.1967955658218579;-0.9889154229422368;61;4.2206798898807865;1;1
立頓萃香奶綠-535ml;飲料零食;473.0;立頓;規格：535ml毫升x1x24Bottle瓶;立頓萃香奶綠535ml;526.0;1;535.0;9.0;445;10.08%;1;10032007001;unique_master_match;1;1;ml;24;bottle;19.70833333333333;21.916666666666668;10.076045627376436;volume;month;10.08;1.0;43.0;28.0;24.0;14.1;24.0;0;historical;6.284134161070802;6.267200548541362;2.404784724781671;2.302585092994046;0.6587581226451357;0.06592387314876046;1.2102911703582677;0.4822109981759461;-0.9889154229422368;117;4.225902368028824;1;1
KIRIN午後紅茶-原味紅茶 1500ml;飲料零食;79.0;KIRIN 麒麟;規格：1500ml毫升x1x1Bottle瓶;KIRIN午後紅茶-原味紅茶 1500ml;109.0;1;1500.0;9.0;431;27.52%;1;10031899001;unique_master_match;1;1;ml;1;bottle;79.0;109.0;27.522935779816518;volume;month;27.52;1.0;32.0;19.0;32.0;12.83;8.0;0;historical;7.313886831633462;4.700480365792417;3.3507085278296103;2.302585092994046;0.6587581226451357;1.154037179816133;0.5484403539397428;1.2081842712692696;-0.9889154229422368;166;4.2277269648960445;1;1
泰山Cheers奇兒思強氣泡水-500ml;飲料零食;72.0;泰山;規格：500ml毫升x1x4BOTTLE瓶;奇而思 Cheers EX 強氣泡水 500ml;100.0;1;500.0;9.0;692;28.00%;1;10041085001;unique_master_match;1;1;ml;4;bottle;18.0;25.0;28.000000000000004;volume;month;28.0;1.0;43.0;29.0;23.0;14.09;24.0;0;historical;6.2166061010848646;4.61512051684126;3.367295829986474;2.302585092994046;0.6587581226451357;-0.005431300520254936;0.5123806373804278;1.220914618047525;-0.9889154229422368;139;4.244192046048301;1;1
泰山Cheers奇兒思氣泡水Pet500ml;飲料零食;432.0;泰山;規格：500ml毫升x1x24Bottle瓶;泰山Cheers奇兒思氣泡水Pet500ml;600.0;1;500.0;12.0;660;28.00%;1;10041004001;unique_master_match;1;1;ml;24;bottle;18.0;25.0;28.000000000000004;volume;month;28.0;1.0;43.0;28.0;22.0;13.27;24.0;0;historical;6.2166061010848646;6.398594934535208;3.367295829986474;2.5649493574615367;0.6587581226451357;-0.005431300520254936;1.2657978795973432;1.220914618047525;-0.2269901202749257;116;4.2478429729719345;1;1
金車麥根沙士PET-585ml;飲料零食;79.0;金車;規格：585ml毫升x1x4BOTTLE瓶;金車麥根沙士PET585ml;95.0;1;585.0;11.0;47;16.84%;0;10002011001;unique_master_match;1;1;ml;4;bottle;19.75;23.75;16.842105263157894;volume;month;16.84;0.0;42.0;28.0;24.0;15.72;24.0;0;historical;6.373319789577012;4.564348191467836;2.8815611282140097;2.4849066497880004;-1.5180078478344428;0.16016404548846913;0.49093219663786536;0.8481251711972334;-0.4594400859524239;66;4.259996355794084;1;1
生活日月潭無糖紅茶590ml;飲料零食;420.0;生活;規格：590ml毫升x1x24Bottle瓶;生活日月潭無糖紅茶590ml;648.0;1;590.0;13.0;418;35.19%;1;10031015001;unique_master_match;1;1;ml;24;bottle;17.5;27.0;35.18518518518518;volume;month;35.19;1.0;41.0;27.0;24.0;15.2;24.0;0;historical;6.3818160174060985;6.47543271670409;3.5886497860384536;2.6390573296152584;0.6587581226451357;0.16914179210820363;1.2982575041175521;1.3907983396215207;-0.01177506715826356;116;4.260530173592514;1;1
悅氏Light鹼性水6000ml;飲料零食;92.0;悅氏;規格：6000ml毫升x1x2Bucket桶;悅氏Light鹼性水6000ml;98.0;1;6000.0;12.0;610;6.12%;0;10040019001;unique_master_match;1;1;ml;2;bucket;46.0;49.0;6.122448979591836;volume;month;6.12;0.0;35.0;18.0;35.0;12.7;2.0;0;historical;8.699681400989514;4.59511985013459;1.9632516240918005;2.5649493574615367;-1.5180078478344428;2.6183708536484906;0.5039314849826474;0.143345193917689;-0.2269901202749257;81;4.264934413228596;1;1
台鹽海洋鹼性離子水PET420ml*限量包裝,恕不指定(以實際出貨為主);飲料零食;450.0;台鹽;規格：420ml毫升x1x30BOTTLE瓶;台鹽海洋鹼性離子水PET420ml;480.0;1;420.0;12.0;618;6.25%;0;10040027001;unique_master_match;1;1;ml;30;bottle;15.0;16.0;6.25;volume;month;6.25;0.0;36.0;30.0;20.0;14.01;30.0;0;historical;6.042632833682381;6.175867270105761;1.9810014688665833;2.5649493574615367;-1.5180078478344428;-0.18926440207619238;1.1717080171159828;0.15696776358611972;-0.2269901202749257;149;4.265754110706446;1;1
家樂福ULTRA爽暢飲氣泡水500ml毫升;飲料零食;300.0;家樂福;規格：500ml毫升x1x24BOTTLE瓶;家樂福爽暢飲氣泡水500ml毫升;456.0;1;500.0;12.0;663;34.21%;1;10041007001;unique_master_match;1;1;ml;24;bottle;12.5;19.0;34.21052631578947;volume;month;34.21;1.0;42.0;29.0;24.0;13.98;24.0;0;historical;6.2166061010848646;6.124683390894205;3.561345080961788;2.5649493574615367;0.6587581226451357;-0.005431300520254936;1.1500857181141297;1.3698426494787384;-0.2269901202749257;116;4.268951022840785;1;1
黑松茶花綠茶-無糖Pet-580ml;飲料零食;75.0;黑松;規格：580ml毫升x1x4Bottle瓶;黑松茶花綠茶-無糖Pet580ml;108.0;1;580.0;9.0;519;30.56%;1;10033070001;unique_master_match;1;1;ml;4;bottle;18.75;27.0;30.55555555555556;volume;month;30.56;1.0;42.0;28.0;24.0;15.46;24.0;0;historical;6.364750756851911;4.6913478822291435;3.4517496608249867;2.302585092994046;0.6587581226451357;0.1511093677974113;0.5445823952762655;1.2857308577927864;-0.9889154229422368;61;4.27701408693519;1;1
黑松汽水Can 245ml;飲料零食;235.0;黑松汽水;規格：245ml毫升x1x24Bottle瓶;黑松汽水Can 245ml;264.0;1;245.0;9.0;33;10.98%;1;10001025001;unique_master_match;1;1;ml;24;bottle;9.791666666666666;11.0;10.98484848484849;volume;month;10.98;1.0;40.0;27.0;10.0;6.8;24.0;0;historical;5.5053315359323625;5.579729825986222;2.4836432257412286;2.302585092994046;0.6587581226451357;-0.75701693963649;0.9198736063305861;0.5427329597423808;-0.9889154229422368;169;4.277730017920289;1;1
百事可樂600ml;飲料零食;99.0;百事可樂;規格：600ml毫升x1x4Bottle瓶;百事可樂 - 600ml;125.0;1;600.0;12.0;16;20.80%;0;10000023001;unique_master_match;1;1;ml;4;bottle;24.75;31.25;20.8;volume;month;20.8;0.0;43.0;28.0;25.0;16.27;24.0;0;historical;6.398594934535208;4.836281906951478;3.0819099697950434;2.5649493574615367;-1.5180078478344428;0.18687164464616965;0.6058088373975328;1.0018879836081054;-0.2269901202749257;175;4.283017146440027;1;1
原萃日式綠茶-580ml;飲料零食;78.0;原萃;規格：580ml毫升x1x4Bottle瓶;原萃日式綠茶580ml;114.0;1;580.0;9.0;471;31.58%;1;10033004001;unique_master_match;1;1;ml;4;bottle;19.5;28.5;31.57894736842105;volume;month;31.58;1.0;37.0;25.0;24.0;14.94;24.0;0;historical;6.364750756851911;4.74493212836325;3.483666293518156;2.302585092994046;0.6587581226451357;0.1511093677974113;0.5672187137724015;1.3102260890447304;-0.9889154229422368;61;4.302727835198094;1;1
黑松沙士1250 ml;飲料零食;300.0;黑松沙士;規格：1250ml毫升x1x12Bottle瓶;黑松沙士1250 ml;369.0;1;1250.0;9.0;55;18.70%;1;10002025001;unique_master_match;1;1;ml;12;bottle;25.0;30.75;18.69918699186992;volume;month;18.7;1.0;38.0;28.0;30.0;16.2;12.0;0;historical;7.1316985104669115;5.91350300563827;2.980577365444108;2.302585092994046;0.6587581226451357;0.9615234410827413;1.060873929096399;0.9241176999820033;-0.9889154229422368;44;4.3174867400999615;1;1
