title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity;is_new_product;item_role;log_capacity;log_price_per_piece;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_price_per_piece_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
可口可樂 Can 250 ml;飲料零食;239.0;CocaCola 可口可樂;規格：250ml毫升x1x24Bottle瓶;可口可樂 Can 250 ml;259.0;1;250.0;12.0;11;7.72%;1;10000011001;unique_master_match;1;1;ml;24;bottle;9.958333;10.791667;7.722008;volume;month;7.72;1.0;40.0;27.0;10.0;6.76;24.0;65763.0;0;historical;5.5254529391317835;2.3941001714115675;2.1658494866409748;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.1708549328952924;0.3213878594223933;-0.298269996961929;170;2.5963428122548966;1;1
雪碧250ml;飲料零食;239.0;Sprite 雪碧;規格：250ml毫升x1x24Bottle瓶;雪碧汽水Can 250 ml;259.0;1;250.0;12.0;28;7.72%;1;10001012001;unique_master_match;1;1;ml;24;bottle;9.958333;10.791667;7.722008;volume;month;7.72;1.0;40.0;27.0;10.0;6.79;24.0;27655.0;0;historical;5.5254529391317835;2.3941001714115675;2.1658494866409748;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.1708549328952924;0.3213878594223933;-0.298269996961929;170;2.5963428122548966;1;1
家樂福ULTRA爽暢飲氣泡水500ml毫升;飲料零食;300.0;家樂福;規格：500ml毫升x1x24BOTTLE瓶;家樂福爽暢飲氣泡水500ml毫升;456.0;1;500.0;12.0;663;34.21%;1;10041007001;unique_master_match;1;1;ml;24;bottle;12.5;19.0;34.210526;volume;month;34.21;1.0;42.0;29.0;24.0;13.98;24.0;10937.0;0;historical;6.2166061010848646;2.6026896854443837;3.5613450719931783;2.5649493574615367;0.6695340634119862;0.054995351078896616;-0.8787536248838141;1.389978110556204;-0.298269996961929;22;2.6024168029416197;1;1
金車奧利多水Pet2000ml;飲料零食;45.0;金車;規格：2000ml毫升x1x1Bottle瓶;金車奧利多水Pet2000ml;48.0;1;2000.0;11.0;67;6.25%;0;10002072001;unique_master_match;1;1;ml;1;bottle;45.0;48.0;6.25;volume;month;6.25;0.0;34.0;23.0;30.0;13.3;6.0;971.0;0;historical;7.601402334583733;3.828641396489095;1.9810014688665833;2.4849066497880004;-1.4935759876113537;1.4699720072498026;0.8380253801179995;0.1798418797658034;-0.5226649371276071;198;2.6087872893114024;1;1
悅氏Light鹼性水隨手瓶Pet330ml;飲料零食;179.0;悅氏;規格：330ml毫升x1x24Bottle瓶;悅氏Light鹼性水隨手瓶Pet330ml;0.0;1;330.0;12.0;630;0.00%;0;10040041001;unique_master_match;1;1;ml;24;bottle;7.458333;0.0;0.0;volume;month;0.0;0.0;37.0;25.0;18.0;8.8;24.0;9164.0;0;historical;5.802118375377063;2.135152109284974;0.0;2.5649493574615367;-1.4935759876113537;-0.368525772071521;-1.5334765536653356;-1.3370950989909725;-0.298269996961929;15;2.609149836870916;1;1
波爾天然水1500ml;飲料零食;179.0;波爾;規格：1500ml毫升x1x12Bottle瓶;波爾天然水1500ml;0.0;1;1500.0;18.0;608;0.00%;0;10040017001;unique_master_match;1;1;ml;12;bottle;14.916667;0.0;0.0;volume;month;0.0;0.0;34.0;25.0;31.0;19.22;12.0;744.0;0;historical;7.313886831633462;2.767366799201038;0.0;2.9444389791664403;-1.4935759876113537;1.1761903553933644;-0.6481456743791403;-1.3370950989909725;0.7656064438911788;106;2.6093599315154616;1;1
囍瑞純天然蔓越莓汁200ml;飲料零食;848.0;囍瑞;規格：200ml毫升x1x24Set組;囍瑞純天然蔓越莓汁200ml;928.0;1;200.0;12.0;166;8.62%;1;10014062001;unique_master_match;1;1;ml;24;set;35.333333;38.666667;8.62069;volume;month;8.62;1.0;33.0;15.0;13.0;5.5;24.0;221.0;0;historical;5.303304908059076;3.592735584386722;2.263915987677185;2.5649493574615367;0.6695340634119862;-0.878210442613483;0.5076713035857906;0.39648154518539735;-0.298269996961929;192;2.615693612444975;1;1
台鹽海洋鹼性離子水Pet850ml**隨機出貨不挑款，以實際出貨為準。**;飲料零食;440.0;台鹽;規格：850ml毫升x1x20Bottle瓶;家福鹼性離子水850ml;490.0;1;850.0;12.0;644;10.20%;1;10040071001;unique_master_match;1;1;ml;20;bottle;22.0;24.5;10.204082;volume;month;10.2;1.0;40.0;32.0;25.0;18.4;20.0;435.0;0;historical;6.7464121285733745;3.1354942159291497;2.4162781761857888;2.5649493574615367;0.6695340634119862;0.5963480375320948;-0.1326331835439065;0.513151745357055;-0.298269996961929;204;2.6236445300667803;1;1
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189.0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;魔爪能量碳酸飲料Can355ml;204.0;1;355.0;24.0;309;7.35%;1;10022020001;unique_master_match;1;1;ml;4;bottle;47.25;51.0;7.352941;volume;month;7.35;1.0;36.0;24.0;17.0;9.47;24.0;1720.0;0;historical;5.87493073085203;3.876395827784995;2.122613692418284;3.2188758248682006;0.6695340634119862;-0.2941265349956201;0.9048989806897044;0.28828037510546195;1.5349737149444564;115;2.643393590618082;1;1
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189.0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;白魔爪能量碳酸飲料(超越)Can355ml;204.0;1;355.0;24.0;312;7.35%;1;10022908001;unique_master_match;1;1;ml;4;bottle;47.25;51.0;7.352941;volume;month;7.35;1.0;24.0;36.0;17.0;9.32;24.0;1392.0;0;historical;5.87493073085203;3.876395827784995;2.122613692418284;3.2188758248682006;0.6695340634119862;-0.2941265349956201;0.9048989806897044;0.28828037510546195;1.5349737149444564;115;2.643393590618082;1;1
好聖地100椰子水 350ml;飲料零食;89.0;好聖地;規格：350ml毫升x1x3Can罐;好聖地100椰子水 350ml;91.0;1;350.0;24.0;152;2.20%;1;10014037001;unique_master_match;1;1;ml;3;can;29.666667;30.333333;2.197802;volume;month;2.2;1.0;40.0;27.0;13.0;10.08;24.0;298.0;0;historical;5.860786223465865;3.4231762992504957;1.1624636987989705;3.2188758248682006;0.6695340634119862;-0.30857930954851737;0.2702265345932762;-0.4469472627152905;1.5349737149444564;196;2.64465386729228;1;1
光泉正庄冬瓜茶 250ml;飲料零食;175.0;光泉;規格：250ml毫升x1x24BOTTLE瓶;光泉正庄冬瓜茶 250ml;199.0;1;250.0;13.0;579;12.06%;1;10035028001;unique_master_match;1;1;ml;24;bottle;7.291667;8.291667;12.060302;volume;month;12.06;1.0;34.0;20.0;11.0;6.63;24.0;6846.0;0;historical;5.5254529391317835;2.115251034577551;2.5695772476238075;2.6390573296152584;0.6695340634119862;-0.6512208895093387;-1.5613453081414495;0.630539356587074;-0.09051273261425981;45;2.6463273155603253;1;1
開心成長可爾必思蘋果口味160ml;飲料零食;63.0;可爾必思;規格：160ml毫升x1x6Bottle瓶;開心成長可爾必思蘋果口味160ml;69.0;1;160.0;12.0;375;8.70%;1;10024004001;unique_master_match;1;1;ml;6;bottle;10.5;11.5;8.695652;volume;month;8.7;1.0;33.0;16.0;10.0;4.37;24.0;3228.0;0;historical;5.081404364984463;2.4423470353692043;2.2716775375937495;2.5649493574615367;0.6695340634119862;-1.1049471139350835;-1.1032917472058124;0.4024248936714738;-0.298269996961929;174;2.647261430983648;1;1
開心成長可爾必思160mlx6;飲料零食;63.0;可爾必思;規格：160ml毫升x1x6Set組;開心成長可爾必思160ml;69.0;1;160.0;12.0;378;8.70%;1;10024007001;unique_master_match;1;1;ml;6;set;10.5;11.5;8.695652;volume;month;8.7;1.0;33.0;16.0;10.0;4.4;24.0;8280.0;0;historical;5.081404364984463;2.4423470353692043;2.2716775375937495;2.5649493574615367;0.6695340634119862;-1.1049471139350835;-1.1032917472058124;0.4024248936714738;-0.298269996961929;174;2.647261430983648;1;1
Asahi 十六茶(無糖) 530ml;飲料零食;89.0;Asahi;規格：530ml毫升x1x4Bottle瓶;Asahi 十六茶 530ml;92.0;1;530.0;12.0;576;3.26%;1;10035021001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.26087;volume;month;3.26;1.0;41.0;27.0;24.0;13.91;24.0;8935.0;0;historical;6.274762021241939;3.1463051320333655;1.4494733647822335;2.5649493574615367;0.6695340634119862;0.11441872864866696;-0.11749396262244165;-0.227171769141457;-0.298269996961929;113;2.648163635527009;1;1
泰山冰鎮檸檬紅茶Pet535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮檸檬紅茶Pet535ml;92.0;1;535.0;12.0;416;3.26%;1;10031012001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.26087;volume;month;3.26;1.0;43.0;29.0;24.0;17.0;24.0;1422.0;0;historical;6.284134161070802;3.1463051320333655;1.4494733647822335;2.5649493574615367;0.6695340634119862;0.12399512606758852;-0.11749396262244165;-0.227171769141457;-0.298269996961929;113;2.6500400837013536;1;1
泰山冰鎮檸檬紅茶Pet535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮芭樂綠茶Pet535ml;92.0;1;535.0;12.0;524;3.26%;1;10034002001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.26087;volume;month;3.26;1.0;42.0;29.0;24.0;14.0;24.0;803.0;0;historical;6.284134161070802;3.1463051320333655;1.4494733647822335;2.5649493574615367;0.6695340634119862;0.12399512606758852;-0.11749396262244165;-0.227171769141457;-0.298269996961929;113;2.6500400837013536;1;1
泰山冰鎮水果茶 535ml;飲料零食;89.0;泰山;規格：535ml毫升x1x4Bottle瓶;泰山冰鎮水果茶 535ml;92.0;1;535.0;12.0;528;3.26%;1;10034007001;unique_master_match;1;1;ml;4;bottle;22.25;23.0;3.26087;volume;month;3.26;1.0;42.0;27.0;22.0;14.5;24.0;338.0;0;historical;6.284134161070802;3.1463051320333655;1.4494733647822335;2.5649493574615367;0.6695340634119862;0.12399512606758852;-0.11749396262244165;-0.227171769141457;-0.298269996961929;113;2.6500400837013536;1;1
波蜜初茗四季青茶(無糖) 580ml;飲料零食;25.0;波蜜;規格：580ml毫升x1x1BOTTLE瓶;波蜜靠茶四季青茶580ml;0.0;1;580.0;10.0;534;0.00%;0;10034016001;unique_master_match;1;1;ml;1;bottle;25.0;0.0;0.0;volume;month;0.0;0.0;43.0;29.0;25.0;15.434;24.0;12244.0;0;historical;6.364750756851911;3.258096538021482;0.0;2.3978952727983707;-1.4935759876113537;0.20636869004098318;0.03905473094435838;-1.3370950989909725;-0.76659612462511;8;2.6594507019288587;1;1
Red Bull 紅牛能量飲料-無糖250mlx4;飲料零食;199.0;紅牛;規格：250ml毫升x4x1Bottle瓶;紅牛無糖能量飲料4入;0.0;1;250.0;12.0;306;0.00%;0;10022014001;unique_master_match;1;1;ml;4;bottle;49.75;0.0;0.0;volume;month;0.0;0.0;33.0;22.0;14.0;6.75;6.0;145.0;0;historical;5.5254529391317835;3.926911617921897;0.0;2.5649493574615367;-1.4935759876113537;-0.6512208895093387;0.9756394895913214;-1.3370950989909725;-0.298269996961929;164;2.6679429252891893;1;1
阿薩姆紅茶-300mlx24;飲料零食;184.0;匯竑;規格：300ml毫升x1x24Bottle瓶;阿薩姆紅茶300ml;216.0;1;300.0;12.0;420;14.81%;1;10031017001;unique_master_match;1;1;ml;24;bottle;7.666667;9.0;14.814815;volume;month;14.81;1.0;35.0;21.0;13.0;7.82;24.0;9888.0;0;historical;5.707110264748875;2.15948428781491;2.7609471589338974;2.5649493574615367;0.6695340634119862;-0.4656045013702875;-1.4994026396034574;0.7770794271776178;-0.298269996961929;45;2.6814319984734545;1;1
[限量]桂格蜜人蔘60mlx19;飲料零食;985.0;桂格;規格：60ml毫升x19x1Box盒;桂格無糖養氣人蔘60mlx19;999.0;1;60.0;24.0;318;1.40%;0;10023002001;unique_master_match;1;1;ml;19;box;51.842105;52.578947;1.401401;volume;month;1.4;0.0;56.0;32.0;20.0;13.58;4.0;196.333333;0;historical;4.110873864173311;3.967308316105154;0.8760523170381467;3.2188758248682006;-1.4935759876113537;-2.096629478119359;1.0322095834111764;-0.6662646246445553;1.5349737149444564;142;2.6902829697368356;1;1
[限量]桂格蜜人蔘60mlx19;飲料零食;985.0;桂格;規格：60ml毫升x19x1Box盒;桂格養氣人蔘滋補液60mlx19;999.0;1;60.0;24.0;330;1.40%;0;10023027001;unique_master_match;1;1;ml;19;box;51.842105;52.578947;1.401401;volume;month;1.4;0.0;56.0;33.0;20.0;13.58;4.0;1412.0;0;historical;4.110873864173311;3.967308316105154;0.8760523170381467;3.2188758248682006;-1.4935759876113537;-2.096629478119359;1.0322095834111764;-0.6662646246445553;1.5349737149444564;142;2.6902829697368356;1;1
聖沛黎洛氣泡礦泉水250ml*6入/組;飲料零食;249.0;聖沛黎洛;規格：250ml毫升x1x6Bottle瓶;S.Pellegrino氣泡礦泉水;0.0;1;250.0;30.0;695;0.00%;0;10041899001;unique_master_match;1;1;ml;6;bottle;41.5;0.0;0.0;volume;month;0.0;0.0;26.0;17.0;31.0;6.46;6.0;2865.0;0;historical;5.5254529391317835;3.7495040759303713;0.0;3.4339872044851463;-1.4935759876113537;-0.6512208895093387;0.7272043019113061;-1.3370950989909725;2.138025592636744;38;2.698782425486221;1;1
優鮮沛蔓越莓綜合果汁Pet500ml;飲料零食;80.0;優鮮沛;規格：500ml毫升x1x4Bottle瓶;優鮮沛蔓越莓綜合果汁Pet500ml;88.0;1;500.0;10.0;147;9.09%;1;10014030001;unique_master_match;1;1;ml;4;bottle;20.0;22.0;9.090909;volume;month;9.09;1.0;42.0;29.0;24.0;13.78;24.0;3001.0;0;historical;6.2166061010848646;3.044522437723423;2.3116349195049546;2.3978952727983707;0.6695340634119862;0.054995351078896616;-0.2600268137042523;0.4330219584127198;-0.76659612462511;71;2.7054297454910996;1;1
泰山冰鎮檸檬紅茶250ml;飲料零食;159.0;泰山;規格：250ml毫升x1x24Bottle瓶;泰山冰鎮檸檬紅茶250ml;191.0;1;250.0;13.0;408;16.75%;1;10031001001;unique_master_match;1;1;ml;24;bottle;6.625;7.958333;16.753927;volume;month;16.75;1.0;35.0;20.0;11.0;6.6;24.0;24320.0;0;historical;5.5254529391317835;2.031432322493475;2.8766067308882093;2.6390573296152584;0.6695340634119862;-0.6512208895093387;-1.6787220398967388;0.8656448747060628;-0.09051273261425981;45;2.70564733783396;1;1
波蜜靠茶初茗綠茶 250ml;飲料零食;155.0;波蜜;規格：250ml毫升x1x24Bottle瓶;波蜜靠茶初茗綠茶 250ml;179.0;1;250.0;13.0;518;13.41%;1;10033068001;unique_master_match;1;1;ml;24;bottle;6.458333;7.458333;13.407821;volume;month;13.41;1.0;35.0;20.0;11.0;5.0;24.0;10211.0;0;historical;5.5254529391317835;2.0093319308000708;2.6677711841429548;2.6390573296152584;0.6695340634119862;-0.6512208895093387;-1.7096706393560281;0.7057306251128935;-0.09051273261425981;45;2.717232283020321;1;1
光泉果汁時刻葡萄汁TP250ml;飲料零食;175.0;光泉;規格：250ml毫升x1x24Bottle瓶;光泉果汁時刻葡萄汁TP250ml;202.0;1;250.0;12.0;129;13.37%;1;10013005001;unique_master_match;1;1;ml;24;bottle;7.291667;8.416667;13.366337;volume;month;13.37;1.0;34.0;20.0;11.0;6.71;24.0;6180.0;0;historical;5.5254529391317835;2.115251034577551;2.6648877615425834;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.5613453081414495;0.7035226659383913;-0.298269996961929;45;2.7192891300592645;1;1
舒跑S補給飲料Pet590ml;飲料零食;78.0;舒跑;規格：590ml毫升x1x4Bottle瓶;舒跑S健康補給飲料Pet590ml;92.0;1;590.0;10.0;279;15.22%;1;10021015001;unique_master_match;1;1;ml;4;bottle;19.5;23.0;15.217391;volume;month;15.22;1.0;43.0;29.0;24.0;16.27;24.0;3421.0;0;historical;6.3818160174060985;3.0204248861443626;2.7860841849479097;2.3978952727983707;0.6695340634119862;0.2238058730225106;-0.2937721645612001;0.796327915831411;-0.76659612462511;172;2.7245235501663;1;1
光泉正庄蜂蜜菊花茶250ml;飲料零食;172.0;光泉;規格：250ml毫升x1x24BOTTLE瓶;光泉正庄蜂蜜菊花茶250ml;199.0;1;250.0;12.0;564;13.57%;1;10034999001;unique_master_match;1;1;ml;24;bottle;7.166667;8.291667;13.567839;volume;month;13.57;1.0;34.0;20.0;11.0;6.58;24.0;10057.0;0;historical;5.5254529391317835;2.1000608696988974;2.678816290744248;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.582617072690777;0.7141883324397833;-0.298269996961929;45;2.7289652594528677;1;1
御茶園特上檸檬茶PET550ml;飲料零食;78.0;御茶園特上;規格：550ml毫升x1x4Bottle瓶;御茶園特上檸檬茶PET550ml;100.0;1;550.0;10.0;548;22.00%;1;10034033001;unique_master_match;1;1;ml;4;bottle;19.5;25.0;22.0;volume;month;22.0;1.0;42.0;28.0;24.0;14.5;24.0;2397.0;0;historical;6.311734809152915;3.0204248861443626;3.1354942159291497;2.3978952727983707;0.6695340634119862;0.15219730613324509;-0.2937721645612001;1.063886019686452;-0.76659612462511;172;2.7299182559405875;1;1
御茶園特上紅茶Pet 550ml;飲料零食;465.0;御茶園特上;規格：550ml毫升x1x24Bottle瓶;御茶園特上奶茶550ml;600.0;1;550.0;10.0;450;22.50%;1;10032014001;unique_master_match;1;1;ml;24;bottle;19.375;25.0;22.5;volume;month;22.5;1.0;40.0;27.0;24.0;14.6;24.0;2038.0;0;historical;6.311734809152915;3.0143086591269266;3.1570004211501135;2.3978952727983707;0.6695340634119862;0.15219730613324509;-0.3023371105038189;1.0803542346197186;-0.76659612462511;172;2.73195998366346;1;1
愛之味健康油切分解茶(無糖) 590ml;飲料零食;129.0;愛之味;規格：590ml毫升x1x6Bottle瓶;愛之味健康油切分解茶無糖 590ml;156.0;1;590.0;10.0;501;17.31%;1;10033041001;unique_master_match;1;1;ml;6;bottle;21.5;26.0;17.307692;volume;month;17.31;1.0;39.0;26.0;24.0;15.762;24.0;23039.0;0;historical;6.3818160174060985;3.1135153092103742;2.907321299403215;2.3978952727983707;0.6695340634119862;0.2238058730225106;-0.16341165978220168;0.8891643245899785;-0.76659612462511;172;2.7335398826448203;1;1
立頓瑞士巧克力奶茶TP250ml;飲料零食;43.0;立頓;規格：250ml毫升x1x6Bottle瓶;立頓瑞士巧克力奶茶TP250ml;48.0;1;250.0;12.0;446;10.42%;1;10032008001;unique_master_match;1;1;ml;6;bottle;7.166667;8.0;10.416667;volume;month;10.42;1.0;34.0;20.0;11.0;6.62;24.0;22644.0;0;historical;5.5254529391317835;2.1000608696988974;2.4350743052372046;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.582617072690777;0.5275447398417539;-0.298269996961929;45;2.735585608993112;1;1
阿薩姆原味奶茶TP250ml;飲料零食;43.0;匯竑;規格：250ml毫升x1x6Bottle瓶;阿薩姆原味奶茶TP250ml;48.0;1;250.0;12.0;457;10.42%;1;10032047001;unique_master_match;1;1;ml;6;bottle;7.166667;8.0;10.416667;volume;month;10.42;1.0;42.0;25.0;8.0;6.13;24.0;22812.0;0;historical;5.5254529391317835;2.1000608696988974;2.4350743052372046;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.582617072690777;0.5275447398417539;-0.298269996961929;45;2.735585608993112;1;1
光泉果汁時刻蘋果汁TP-250ml;飲料零食;175.0;光泉;規格：250ml毫升x1x24Bottle瓶;光泉果汁時刻蘋果汁TP250ml;192.0;1;250.0;12.0;109;8.85%;1;10011001001;unique_master_match;1;1;ml;24;bottle;7.291667;8.0;8.854167;volume;month;8.85;1.0;34.0;20.0;11.0;6.59;24.0;7775.0;0;historical;5.5254529391317835;2.115251034577551;2.28789441141068;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.5613453081414495;0.4148428428549285;-0.298269996961929;20;2.7360742092248365;1;1
[限量]舒跑Pet590mlX4入;飲料零食;79.0;舒跑;規格：590ml毫升x1x4Bottle瓶;舒跑Pet590ml;99.0;1;590.0;10.0;280;20.20%;1;10021016001;unique_master_match;1;1;ml;4;bottle;19.75;24.75;20.20202;volume;month;20.2;1.0;43.0;29.0;24.0;16.27;24.0;15725.0;0;historical;6.3818160174060985;3.0325462466767075;3.0540964601576963;2.3978952727983707;0.6695340634119862;0.2238058730225106;-0.2767978440504403;1.0015563002702539;-0.76659612462511;172;2.738402648275805;1;1
立頓奶茶TP250ml;飲料零食;168.0;立頓;規格：250ml毫升x1x24Bottle瓶;立頓奶茶TP250ml;192.0;1;250.0;12.0;444;12.50%;1;10032006001;unique_master_match;1;1;ml;24;bottle;7.0;8.0;12.5;volume;month;12.5;1.0;34.0;20.0;11.0;6.61;24.0;65181.0;0;historical;5.5254529391317835;2.0794415416798357;2.6026896854443837;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.6114916434601305;0.6558949568610885;-0.298269996961929;45;2.7430521320859516;1;1
悅氏礦泉水600ml;飲料零食;188.0;悅氏;規格：600ml毫升x1x24Bottle瓶;悅氏礦泉水600ml;218.0;1;600.0;12.0;596;13.76%;1;10040005001;unique_master_match;1;1;ml;24;bottle;7.833333;9.083333;13.761468;volume;month;13.76;1.0;41.0;27.0;24.0;15.68;24.0;31392.0;0;historical;6.398594934535208;2.178532406588217;2.692020272221288;2.5649493574615367;0.6695340634119862;0.24095047197446526;-1.4727283341637045;0.7242991819692394;-0.298269996961929;133;2.744298360047148;1;1
黑松FIN補給飲料Pet580ml;飲料零食;79.0;黑松;規格：580ml毫升x1x4Bottle瓶;黑松FIN健康補給飲料Pet580ml;104.0;1;580.0;10.0;273;24.04%;1;10021006001;unique_master_match;1;1;ml;4;bottle;19.75;26.0;24.038462;volume;month;24.04;1.0;42.0;28.0;24.0;16.04;24.0;22113.0;0;historical;6.364750756851911;3.0325462466767075;3.2204131226202666;2.3978952727983707;0.6695340634119862;0.20636869004098318;-0.2767978440504403;1.1289120339422885;-0.76659612462511;172;2.750618631801337;1;1
黑松FIN補給飲料Can240ml;飲料零食;172.0;黑松;規格：240ml毫升x1x24Bottle瓶;黑松FIN健康補給飲料Can240ml;219.0;1;240.0;12.0;289;21.46%;1;10021027001;unique_master_match;1;1;ml;24;bottle;7.166667;9.125;21.461187;volume;month;21.46;1.0;40.0;27.0;10.0;6.35;24.0;14104.0;0;historical;5.484796933490655;2.1000608696988974;3.1117887974240515;2.5649493574615367;0.6695340634119862;-0.6927629572329052;-1.582617072690777;1.0457337737177184;-0.298269996961929;45;2.75270772755294;1;1
午后時光錫蘭紅茶250ml;飲料零食;165.0;光泉;規格：250ml毫升x1x24Bottle瓶;午后時光錫蘭紅茶 250ml;192.0;1;250.0;12.0;437;14.06%;1;10031911001;unique_master_match;1;1;ml;24;bottle;6.875;8.0;14.0625;volume;month;14.06;1.0;35.0;21.0;12.0;6.6;24.0;2471.0;0;historical;5.5254529391317835;2.063693184711697;2.7122082112508736;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.63354508028199;0.7397579444790858;-0.298269996961929;45;2.7528293896313345;1;1
光泉茉莉茶園蘋果紅茶-250ml;飲料零食;165.0;光泉;規格：250ml毫升x1x24Bottle瓶;茉莉茶園蘋果紅茶 250ml;192.0;1;250.0;12.0;529;14.06%;1;10034011001;unique_master_match;1;1;ml;24;bottle;6.875;8.0;14.0625;volume;month;14.06;1.0;34.0;20.0;11.0;6.665;24.0;5058.0;0;historical;5.5254529391317835;2.063693184711697;2.7122082112508736;2.5649493574615367;0.6695340634119862;-0.6512208895093387;-1.63354508028199;0.7397579444790858;-0.298269996961929;45;2.7528293896313345;1;1
